 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                         15
 Nodes in Y direction:                         15
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:              342

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:              342

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    3060.0000000000000       seconds
 Maximum Temperature :    1358.6476626589081
 Minimum Temperature :    1029.5336416803991
 Average(algebraic, non-weigthed) Temperature :    1160.5518655647618
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            1           1      0.0000      0.0000   1344.6700    703.0000     45.8931
            1           2      0.0000      0.0143   1333.0688    703.0000     45.3505
            1           3      0.0000      0.0286   1322.9858    703.0000     44.8939
            1           4      0.0000      0.0429   1314.6540    703.0000     44.5272
            1           5      0.0000      0.0571   1308.2801    703.0000     44.2533
            1           6      0.0000      0.0714   1304.0308    703.0000     44.0739
            1           7      0.0000      0.0857   1302.0183    703.0000     43.9898
            1           8      0.0000      0.1000   1302.2897    703.0000     44.0011
            1           9      0.0000      0.1143   1304.8187    703.0000     44.1069
            1          10      0.0000      0.1286   1309.5106    703.0000     44.3057
            1          11      0.0000      0.1429   1316.2104    703.0000     44.5950
            1          12      0.0000      0.1571   1324.7157    703.0000     44.9712
            1          13      0.0000      0.1714   1334.7919    703.0000     45.4299
            1          14      0.0000      0.1857   1346.1877    703.0000     45.9655
            1          15      0.0000      0.2000   1358.6477    703.0000     46.5713
            2           1      0.0714      0.0000   1278.8008    703.0000     43.0613
            2           2      0.0714      0.0143   1257.4892    703.0000     42.2775
            2           3      0.0714      0.0286   1238.8327    703.0000     41.6457
            2           4      0.0714      0.0429   1223.3290    703.0000     41.1597
            2           5      0.0714      0.0571   1211.4226    703.0000     40.8107
            2           6      0.0714      0.0714   1203.4819    703.0000     40.5898
            2           7      0.0714      0.0857   1199.7544    711.5464     40.4893
            2           8      0.0714      0.1000   1200.4042    703.0000     40.5066
            2           9      0.0714      0.1143   1205.3257    703.0000     40.6402
            2          10      0.0714      0.1286   1214.3225    703.0000     40.8938
            2          11      0.0714      0.1429   1227.0641    703.0000     41.2735
            2          12      0.0714      0.1571   1243.1190    703.0000     41.7863
            2          13      0.0714      0.1714   1261.9969    703.0000     42.4378
            2          14      0.0714      0.1857   1283.1746    703.0000     43.2303
            2          15      0.0714      0.2000   1306.1246    703.0000     44.1620
            3           1      0.1429      0.0000   1224.3927    703.0000     41.1919
            3           2      0.1429      0.0143   1195.4312    715.9866     40.3753
            3           3      0.1429      0.0286   1169.7124    750.1339     39.7555
            3           4      0.1429      0.0429   1148.0904    788.7549     39.3115
