 ========================================================================
 Mesh information:
 Nx =                   15     -    Ny =                    15
  
 Slab dimensions:
 X(m) =    1.0000000000000000          -    Y(m) =   0.20000000000000001     
                                                                         
                                                                         
 ========================================================================
 Npos =  1
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
   16800.0000      0.2143      0.1571   1419.2944    703.0000     49.8106
   17000.0000      0.2143      0.1571   1419.2754    703.0000     49.8095
   17200.0000      0.2143      0.1571   1419.2591    703.0000     49.8086
   17400.0000      0.2143      0.1571   1419.2450    703.0000     49.8078
   17600.0000      0.2143      0.1571   1419.2329    703.0000     49.8071
   17800.0000      0.2143      0.1571   1419.2228    703.0000     49.8065
   18000.0000      0.2143      0.1571   1419.2141    703.0000     49.8060
   18200.0000      0.2143      0.1571   1419.2066    703.0000     49.8056
   18400.0000      0.2143      0.1571   1419.2001    703.0000     49.8052
                                                                         
                                                                         
 ========================================================================
 Npos = 26
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.2143      0.1857    300.0000    478.5730     62.2137
     200.0000      0.2143      0.1857    448.8260    491.5553     55.9379
     400.0000      0.2143      0.1857    540.9376    553.9638     51.6609
     600.0000      0.2143      0.1857    612.6905    595.3366     48.4195
     800.0000      0.2143      0.1857    673.5815    620.9168     45.8575
    1000.0000      0.2143      0.1857    727.0174    639.4813     43.8215
    1140.0000      0.2143      0.1857    761.3607    652.7361     42.6423
    1340.0000      0.2143      0.1857    859.8464    725.8653     39.9367
    1540.0000      0.2143      0.1857    929.1864    848.7006     38.7256
    1740.0000      0.2143      0.1857    982.9372   1016.8038     38.2275
    1940.0000      0.2143      0.1857   1026.6492   1219.7907     38.1229
    2140.0000      0.2143      0.1857   1066.3834   1009.8066     38.2695
    2340.0000      0.2143      0.1857   1101.7050    900.3411     38.5968
    2540.0000      0.2143      0.1857   1133.3313    820.1115     39.0489
    2740.0000      0.2143      0.1857   1162.0202    762.8580     39.5895
    2940.0000      0.2143      0.1857   1188.7539    723.5886     40.2048
    3060.0000      0.2143      0.1857   1204.2081    703.0000     40.6096
    3260.0000      0.2143      0.1857   1257.3499    703.0000     42.2726
    3460.0000      0.2143      0.1857   1295.6465    703.0000     43.7273
    3660.0000      0.2143      0.1857   1326.7467    703.0000     45.0625
    3860.0000      0.2143      0.1857   1353.3470    703.0000     46.3110
    4060.0000      0.2143      0.1857   1376.4244    703.0000     47.4715
    4260.0000      0.2143      0.1857   1396.4734    703.0000     48.5363
    4460.0000      0.2143      0.1857   1413.8409    703.0000     49.5002
    4660.0000      0.2143      0.1857   1428.8222    703.0000     50.3617
    4860.0000      0.2143      0.1857   1441.6897    703.0000     51.1234
    4980.0000      0.2143      0.1857   1448.7061    703.0000     51.5470
    5180.0000      0.2143      0.1857   1461.5540    703.0000     52.3376
    5380.0000      0.2143      0.1857   1471.2650    703.0000     52.9476
    5580.0000      0.2143      0.1857   1479.0200    703.0000     53.4423
    5780.0000      0.2143      0.1857   1485.3662    703.0000     53.8520
    5980.0000      0.2143      0.1857   1490.6191    703.0000     54.1945
    6180.0000      0.2143      0.1857   1494.9950    703.0000     54.4820
    6380.0000      0.2143      0.1857   1498.6544    703.0000     54.7240
    6580.0000      0.2143      0.1857   1501.7220    703.0000     54.9280
    6780.0000      0.2143      0.1857   1504.2971    703.0000     55.0999
    6980.0000      0.2143      0.1857   1506.4606    703.0000     55.2449
    7180.0000      0.2143      0.1857   1508.2788    703.0000     55.3672
    7380.0000      0.2143      0.1857   1509.8071    703.0000     55.4702
    7580.0000      0.2143      0.1857   1511.0918    703.0000     55.5570
    7780.0000      0.2143      0.1857   1512.1717    703.0000     55.6300
    7980.0000      0.2143      0.1857   1513.0794    703.0000     55.6915
    8180.0000      0.2143      0.1857   1513.8421    703.0000     55.7433
    8380.0000      0.2143      0.1857   1514.4831    703.0000     55.7868
    8400.0000      0.2143      0.1857   1514.5460    703.0000     55.7911
    8600.0000      0.2143      0.1857   1490.2036    703.0000     54.1673
    8800.0000      0.2143      0.1857   1477.3476    703.0000     53.3350
    9000.0000      0.2143      0.1857   1468.5308    703.0000     52.7748
    9200.0000      0.2143      0.1857   1461.5512    703.0000     52.3374
    9400.0000      0.2143      0.1857   1455.7332    703.0000     51.9771
    9600.0000      0.2143      0.1857   1450.8048    703.0000     51.6749
    9800.0000      0.2143      0.1857   1446.6130    703.0000     51.4201
   10000.0000      0.2143      0.1857   1443.0460    703.0000     51.2048
   10200.0000      0.2143      0.1857   1440.0118    703.0000     51.0230
   10400.0000      0.2143      0.1857   1437.4319    703.0000     50.8692
   10600.0000      0.2143      0.1857   1435.2384    703.0000     50.7390
   10800.0000      0.2143      0.1857   1433.3734    703.0000     50.6289
   11000.0000      0.2143      0.1857   1431.7873    703.0000     50.5355
   11200.0000      0.2143      0.1857   1430.4376    703.0000     50.4563
   11400.0000      0.2143      0.1857   1429.2887    703.0000     50.3890
   11600.0000      0.2143      0.1857   1428.3102    703.0000     50.3318
   11800.0000      0.2143      0.1857   1427.4763    703.0000     50.2832
   12000.0000      0.2143      0.1857   1426.7654    703.0000     50.2418
   12200.0000      0.2143      0.1857   1426.1590    703.0000     50.2066
   12400.0000      0.2143      0.1857   1425.6412    703.0000     50.1765
   12600.0000      0.2143      0.1857   1425.1990    703.0000     50.1508
   12800.0000      0.2143      0.1857   1424.8212    703.0000     50.1289
   13000.0000      0.2143      0.1857   1424.4982    703.0000     50.1102
   13200.0000      0.2143      0.1857   1424.2219    703.0000     50.0942
   13400.0000      0.2143      0.1857   1423.9855    703.0000     50.0806
   13600.0000      0.2143      0.1857   1423.7831    703.0000     50.0689
   13800.0000      0.2143      0.1857   1423.6099    703.0000     50.0588
   14000.0000      0.2143      0.1857   1423.4616    703.0000     50.0503
   14200.0000      0.2143      0.1857   1423.3346    703.0000     50.0429
   14400.0000      0.2143      0.1857   1423.2257    703.0000     50.0367
   14600.0000      0.2143      0.1857   1423.1324    703.0000     50.0313
   14800.0000      0.2143      0.1857   1423.0523    703.0000     50.0266
   15000.0000      0.2143      0.1857   1422.9836    703.0000     50.0227
   15200.0000      0.2143      0.1857   1422.9246    703.0000     50.0193
   15400.0000      0.2143      0.1857   1422.8740    703.0000     50.0164
   15600.0000      0.2143      0.1857   1422.8306    703.0000     50.0139
   15800.0000      0.2143      0.1857   1422.7935    703.0000     50.0117
   16000.0000      0.2143      0.1857   1422.7617    703.0000     50.0099
   16200.0000      0.2143      0.1857   1422.7343    703.0000     50.0083
   16400.0000      0.2143      0.1857   1422.7108    703.0000     50.0069
   16600.0000      0.2143      0.1857   1422.6905    703.0000     50.0058
   16800.0000      0.2143      0.1857   1422.6731    703.0000     50.0048
   17000.0000      0.2143      0.1857   1422.6581    703.0000     50.0039
   17200.0000      0.2143      0.1857   1422.6452    703.0000     50.0032
   17400.0000      0.2143      0.1857   1422.6341    703.0000     50.0025
   17600.0000      0.2143      0.1857   1422.6246    703.0000     50.0020
   17800.0000      0.2143      0.1857   1422.6166    703.0000     50.0015
   18000.0000      0.2143      0.1857   1422.6097    703.0000     50.0011
   18200.0000      0.2143      0.1857   1422.6038    703.0000     50.0008
   18400.0000      0.2143      0.1857   1422.5987    703.0000     50.0005
                                                                         
                                                                         
 ========================================================================
 Npos = 27
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.2143      0.2000    300.0000    478.5730     62.2137
     200.0000      0.2143      0.2000    492.2138    520.7129     53.9262
     400.0000      0.2143      0.2000    587.0084    581.9437     49.5587
     600.0000      0.2143      0.2000    659.1598    615.5223     46.4436
     800.0000      0.2143      0.2000    719.6442    636.9027     44.0886
    1000.0000      0.2143      0.2000    772.1054    657.5893     42.2966
    1140.0000      0.2143      0.2000    805.4946    676.3130     41.2978
    1340.0000      0.2143      0.2000    928.8894    847.9765     38.7295
    1540.0000      0.2143      0.2000    996.3548   1071.9715     38.1662
    1740.0000      0.2143      0.2000   1046.6596   1079.4991     38.1676
    1940.0000      0.2143      0.2000   1086.9165    943.7053     38.4370
    2140.0000      0.2143      0.2000   1122.2703    846.1850     38.8736
    2340.0000      0.2143      0.2000   1153.1607    778.9075     39.4093
    2540.0000      0.2143      0.2000   1180.4267    734.3190     40.0016
    2740.0000      0.2143      0.2000   1204.8920    703.0000     40.6283
    2940.0000      0.2143      0.2000   1227.4373    703.0000     41.2850
    3060.0000      0.2143      0.2000   1240.4055    703.0000     41.6970
    3260.0000      0.2143      0.2000   1300.8272    703.0000     43.9403
    3460.0000      0.2143      0.2000   1333.4546    703.0000     45.3682
    3660.0000      0.2143      0.2000   1359.0857    703.0000     46.5930
    3860.0000      0.2143      0.2000   1380.9144    703.0000     47.7054
    4060.0000      0.2143      0.2000   1399.8602    703.0000     48.7213
    4260.0000      0.2143      0.2000   1416.3468    703.0000     49.6424
    4460.0000      0.2143      0.2000   1430.6566    703.0000     50.4691
    4660.0000      0.2143      0.2000   1443.0250    703.0000     51.2036
    4860.0000      0.2143      0.2000   1453.6682    703.0000     51.8501
    4980.0000      0.2143      0.2000   1459.4795    703.0000     52.2086
    5180.0000      0.2143      0.2000   1471.7426    703.0000     52.9779
    5380.0000      0.2143      0.2000   1479.9138    703.0000     53.4997
    5580.0000      0.2143      0.2000   1486.3760    703.0000     53.9176
    5780.0000      0.2143      0.2000   1491.6596    703.0000     54.2627
    5980.0000      0.2143      0.2000   1496.0335    703.0000     54.5506
    6180.0000      0.2143      0.2000   1499.6784    703.0000     54.7920
    6380.0000      0.2143      0.2000   1502.7278    703.0000     54.9951
    6580.0000      0.2143      0.2000   1505.2850    703.0000     55.1661
    6780.0000      0.2143      0.2000   1507.4324    703.0000     55.3102
    6980.0000      0.2143      0.2000   1509.2370    703.0000     55.4317
    7180.0000      0.2143      0.2000   1510.7542    703.0000     55.5341
    7380.0000      0.2143      0.2000   1512.0297    703.0000     55.6204
    7580.0000      0.2143      0.2000   1513.1022    703.0000     55.6931
    7780.0000      0.2143      0.2000   1514.0038    703.0000     55.7542
    7980.0000      0.2143      0.2000   1514.7617    703.0000     55.8057
    8180.0000      0.2143      0.2000   1515.3988    703.0000     55.8491
    8380.0000      0.2143      0.2000   1515.9342    703.0000     55.8855
    8400.0000      0.2143      0.2000   1515.9867    703.0000     55.8891
    8600.0000      0.2143      0.2000   1482.4688    703.0000     53.6644
    8800.0000      0.2143      0.2000   1470.6939    703.0000     52.9114
    9000.0000      0.2143      0.2000   1463.0987    703.0000     52.4339
    9200.0000      0.2143      0.2000   1457.1664    703.0000     52.0655
    9400.0000      0.2143      0.2000   1452.2437    703.0000     51.7628
    9600.0000      0.2143      0.2000   1448.0819    703.0000     51.5091
    9800.0000      0.2143      0.2000   1444.5458    703.0000     51.2952
   10000.0000      0.2143      0.2000   1441.5389    703.0000     51.1144
   10200.0000      0.2143      0.2000   1438.9824    703.0000     50.9615
   10400.0000      0.2143      0.2000   1436.8095    703.0000     50.8322
   10600.0000      0.2143      0.2000   1434.9627    703.0000     50.7227
   10800.0000      0.2143      0.2000   1433.3929    703.0000     50.6300
   11000.0000      0.2143      0.2000   1432.0581    703.0000     50.5514
   11200.0000      0.2143      0.2000   1430.9226    703.0000     50.4847
   11400.0000      0.2143      0.2000   1429.9561    703.0000     50.4280
   11600.0000      0.2143      0.2000   1429.1330    703.0000     50.3799
   11800.0000      0.2143      0.2000   1428.4317    703.0000     50.3389
   12000.0000      0.2143      0.2000   1427.8340    703.0000     50.3040
   12200.0000      0.2143      0.2000   1427.3240    703.0000     50.2743
   12400.0000      0.2143      0.2000   1426.8887    703.0000     50.2490
   12600.0000      0.2143      0.2000   1426.5169    703.0000     50.2274
   12800.0000      0.2143      0.2000   1426.1993    703.0000     50.2089
   13000.0000      0.2143      0.2000   1425.9277    703.0000     50.1931
   13200.0000      0.2143      0.2000   1425.6955    703.0000     50.1796
   13400.0000      0.2143      0.2000   1425.4968    703.0000     50.1681
   13600.0000      0.2143      0.2000   1425.3267    703.0000     50.1582
   13800.0000      0.2143      0.2000   1425.1810    703.0000     50.1498
   14000.0000      0.2143      0.2000   1425.0564    703.0000     50.1426
   14200.0000      0.2143      0.2000   1424.9497    703.0000     50.1364
   14400.0000      0.2143      0.2000   1424.8582    703.0000     50.1311
   14600.0000      0.2143      0.2000   1424.7797    703.0000     50.1265
   14800.0000      0.2143      0.2000   1424.7124    703.0000     50.1226
   15000.0000      0.2143      0.2000   1424.6546    703.0000     50.1193
   15200.0000      0.2143      0.2000   1424.6051    703.0000     50.1164
   15400.0000      0.2143      0.2000   1424.5626    703.0000     50.1140
   15600.0000      0.2143      0.2000   1424.5260    703.0000     50.1118
   15800.0000      0.2143      0.2000   1424.4949    703.0000     50.1100
   16000.0000      0.2143      0.2000   1424.4682    703.0000     50.1085
   16200.0000      0.2143      0.2000   1424.4452    703.0000     50.1072
   16400.0000      0.2143      0.2000   1424.4254    703.0000     50.1060
   16600.0000      0.2143      0.2000   1424.4083    703.0000     50.1050
   16800.0000      0.2143      0.2000   1424.3937    703.0000     50.1042
   17000.0000      0.2143      0.2000   1424.3811    703.0000     50.1035
   17200.0000      0.2143      0.2000   1424.3703    703.0000     50.1028
   17400.0000      0.2143      0.2000   1424.3610    703.0000     50.1023
   17600.0000      0.2143      0.2000   1424.3529    703.0000     50.1018
   17800.0000      0.2143      0.2000   1424.3462    703.0000     50.1014
   18000.0000      0.2143      0.2000   1424.3405    703.0000     50.1011
   18200.0000      0.2143      0.2000   1424.3355    703.0000     50.1008
   18400.0000      0.2143      0.2000   1424.3312    703.0000     50.1006
                                                                         
                                                                         
 ========================================================================
 Npos = 28
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.3571      0.0000    300.0000    478.5730     62.2137
     200.0000      0.3571      0.0000    400.2418    465.8237     58.1328
     400.0000      0.3571      0.0000    466.9722    503.3967     55.0999
     600.0000      0.3571      0.0000    526.6870    544.4788     52.3212
     800.0000      0.3571      0.0000    581.8397    579.0471     49.7913
    1000.0000      0.3571      0.0000    633.9556    605.1775     47.5000
    1140.0000      0.3571      0.0000    668.9647    619.2243     46.0435
    1340.0000      0.3571      0.0000    787.2916    665.3209     41.8278
    1540.0000      0.3571      0.0000    867.6586    735.7462     39.7698
    1740.0000      0.3571      0.0000    931.8162    855.1987     38.6920
    1940.0000      0.3571      0.0000    983.4416   1018.7721     38.2248
    2140.0000      0.3571      0.0000   1025.2691   1212.3023     38.1220
    2340.0000      0.3571      0.0000   1061.9494   1024.9542     38.2416
    2540.0000      0.3571      0.0000   1094.6150    920.6784     38.5161
    2740.0000      0.3571      0.0000   1124.1669    841.5601     38.9024
    2940.0000      0.3571      0.0000   1151.4825    782.1138     39.3765
    3060.0000      0.3571      0.0000   1167.2297    754.1166     39.7009
    3260.0000      0.3571      0.0000   1230.7038    703.0000     41.3865
    3460.0000      0.3571      0.0000   1270.3739    703.0000     42.7435
    3660.0000      0.3571      0.0000   1303.1296    703.0000     44.0361
    3860.0000      0.3571      0.0000   1331.7268    703.0000     45.2889
    4060.0000      0.3571      0.0000   1356.8176    703.0000     46.4810
    4260.0000      0.3571      0.0000   1378.7898    703.0000     47.5944
    4460.0000      0.3571      0.0000   1397.9751    703.0000     48.6181
    4660.0000      0.3571      0.0000   1414.6707    703.0000     49.5472
    4860.0000      0.3571      0.0000   1429.1468    703.0000     50.3807
    4980.0000      0.3571      0.0000   1437.0878    703.0000     50.8487
    5180.0000      0.3571      0.0000   1444.9411    703.0000     51.3190
    5380.0000      0.3571      0.0000   1453.6484    703.0000     51.8489
    5580.0000      0.3571      0.0000   1461.5497    703.0000     52.3373
    5780.0000      0.3571      0.0000   1468.4843    703.0000     52.7718
    5980.0000      0.3571      0.0000   1474.4859    703.0000     53.1522
    6180.0000      0.3571      0.0000   1479.6364    703.0000     53.4819
    6380.0000      0.3571      0.0000   1484.0314    703.0000     53.7655
    6580.0000      0.3571      0.0000   1487.7667    703.0000     54.0082
    6780.0000      0.3571      0.0000   1490.9323    703.0000     54.2150
    6980.0000      0.3571      0.0000   1493.6092    703.0000     54.3908
    7180.0000      0.3571      0.0000   1495.8695    703.0000     54.5397
    7380.0000      0.3571      0.0000   1497.7756    703.0000     54.6658
    7580.0000      0.3571      0.0000   1499.3816    703.0000     54.7723
    7780.0000      0.3571      0.0000   1500.7338    703.0000     54.8622
    7980.0000      0.3571      0.0000   1501.8717    703.0000     54.9380
    8180.0000      0.3571      0.0000   1502.8288    703.0000     55.0018
    8380.0000      0.3571      0.0000   1503.6336    703.0000     55.0556
    8400.0000      0.3571      0.0000   1503.7126    703.0000     55.0608
    8600.0000      0.3571      0.0000   1469.9107    703.0000     52.8619
    8800.0000      0.3571      0.0000   1457.3441    703.0000     52.0764
    9000.0000      0.3571      0.0000   1449.1044    703.0000     51.5712
    9200.0000      0.3571      0.0000   1442.6271    703.0000     51.1797
    9400.0000      0.3571      0.0000   1437.2090    703.0000     50.8559
    9600.0000      0.3571      0.0000   1432.5756    703.0000     50.5818
    9800.0000      0.3571      0.0000   1428.5816    703.0000     50.3477
   10000.0000      0.3571      0.0000   1425.1293    703.0000     50.1468
   10200.0000      0.3571      0.0000   1422.1429    703.0000     49.9742
   10400.0000      0.3571      0.0000   1419.5593    703.0000     49.8258
   10600.0000      0.3571      0.0000   1417.3247    703.0000     49.6981
   10800.0000      0.3571      0.0000   1415.3926    703.0000     49.5881
   11000.0000      0.3571      0.0000   1413.7227    703.0000     49.4935
   11200.0000      0.3571      0.0000   1412.2799    703.0000     49.4120
   11400.0000      0.3571      0.0000   1411.0338    703.0000     49.3418
   11600.0000      0.3571      0.0000   1409.9579    703.0000     49.2814
   11800.0000      0.3571      0.0000   1409.0292    703.0000     49.2293
   12000.0000      0.3571      0.0000   1408.2281    703.0000     49.1845
   12200.0000      0.3571      0.0000   1407.5370    703.0000     49.1459
   12400.0000      0.3571      0.0000   1406.9409    703.0000     49.1127
   12600.0000      0.3571      0.0000   1406.4269    703.0000     49.0841
   12800.0000      0.3571      0.0000   1405.9838    703.0000     49.0594
   13000.0000      0.3571      0.0000   1405.6018    703.0000     49.0382
   13200.0000      0.3571      0.0000   1405.2726    703.0000     49.0199
   13400.0000      0.3571      0.0000   1404.9890    703.0000     49.0042
   13600.0000      0.3571      0.0000   1404.7446    703.0000     48.9906
   13800.0000      0.3571      0.0000   1404.5341    703.0000     48.9789
   14000.0000      0.3571      0.0000   1404.3530    703.0000     48.9689
   14200.0000      0.3571      0.0000   1404.1970    703.0000     48.9603
   14400.0000      0.3571      0.0000   1404.0627    703.0000     48.9528
   14600.0000      0.3571      0.0000   1403.9470    703.0000     48.9464
   14800.0000      0.3571      0.0000   1403.8474    703.0000     48.9409
   15000.0000      0.3571      0.0000   1403.7616    703.0000     48.9362
   15200.0000      0.3571      0.0000   1403.6877    703.0000     48.9321
   15400.0000      0.3571      0.0000   1403.6241    703.0000     48.9286
   15600.0000      0.3571      0.0000   1403.5693    703.0000     48.9255
   15800.0000      0.3571      0.0000   1403.5225    703.0000     48.9229
   16000.0000      0.3571      0.0000   1403.4821    703.0000     48.9207
   16200.0000      0.3571      0.0000   1403.4473    703.0000     48.9188
   16400.0000      0.3571      0.0000   1403.4174    703.0000     48.9171
   16600.0000      0.3571      0.0000   1403.3915    703.0000     48.9157
   16800.0000      0.3571      0.0000   1403.3693    703.0000     48.9145
   17000.0000      0.3571      0.0000   1403.3501    703.0000     48.9134
   17200.0000      0.3571      0.0000   1403.3336    703.0000     48.9125
   17400.0000      0.3571      0.0000   1403.3194    703.0000     48.9117
   17600.0000      0.3571      0.0000   1403.3072    703.0000     48.9110
   17800.0000      0.3571      0.0000   1403.2969    703.0000     48.9105
   18000.0000      0.3571      0.0000   1403.2881    703.0000     48.9100
   18200.0000      0.3571      0.0000   1403.2804    703.0000     48.9096
   18400.0000      0.3571      0.0000   1403.2738    703.0000     48.9092
                                                                         
                                                                         
 ========================================================================
 Npos = 29
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.3571      0.0143    300.0000    478.5730     62.2137
     200.0000      0.3571      0.0143    380.7376    459.5230     58.9840
     400.0000      0.3571      0.0143    445.8174    489.6729     56.0761
     600.0000      0.3571      0.0143    504.7742    529.4405     53.3409
     800.0000      0.3571      0.0143    559.3125    565.6766     50.8154
    1000.0000      0.3571      0.0143    610.6957    594.3562     48.5069
    1140.0000      0.3571      0.0143    645.2451    609.9734     47.0220
    1340.0000      0.3571      0.0143    741.4977    644.7534     43.3110
    1540.0000      0.3571      0.0143    818.8989    685.9111     40.9307
    1740.0000      0.3571      0.0143    883.0991    757.8651     39.4622
    1940.0000      0.3571      0.0143    936.1374    866.2241     38.6389
    2140.0000      0.3571      0.0143    979.8929   1005.0947     38.2450
    2340.0000      0.3571      0.0143   1017.6571   1172.3395     38.1219
    2540.0000      0.3571      0.0143   1052.2107   1059.2862     38.1905
    2740.0000      0.3571      0.0143   1084.0234    952.6096     38.4096
    2940.0000      0.3571      0.0143   1113.8833    867.3913     38.7531
    3060.0000      0.3571      0.0143   1131.2737    824.7967     39.0149
    3260.0000      0.3571      0.0143   1186.4638    726.4021     40.1479
    3460.0000      0.3571      0.0143   1230.6384    703.0000     41.3844
    3660.0000      0.3571      0.0143   1268.4867    703.0000     42.6737
    3860.0000      0.3571      0.0143   1301.7817    703.0000     43.9799
    4060.0000      0.3571      0.0143   1331.0604    703.0000     45.2584
    4260.0000      0.3571      0.0143   1356.7183    703.0000     46.4761
    4460.0000      0.3571      0.0143   1379.1216    703.0000     47.6117
    4660.0000      0.3571      0.0143   1398.6096    703.0000     48.6528
    4860.0000      0.3571      0.0143   1415.4960    703.0000     49.5940
    4980.0000      0.3571      0.0143   1424.7540    703.0000     50.1250
    5180.0000      0.3571      0.0143   1435.4953    703.0000     50.7543
    5380.0000      0.3571      0.0143   1445.7438    703.0000     51.3675
    5580.0000      0.3571      0.0143   1454.9501    703.0000     51.9288
    5780.0000      0.3571      0.0143   1463.0121    703.0000     52.4285
    5980.0000      0.3571      0.0143   1469.9813    703.0000     52.8663
    6180.0000      0.3571      0.0143   1475.9574    703.0000     53.2461
    6380.0000      0.3571      0.0143   1481.0537    703.0000     53.5731
    6580.0000      0.3571      0.0143   1485.3830    703.0000     53.8531
    6780.0000      0.3571      0.0143   1489.0504    703.0000     54.0919
    6980.0000      0.3571      0.0143   1492.1509    703.0000     54.2949
    7180.0000      0.3571      0.0143   1494.7681    703.0000     54.4671
    7380.0000      0.3571      0.0143   1496.9747    703.0000     54.6128
    7580.0000      0.3571      0.0143   1498.8335    703.0000     54.7359
    7780.0000      0.3571      0.0143   1500.3985    703.0000     54.8399
    7980.0000      0.3571      0.0143   1501.7152    703.0000     54.9275
    8180.0000      0.3571      0.0143   1502.8227    703.0000     55.0014
    8380.0000      0.3571      0.0143   1503.7537    703.0000     55.0636
    8400.0000      0.3571      0.0143   1503.8451    703.0000     55.0697
    8600.0000      0.3571      0.0143   1479.5266    703.0000     53.4748
    8800.0000      0.3571      0.0143   1466.2382    703.0000     52.6305
    9000.0000      0.3571      0.0143   1457.0154    703.0000     52.0561
    9200.0000      0.3571      0.0143   1449.6755    703.0000     51.6060
    9400.0000      0.3571      0.0143   1443.5119    703.0000     51.2329
    9600.0000      0.3571      0.0143   1438.2331    703.0000     50.9169
    9800.0000      0.3571      0.0143   1433.6799    703.0000     50.6469
   10000.0000      0.3571      0.0143   1429.7430    703.0000     50.4156
   10200.0000      0.3571      0.0143   1426.3365    703.0000     50.2169
   10400.0000      0.3571      0.0143   1423.3891    703.0000     50.0461
   10600.0000      0.3571      0.0143   1420.8395    703.0000     49.8992
   10800.0000      0.3571      0.0143   1418.6349    703.0000     49.7729
   11000.0000      0.3571      0.0143   1416.7292    703.0000     49.6641
   11200.0000      0.3571      0.0143   1415.0826    703.0000     49.5705
   11400.0000      0.3571      0.0143   1413.6604    703.0000     49.4900
   11600.0000      0.3571      0.0143   1412.4324    703.0000     49.4206
   11800.0000      0.3571      0.0143   1411.3724    703.0000     49.3609
   12000.0000      0.3571      0.0143   1410.4579    703.0000     49.3095
   12200.0000      0.3571      0.0143   1409.6690    703.0000     49.2652
   12400.0000      0.3571      0.0143   1408.9885    703.0000     49.2271
   12600.0000      0.3571      0.0143   1408.4018    703.0000     49.1942
   12800.0000      0.3571      0.0143   1407.8959    703.0000     49.1660
   13000.0000      0.3571      0.0143   1407.4599    703.0000     49.1416
   13200.0000      0.3571      0.0143   1407.0841    703.0000     49.1207
   13400.0000      0.3571      0.0143   1406.7603    703.0000     49.1026
   13600.0000      0.3571      0.0143   1406.4813    703.0000     49.0871
   13800.0000      0.3571      0.0143   1406.2409    703.0000     49.0737
   14000.0000      0.3571      0.0143   1406.0342    703.0000     49.0622
   14200.0000      0.3571      0.0143   1405.8561    703.0000     49.0523
   14400.0000      0.3571      0.0143   1405.7028    703.0000     49.0438
   14600.0000      0.3571      0.0143   1405.5707    703.0000     49.0365
   14800.0000      0.3571      0.0143   1405.4569    703.0000     49.0301
   15000.0000      0.3571      0.0143   1405.3589    703.0000     49.0247
   15200.0000      0.3571      0.0143   1405.2746    703.0000     49.0200
   15400.0000      0.3571      0.0143   1405.2020    703.0000     49.0160
   15600.0000      0.3571      0.0143   1405.1395    703.0000     49.0125
   15800.0000      0.3571      0.0143   1405.0860    703.0000     49.0095
   16000.0000      0.3571      0.0143   1405.0399    703.0000     49.0070
   16200.0000      0.3571      0.0143   1405.0002    703.0000     49.0048
   16400.0000      0.3571      0.0143   1404.9660    703.0000     49.0029
   16600.0000      0.3571      0.0143   1404.9365    703.0000     49.0013
   16800.0000      0.3571      0.0143   1404.9111    703.0000     48.9998
   17000.0000      0.3571      0.0143   1404.8892    703.0000     48.9986
   17200.0000      0.3571      0.0143   1404.8704    703.0000     48.9976
   17400.0000      0.3571      0.0143   1404.8541    703.0000     48.9967
   17600.0000      0.3571      0.0143   1404.8401    703.0000     48.9959
   17800.0000      0.3571      0.0143   1404.8284    703.0000     48.9953
   18000.0000      0.3571      0.0143   1404.8183    703.0000     48.9947
   18200.0000      0.3571      0.0143   1404.8096    703.0000     48.9942
   18400.0000      0.3571      0.0143   1404.8021    703.0000     48.9938
                                                                         
                                                                         
 ========================================================================
 Npos = 30
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.3571      0.0429    300.0000    478.5730     62.2137
     200.0000      0.3571      0.0429    356.5389    456.4739     60.0074
     400.0000      0.3571      0.0429    417.6586    473.6975     57.3564
     600.0000      0.3571      0.0429    475.6199    509.2576     54.6985
     800.0000      0.3571      0.0429    529.4758    546.3580     52.1917
    1000.0000      0.3571      0.0429    579.9281    577.9590     49.8775
    1140.0000      0.3571      0.0429    613.8062    595.8805     48.3707
    1340.0000      0.3571      0.0429    685.2416    625.0745     45.3942
    1540.0000      0.3571      0.0429    754.4141    649.8177     42.8719
    1740.0000      0.3571      0.0429    816.6089    684.1691     40.9920
    1940.0000      0.3571      0.0429    870.5620    739.6346     39.7097
    2140.0000      0.3571      0.0429    916.4686    819.4387     38.9011
    2340.0000      0.3571      0.0429    955.8959    922.4840     38.4282
    2540.0000      0.3571      0.0429    990.6797   1047.9153     38.1890
    2740.0000      0.3571      0.0429   1022.5913   1197.9864     38.1210
    2940.0000      0.3571      0.0429   1054.2168   1052.0959     38.1999
    3060.0000      0.3571      0.0429   1073.3496    986.6282     38.3193
    3260.0000      0.3571      0.0429   1118.8155    854.7718     38.8227
    3460.0000      0.3571      0.0429   1166.4942    755.3192     39.6849
    3660.0000      0.3571      0.0429   1211.8603    703.0000     40.8232
