 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                         15
 Nodes in Y direction:                         15
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:              380

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:              380

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                3/  5
                       START Time:      3060.0000
                       END Time:        4980.0000
                       Iterations:              380

 ====================================================================================
 Temperature of fluid at left face (T left):             1513.1500
 Temperature of fluid at right face (T right):           1513.1500
 Temperature of fluid at bottom face (T bottom):         1513.1500
 Temperature of fluid at top face (T top):               1513.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    3460.0000000000000       seconds
 Maximum Temperature :    1443.2832721860073
 Minimum Temperature :    1114.0733254959455
 Average(algebraic, non-weigthed) Temperature :    1250.9399923115161
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
            3          14      0.1429      0.1857   1323.5564    703.0000     44.9193
            3          15      0.1429      0.2000   1356.2579    703.0000     46.4535
            4           1      0.2143      0.0000   1295.8574    703.0000     43.7359
            4           2      0.2143      0.0143   1260.2703    703.0000     42.3760
            4           3      0.2143      0.0286   1229.1442    703.0000     41.3378
            4           4      0.2143      0.0429   1203.3023    703.0000     40.5849
            4           5      0.2143      0.0571   1183.3266    730.4260     40.0712
            4           6      0.2143      0.0714   1169.8477    749.9202     39.7585
            4           7      0.2143      0.0857   1163.2454    760.7556     39.6153
            4           8      0.2143      0.1000   1163.6681    760.0369     39.6243
            4           9      0.2143      0.1143   1171.0263    748.0743     39.7847
            4          10      0.2143      0.1286   1185.0072    728.2460     40.1121
            4          11      0.2143      0.1429   1205.1094    703.0000     40.6343
            4          12      0.2143      0.1571   1230.6624    703.0000     41.3852
            4          13      0.2143      0.1714   1261.0844    703.0000     42.4051
            4          14      0.2143      0.1857   1295.6465    703.0000     43.7273
            4          15      0.2143      0.2000   1333.4546    703.0000     45.3682
            5           1      0.2857      0.0000   1278.7932    703.0000     43.0610
            5           2      0.2857      0.0143   1240.4192    703.0000     41.6974
            5           3      0.2857      0.0286   1206.7285    703.0000     40.6790
            5           4      0.2857      0.0429   1178.5793    736.8856     39.9580
            5           5      0.2857      0.0571   1156.8615    772.0232     39.4831
            5           6      0.2857      0.0714   1142.2527    800.6817     39.2037
            5           7      0.2857      0.0857   1135.1825    815.9613     39.0800
            5           8      0.2857      0.1000   1135.8105    814.5674     39.0907
            5           9      0.2857      0.1143   1144.0296    796.9849     39.2359
            5          10      0.2857      0.1286   1159.4828    767.3032     39.5366
            5          11      0.2857      0.1429   1181.5931    732.7332     40.0295
            5          12      0.2857      0.1571   1209.6120    703.0000     40.7595
            5          13      0.2857      0.1714   1242.6892    703.0000     41.7721
            5          14      0.2857      0.1857   1280.0480    703.0000     43.1092
            5          15      0.2857      0.2000   1320.7249    703.0000     44.7934
            6           1      0.3571      0.0000   1270.3739    703.0000     42.7435
            6           2      0.3571      0.0143   1230.6384    703.0000     41.3844
            6           3      0.3571      0.0286   1195.6862    715.7142     40.3820
            6           4      0.3571      0.0429   1166.4942    755.3192     39.6849
            6           5      0.3571      0.0571   1143.9933    797.0600     39.2353
            6           6      0.3571      0.0714   1128.8890    830.3215     38.9763
            6           7      0.3571      0.0857   1121.6164    847.7941     38.8639
            6           8      0.3571      0.1000   1122.3317    846.0342     38.8746
            6           9      0.3571      0.1143   1130.9237    825.6013     39.0092
            6          10      0.3571      0.1286   1147.0296    790.8755     39.2915
            6          11      0.3571      0.1429   1170.0556    749.5927     39.7631
            6          12      0.3571      0.1571   1199.2156    712.0790     40.4749
            6          13      0.3571      0.1714   1233.5959    703.0000     41.4776
            6          14      0.3571      0.1857   1272.3332    703.0000     42.8165
            6          15      0.3571      0.2000   1314.4279    703.0000     44.5174
            7           1      0.4286      0.0000   1266.6825    703.0000     42.6075
            7           2      0.4286      0.0143   1226.3533    703.0000     41.2517
            7           3      0.4286      0.0286   1190.8499    721.1057     40.2576
            7           4      0.4286      0.0429   1161.1984    764.2843     39.5722
            7           5      0.4286      0.0571   1138.3525    808.9981     39.1345
            7           6      0.4286      0.0714   1123.0285    844.3284     38.8851
            7           7      0.4286      0.0857   1115.6644    862.7855     38.7778
            7           8      0.4286      0.1000   1116.4183    860.8525     38.7884
            7           9      0.4286      0.1143   1125.1771    839.1226     38.9179
            7          10      0.4286      0.1286   1141.5709    802.1155     39.1914
            7          11      0.4286      0.1429   1164.9977    757.7982     39.6527
            7          12      0.4286      0.1571   1194.6572    716.8217     40.3552
            7          13      0.4286      0.1714   1229.6111    703.0000     41.3523
            7          14      0.4286      0.1857   1268.9527    703.0000     42.6909
            7          15      0.4286      0.2000   1311.6686    703.0000     44.3982
            8           1      0.5000      0.0000   1265.6799    703.0000     42.5709
            8           2      0.5000      0.0143   1225.1907    703.0000     41.2162
            8           3      0.5000      0.0286   1189.5407    722.6462     40.2246
            8           4      0.5000      0.0429   1159.7696    766.7947     39.5426
            8           5      0.5000      0.0571   1136.8364    812.3057     39.1083
            8           6      0.5000      0.0714   1121.4587    848.1833     38.8615
            8           7      0.5000      0.0857   1114.0733    866.8972     38.7557
            8           8      0.5000      0.1000   1114.8369    864.9185     38.7662
            8           9      0.5000      0.1143   1123.6358    842.8487     38.8943
            8          10      0.5000      0.1286   1140.1008    805.2360     39.1652
            8          11      0.5000      0.1429   1163.6297    760.1020     39.6235
            8          12      0.5000      0.1571   1193.4196    718.1822     40.3233
            8          13      0.5000      0.1714   1228.5263    703.0000     41.3187
            8          14      0.5000      0.1857   1268.0308    703.0000     42.6570
            8          15      0.5000      0.2000   1310.9155    703.0000     44.3659
            9           1      0.5714      0.0000   1266.6823    703.0000     42.6075
            9           2      0.5714      0.0143   1226.3531    703.0000     41.2517
            9           3      0.5714      0.0286   1190.8497    721.1059     40.2576
            9           4      0.5714      0.0429   1161.1982    764.2847     39.5722
            9           5      0.5714      0.0571   1138.3523    808.9986     39.1345
            9           6      0.5714      0.0714   1123.0283    844.3289     38.8851
            9           7      0.5714      0.0857   1115.6641    862.7861     38.7778
            9           8      0.5714      0.1000   1116.4180    860.8531     38.7884
            9           9      0.5714      0.1143   1125.1768    839.1232     38.9179
            9          10      0.5714      0.1286   1141.5707    802.1160     39.1914
            9          11      0.5714      0.1429   1164.9975    757.7985     39.6527
            9          12      0.5714      0.1571   1194.6570    716.8219     40.3552
            9          13      0.5714      0.1714   1229.6109    703.0000     41.3523
            9          14      0.5714      0.1857   1268.9526    703.0000     42.6909
            9          15      0.5714      0.2000   1311.6684    703.0000     44.3982
           10           1      0.6429      0.0000   1270.3735    703.0000     42.7435
           10           2      0.6429      0.0143   1230.6379    703.0000     41.3844
           10           3      0.6429      0.0286   1195.6856    715.7148     40.3820
           10           4      0.6429      0.0429   1166.4936    755.3202     39.6849
           10           5      0.6429      0.0571   1143.9926    797.0613     39.2353
           10           6      0.6429      0.0714   1128.8884    830.3230     38.9763
           10           7      0.6429      0.0857   1121.6158    847.7957     38.8638
           10           8      0.6429      0.1000   1122.3310    846.0358     38.8745
           10           9      0.6429      0.1143   1130.9230    825.6027     39.0092
           10          10      0.6429      0.1286   1147.0290    790.8767     39.2915
           10          11      0.6429      0.1429   1170.0550    749.5935     39.7631
           10          12      0.6429      0.1571   1199.2151    712.0795     40.4749
           10          13      0.6429      0.1714   1233.5954    703.0000     41.4775
           10          14      0.6429      0.1857   1272.3328    703.0000     42.8165
           10          15      0.6429      0.2000   1314.4276    703.0000     44.5174
           11           1      0.7143      0.0000   1278.7923    703.0000     43.0610
           11           2      0.7143      0.0143   1240.4181    703.0000     41.6974
           11           3      0.7143      0.0286   1206.7274    703.0000     40.6789
           11           4      0.7143      0.0429   1178.5780    736.8875     39.9579
           11           5      0.7143      0.0571   1156.8602    772.0258     39.4831
           11           6      0.7143      0.0714   1142.2513    800.6847     39.2037
           11           7      0.7143      0.0857   1135.1810    815.9646     39.0800
           11           8      0.7143      0.1000   1135.8091    814.5706     39.0907
           11           9      0.7143      0.1143   1144.0282    796.9878     39.2359
           11          10      0.7143      0.1286   1159.4814    767.3056     39.5366
           11          11      0.7143      0.1429   1181.5919    732.7348     40.0294
           11          12      0.7143      0.1571   1209.6109    703.0000     40.7595
           11          13      0.7143      0.1714   1242.6882    703.0000     41.7721
           11          14      0.7143      0.1857   1280.0472    703.0000     43.1092
           11          15      0.7143      0.2000   1320.7243    703.0000     44.7934
           12           1      0.7857      0.0000   1295.8557    703.0000     43.7358
           12           2      0.7857      0.0143   1260.2684    703.0000     42.3759
           12           3      0.7857      0.0286   1229.1420    703.0000     41.3378
           12           4      0.7857      0.0429   1203.2999    703.0000     40.5848
           12           5      0.7857      0.0571   1183.3240    730.4294     40.0712
           12           6      0.7857      0.0714   1169.8449    749.9246     39.7584
           12           7      0.7857      0.0857   1163.2425    760.7604     39.6152
           12           8      0.7857      0.1000   1163.6653    760.0416     39.6242
           12           9      0.7857      0.1143   1171.0236    748.0785     39.7847
           12          10      0.7857      0.1286   1185.0047    728.2492     40.1121
           12          11      0.7857      0.1429   1205.1071    703.0000     40.6342
           12          12      0.7857      0.1571   1230.6603    703.0000     41.3851
           12          13      0.7857      0.1714   1261.0826    703.0000     42.4050
           12          14      0.7857      0.1857   1295.6450    703.0000     43.7272
           12          15      0.7857      0.2000   1333.4533    703.0000     45.3682
           13           1      0.8571      0.0000   1325.5789    703.0000     45.0099
           13           2      0.8571      0.0143   1294.9127    703.0000     43.6974
           13           3      0.8571      0.0286   1268.2510    703.0000     42.6650
           13           4      0.8571      0.0429   1246.2694    703.0000     41.8914
           13           5      0.8571      0.0571   1229.4541    703.0000     41.3475
           13           6      0.8571      0.0714   1218.1432    703.0000     41.0051
           13           7      0.8571      0.0857   1212.5352    703.0000     40.8425
           13           8      0.8571      0.1000   1212.6955    703.0000     40.8470
           13           9      0.8571      0.1143   1218.5621    703.0000     41.0175
           13          10      0.8571      0.1286   1229.9536    703.0000     41.3630
           13          11      0.8571      0.1429   1246.5807    703.0000     41.9019
           13          12      0.8571      0.1571   1268.0559    703.0000     42.6579
           13          13      0.8571      0.1714   1293.9086    703.0000     43.6567
           13          14      0.8571      0.1857   1323.5541    703.0000     44.9192
           13          15      0.8571      0.2000   1356.2560    703.0000     46.4534
           14           1      0.9286      0.0000   1370.2651    703.0000     47.1548
           14           2      0.9286      0.0143   1347.0503    703.0000     46.0068
           14           3      0.9286      0.0286   1327.0244    703.0000     45.0751
           14           4      0.9286      0.0429   1310.6190    703.0000     44.3531
           14           5      0.9286      0.0571   1298.1175    703.0000     43.8284
           14           6      0.9286      0.0714   1289.6942    703.0000     43.4873
           14           7      0.9286      0.0857   1285.4392    703.0000     43.3189
           14           8      0.9286      0.1000   1285.3734    703.0000     43.3163
           14           9      0.9286      0.1143   1289.4571    703.0000     43.4779
           14          10      0.9286      0.1286   1297.5957    703.0000     43.8070
           14          11      0.9286      0.1429   1309.6423    703.0000     44.3114
           14          12      0.9286      0.1571   1325.3957    703.0000     45.0017
           14          13      0.9286      0.1714   1344.5901    703.0000     45.8893
           14          14      0.9286      0.1857   1366.8719    703.0000     46.9825
           14          15      0.9286      0.2000   1391.7601    703.0000     48.2813
           15           1      1.0000      0.0000   1432.0749    703.0000     50.5524
           15           2      1.0000      0.0143   1419.1095    703.0000     49.8000
           15           3      1.0000      0.0286   1408.0723    703.0000     49.1758
           15           4      1.0000      0.0429   1399.1234    703.0000     48.6809
           15           5      1.0000      0.0571   1392.3497    703.0000     48.3130
           15           6      1.0000      0.0714   1387.7940    703.0000     48.0689
           15           7      1.0000      0.0857   1385.4711    703.0000     47.9455
           15           8      1.0000      0.1000   1385.3750    703.0000     47.9404
           15           9      1.0000      0.1143   1387.4837    703.0000     48.0524
           15          10      1.0000      0.1286   1391.7613    703.0000     48.2814
           15          11      1.0000      0.1429   1398.1593    703.0000     48.6282
           15          12      1.0000      0.1571   1406.6154    703.0000     49.0946
           15          13      1.0000      0.1714   1417.0463    703.0000     49.6822
           15          14      1.0000      0.1857   1429.3321    703.0000     50.3915
           15          15      1.0000      0.2000   1443.2825    703.0000     51.2191
