 ========================================================================
 Mesh information:
 Nx =                    7     -    Ny =                     7
  
 Slab dimensions:
 X(m) =    1.0000000000000000          -    Y(m) =   0.20000000000000001     
                                                                         
                                                                         
 ========================================================================
 Npos =  1
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
    8400.0000      0.0000      0.0000   1504.0006    703.0000     55.0801
    8600.0000      0.0000      0.0000   1458.9650    703.0000     52.1767
    8800.0000      0.0000      0.0000   1439.2128    703.0000     50.9753
    9000.0000      0.0000      0.0000   1427.7701    703.0000     50.3003
    9200.0000      0.0000      0.0000   1420.2338    703.0000     49.8644
    9400.0000      0.0000      0.0000   1414.9547    703.0000     49.5633
    9600.0000      0.0000      0.0000   1411.1223    703.0000     49.3468
    9800.0000      0.0000      0.0000   1408.2695    703.0000     49.1868
   10000.0000      0.0000      0.0000   1406.1031    703.0000     49.0661
   10200.0000      0.0000      0.0000   1404.4298    703.0000     48.9732
   10400.0000      0.0000      0.0000   1403.1182    703.0000     48.9006
   10600.0000      0.0000      0.0000   1402.0766    703.0000     48.8431
   10800.0000      0.0000      0.0000   1401.2403    703.0000     48.7971
   11000.0000      0.0000      0.0000   1400.5621    703.0000     48.7598
   11200.0000      0.0000      0.0000   1400.0077    703.0000     48.7294
   11400.0000      0.0000      0.0000   1399.5513    703.0000     48.7043
   11600.0000      0.0000      0.0000   1399.1734    703.0000     48.6836
   11800.0000      0.0000      0.0000   1398.8589    703.0000     48.6664
   12000.0000      0.0000      0.0000   1398.5961    703.0000     48.6521
   12200.0000      0.0000      0.0000   1398.3757    703.0000     48.6400
   12400.0000      0.0000      0.0000   1398.1903    703.0000     48.6299
   12600.0000      0.0000      0.0000   1398.0340    703.0000     48.6214
   12800.0000      0.0000      0.0000   1397.9019    703.0000     48.6141
   13000.0000      0.0000      0.0000   1397.7902    703.0000     48.6080
   13200.0000      0.0000      0.0000   1397.6954    703.0000     48.6029
   13400.0000      0.0000      0.0000   1397.6149    703.0000     48.5985
   13600.0000      0.0000      0.0000   1397.5465    703.0000     48.5948
   13800.0000      0.0000      0.0000   1397.4884    703.0000     48.5916
   14000.0000      0.0000      0.0000   1397.4388    703.0000     48.5889
   14200.0000      0.0000      0.0000   1397.3966    703.0000     48.5866
   14400.0000      0.0000      0.0000   1397.3605    703.0000     48.5846
   14600.0000      0.0000      0.0000   1397.3298    703.0000     48.5829
   14800.0000      0.0000      0.0000   1397.3035    703.0000     48.5815
   15000.0000      0.0000      0.0000   1397.2811    703.0000     48.5803
   15200.0000      0.0000      0.0000   1397.2619    703.0000     48.5792
   15400.0000      0.0000      0.0000   1397.2455    703.0000     48.5783
   15600.0000      0.0000      0.0000   1397.2315    703.0000     48.5776
   15800.0000      0.0000      0.0000   1397.2195    703.0000     48.5769
   16000.0000      0.0000      0.0000   1397.2092    703.0000     48.5764
   16200.0000      0.0000      0.0000   1397.2004    703.0000     48.5759
   16400.0000      0.0000      0.0000   1397.1928    703.0000     48.5755
   16600.0000      0.0000      0.0000   1397.1863    703.0000     48.5751
   16800.0000      0.0000      0.0000   1397.1808    703.0000     48.5748
   17000.0000      0.0000      0.0000   1397.1761    703.0000     48.5746
   17200.0000      0.0000      0.0000   1397.1720    703.0000     48.5743
   17400.0000      0.0000      0.0000   1397.1685    703.0000     48.5741
   17600.0000      0.0000      0.0000   1397.1655    703.0000     48.5740
   17800.0000      0.0000      0.0000   1397.1629    703.0000     48.5738
   18000.0000      0.0000      0.0000   1397.1607    703.0000     48.5737
   18200.0000      0.0000      0.0000   1397.1588    703.0000     48.5736
   18400.0000      0.0000      0.0000   1397.1572    703.0000     48.5735
                                                                         
                                                                         
 ========================================================================
 Npos =  2
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.0000      0.0333    300.0000    478.5730     62.2137
     200.0000      0.0000      0.0333    423.6728    476.8164     57.0853
     400.0000      0.0000      0.0333    524.6328    543.0884     52.4166
     600.0000      0.0000      0.0333    610.5058    594.2624     48.5153
     800.0000      0.0000      0.0333    686.5657    625.5378     45.3423
    1000.0000      0.0000      0.0333    754.1699    649.7178     42.8801
    1140.0000      0.0000      0.0333    797.2525    671.0725     41.5334
    1340.0000      0.0000      0.0333    897.3371    781.6508     39.2052
    1540.0000      0.0000      0.0333    975.1670    987.4869     38.2747
    1740.0000      0.0000      0.0333   1039.7607   1105.2592     38.1456
    1940.0000      0.0000      0.0333   1103.4738    895.3990     38.6181
    2140.0000      0.0000      0.0333   1162.1961    762.5545     39.5931
    2340.0000      0.0000      0.0333   1212.0115    703.0000     40.8275
    2540.0000      0.0000      0.0333   1251.1284    703.0000     42.0563
    2740.0000      0.0000      0.0333   1281.4149    703.0000     43.1620
    2940.0000      0.0000      0.0333   1305.0640    703.0000     44.1172
    3060.0000      0.0000      0.0333   1317.2837    703.0000     44.6419
    3260.0000      0.0000      0.0333   1363.0747    703.0000     46.7915
    3460.0000      0.0000      0.0333   1396.7289    703.0000     48.5502
    3660.0000      0.0000      0.0333   1421.1797    703.0000     49.9188
    3860.0000      0.0000      0.0333   1439.3898    703.0000     50.9858
    4060.0000      0.0000      0.0333   1453.2849    703.0000     51.8266
    4260.0000      0.0000      0.0333   1464.1063    703.0000     52.4969
    4460.0000      0.0000      0.0333   1472.6811    703.0000     53.0374
    4660.0000      0.0000      0.0333   1479.5758    703.0000     53.4780
    4860.0000      0.0000      0.0333   1485.1861    703.0000     53.8404
    4980.0000      0.0000      0.0333   1488.1587    703.0000     54.0337
    5180.0000      0.0000      0.0333   1489.1521    703.0000     54.0986
    5380.0000      0.0000      0.0333   1490.6883    703.0000     54.1990
    5580.0000      0.0000      0.0333   1492.4590    703.0000     54.3152
    5780.0000      0.0000      0.0333   1494.2166    703.0000     54.4307
    5980.0000      0.0000      0.0333   1495.8436    703.0000     54.5380
    6180.0000      0.0000      0.0333   1497.2960    703.0000     54.6340
    6380.0000      0.0000      0.0333   1498.5656    703.0000     54.7181
    6580.0000      0.0000      0.0333   1499.6613    703.0000     54.7909
    6780.0000      0.0000      0.0333   1500.5991    703.0000     54.8532
    6980.0000      0.0000      0.0333   1501.3972    703.0000     54.9063
    7180.0000      0.0000      0.0333   1502.0740    703.0000     54.9514
    7380.0000      0.0000      0.0333   1502.6462    703.0000     54.9896
    7580.0000      0.0000      0.0333   1503.1292    703.0000     55.0219
    7780.0000      0.0000      0.0333   1503.5362    703.0000     55.0491
    7980.0000      0.0000      0.0333   1503.8789    703.0000     55.0720
    8180.0000      0.0000      0.0333   1504.1672    703.0000     55.0913
    8380.0000      0.0000      0.0333   1504.4096    703.0000     55.1075
    8400.0000      0.0000      0.0333   1504.4334    703.0000     55.1091
    8600.0000      0.0000      0.0333   1472.9736    703.0000     53.0560
    8800.0000      0.0000      0.0333   1452.0505    703.0000     51.7510
    9000.0000      0.0000      0.0333   1438.1784    703.0000     50.9136
    9200.0000      0.0000      0.0333   1428.6281    703.0000     50.3504
    9400.0000      0.0000      0.0333   1421.8309    703.0000     49.9562
    9600.0000      0.0000      0.0333   1416.8650    703.0000     49.6719
    9800.0000      0.0000      0.0333   1413.1582    703.0000     49.4616
   10000.0000      0.0000      0.0333   1410.3397    703.0000     49.3028
   10200.0000      0.0000      0.0333   1408.1612    703.0000     49.1808
   10400.0000      0.0000      0.0333   1406.4529    703.0000     49.0855
   10600.0000      0.0000      0.0333   1405.0960    703.0000     49.0101
   10800.0000      0.0000      0.0333   1404.0063    703.0000     48.9497
   11000.0000      0.0000      0.0333   1403.1226    703.0000     48.9008
   11200.0000      0.0000      0.0333   1402.4001    703.0000     48.8610
   11400.0000      0.0000      0.0333   1401.8052    703.0000     48.8282
   11600.0000      0.0000      0.0333   1401.3126    703.0000     48.8011
   11800.0000      0.0000      0.0333   1400.9027    703.0000     48.7785
   12000.0000      0.0000      0.0333   1400.5601    703.0000     48.7597
   12200.0000      0.0000      0.0333   1400.2727    703.0000     48.7439
   12400.0000      0.0000      0.0333   1400.0311    703.0000     48.7306
   12600.0000      0.0000      0.0333   1399.8274    703.0000     48.7195
   12800.0000      0.0000      0.0333   1399.6552    703.0000     48.7100
   13000.0000      0.0000      0.0333   1399.5095    703.0000     48.7021
   13200.0000      0.0000      0.0333   1399.3859    703.0000     48.6953
   13400.0000      0.0000      0.0333   1399.2810    703.0000     48.6895
   13600.0000      0.0000      0.0333   1399.1919    703.0000     48.6847
   13800.0000      0.0000      0.0333   1399.1160    703.0000     48.6805
   14000.0000      0.0000      0.0333   1399.0514    703.0000     48.6770
   14200.0000      0.0000      0.0333   1398.9963    703.0000     48.6740
   14400.0000      0.0000      0.0333   1398.9494    703.0000     48.6714
   14600.0000      0.0000      0.0333   1398.9093    703.0000     48.6692
   14800.0000      0.0000      0.0333   1398.8750    703.0000     48.6673
   15000.0000      0.0000      0.0333   1398.8458    703.0000     48.6657
   15200.0000      0.0000      0.0333   1398.8208    703.0000     48.6644
   15400.0000      0.0000      0.0333   1398.7994    703.0000     48.6632
   15600.0000      0.0000      0.0333   1398.7811    703.0000     48.6622
   15800.0000      0.0000      0.0333   1398.7654    703.0000     48.6613
   16000.0000      0.0000      0.0333   1398.7520    703.0000     48.6606
   16200.0000      0.0000      0.0333   1398.7405    703.0000     48.6600
   16400.0000      0.0000      0.0333   1398.7307    703.0000     48.6594
   16600.0000      0.0000      0.0333   1398.7222    703.0000     48.6590
   16800.0000      0.0000      0.0333   1398.7150    703.0000     48.6586
   17000.0000      0.0000      0.0333   1398.7088    703.0000     48.6582
   17200.0000      0.0000      0.0333   1398.7035    703.0000     48.6579
   17400.0000      0.0000      0.0333   1398.6990    703.0000     48.6577
   17600.0000      0.0000      0.0333   1398.6950    703.0000     48.6575
   17800.0000      0.0000      0.0333   1398.6917    703.0000     48.6573
   18000.0000      0.0000      0.0333   1398.6888    703.0000     48.6571
   18200.0000      0.0000      0.0333   1398.6863    703.0000     48.6570
   18400.0000      0.0000      0.0333   1398.6842    703.0000     48.6569
                                                                         
                                                                         
 ========================================================================
 Npos =  3
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.0000      0.0667    300.0000    478.5730     62.2137
     200.0000      0.0000      0.0667    409.1991    469.6418     57.7353
     400.0000      0.0000      0.0667    506.1628    530.4034     53.2762
     600.0000      0.0000      0.0667    590.4382    583.8290     49.4050
     800.0000      0.0000      0.0667    665.6115    617.9756     46.1796
    1000.0000      0.0000      0.0667    732.7916    641.5439     43.6157
    1140.0000      0.0000      0.0667    775.8677    659.4011     42.1782
    1340.0000      0.0000      0.0667    866.8264    734.6537     39.7873
    1540.0000      0.0000      0.0667    940.5083    877.8277     38.5877
    1740.0000      0.0000      0.0667    999.9871   1087.9423     38.1540
    1940.0000      0.0000      0.0667   1060.4477   1030.1537     38.2328
    2140.0000      0.0000      0.0667   1123.5358    843.0919     38.8928
    2340.0000      0.0000      0.0667   1180.5104    734.2044     40.0036
    2540.0000      0.0000      0.0667   1225.9080    703.0000     41.2381
    2740.0000      0.0000      0.0667   1260.7031    703.0000     42.3914
    2940.0000      0.0000      0.0667   1287.8015    703.0000     43.4121
    3060.0000      0.0000      0.0667   1301.8059    703.0000     43.9809
    3260.0000      0.0000      0.0667   1344.7712    703.0000     45.8980
    3460.0000      0.0000      0.0667   1379.7324    703.0000     47.6436
    3660.0000      0.0000      0.0667   1406.8763    703.0000     49.1091
    3860.0000      0.0000      0.0667   1427.7060    703.0000     50.2966
    4060.0000      0.0000      0.0667   1443.7775    703.0000     51.2489
    4260.0000      0.0000      0.0667   1456.3339    703.0000     52.0141
    4460.0000      0.0000      0.0667   1466.2867    703.0000     52.6335
    4660.0000      0.0000      0.0667   1474.2851    703.0000     53.1395
    4860.0000      0.0000      0.0667   1480.7891    703.0000     53.5561
    4980.0000      0.0000      0.0667   1484.2337    703.0000     53.7786
    5180.0000      0.0000      0.0667   1486.5520    703.0000     53.9291
    5380.0000      0.0000      0.0667   1488.8673    703.0000     54.0800
    5580.0000      0.0000      0.0667   1491.1443    703.0000     54.2289
    5780.0000      0.0000      0.0667   1493.2775    703.0000     54.3689
    5980.0000      0.0000      0.0667   1495.2045    703.0000     54.4958
    6180.0000      0.0000      0.0667   1496.9042    703.0000     54.6081
    6380.0000      0.0000      0.0667   1498.3807    703.0000     54.7059
    6580.0000      0.0000      0.0667   1499.6505    703.0000     54.7902
    6780.0000      0.0000      0.0667   1500.7351    703.0000     54.8623
    6980.0000      0.0000      0.0667   1501.6571    703.0000     54.9237
    7180.0000      0.0000      0.0667   1502.4382    703.0000     54.9757
    7380.0000      0.0000      0.0667   1503.0985    703.0000     55.0198
    7580.0000      0.0000      0.0667   1503.6555    703.0000     55.0570
    7780.0000      0.0000      0.0667   1504.1249    703.0000     55.0884
    7980.0000      0.0000      0.0667   1504.5200    703.0000     55.1149
    8180.0000      0.0000      0.0667   1504.8524    703.0000     55.1371
    8380.0000      0.0000      0.0667   1505.1318    703.0000     55.1558
    8400.0000      0.0000      0.0667   1505.1593    703.0000     55.1577
    8600.0000      0.0000      0.0667   1479.2062    703.0000     53.4543
    8800.0000      0.0000      0.0667   1459.2914    703.0000     52.1970
    9000.0000      0.0000      0.0667   1444.8123    703.0000     51.3112
    9200.0000      0.0000      0.0667   1434.3729    703.0000     50.6879
    9400.0000      0.0000      0.0667   1426.7828    703.0000     50.2428
    9600.0000      0.0000      0.0667   1421.1844    703.0000     49.9190
    9800.0000      0.0000      0.0667   1416.9879    703.0000     49.6789
   10000.0000      0.0000      0.0667   1413.7908    703.0000     49.4973
   10200.0000      0.0000      0.0667   1411.3175    703.0000     49.3578
   10400.0000      0.0000      0.0667   1409.3771    703.0000     49.2488
   10600.0000      0.0000      0.0667   1407.8356    703.0000     49.1626
   10800.0000      0.0000      0.0667   1406.5972    703.0000     49.0936
   11000.0000      0.0000      0.0667   1405.5930    703.0000     49.0377
   11200.0000      0.0000      0.0667   1404.7718    703.0000     48.9921
   11400.0000      0.0000      0.0667   1404.0957    703.0000     48.9547
   11600.0000      0.0000      0.0667   1403.5357    703.0000     48.9237
   11800.0000      0.0000      0.0667   1403.0697    703.0000     48.8979
   12000.0000      0.0000      0.0667   1402.6802    703.0000     48.8764
   12200.0000      0.0000      0.0667   1402.3536    703.0000     48.8584
   12400.0000      0.0000      0.0667   1402.0789    703.0000     48.8432
   12600.0000      0.0000      0.0667   1401.8473    703.0000     48.8305
   12800.0000      0.0000      0.0667   1401.6515    703.0000     48.8197
   13000.0000      0.0000      0.0667   1401.4859    703.0000     48.8106
   13200.0000      0.0000      0.0667   1401.3454    703.0000     48.8029
   13400.0000      0.0000      0.0667   1401.2261    703.0000     48.7963
   13600.0000      0.0000      0.0667   1401.1247    703.0000     48.7907
   13800.0000      0.0000      0.0667   1401.0385    703.0000     48.7860
   14000.0000      0.0000      0.0667   1400.9650    703.0000     48.7819
   14200.0000      0.0000      0.0667   1400.9024    703.0000     48.7785
   14400.0000      0.0000      0.0667   1400.8490    703.0000     48.7756
   14600.0000      0.0000      0.0667   1400.8034    703.0000     48.7731
   14800.0000      0.0000      0.0667   1400.7645    703.0000     48.7709
   15000.0000      0.0000      0.0667   1400.7313    703.0000     48.7691
   15200.0000      0.0000      0.0667   1400.7028    703.0000     48.7675
   15400.0000      0.0000      0.0667   1400.6785    703.0000     48.7662
   15600.0000      0.0000      0.0667   1400.6577    703.0000     48.7650
   15800.0000      0.0000      0.0667   1400.6399    703.0000     48.7641
   16000.0000      0.0000      0.0667   1400.6246    703.0000     48.7632
   16200.0000      0.0000      0.0667   1400.6116    703.0000     48.7625
   16400.0000      0.0000      0.0667   1400.6004    703.0000     48.7619
   16600.0000      0.0000      0.0667   1400.5908    703.0000     48.7614
   16800.0000      0.0000      0.0667   1400.5826    703.0000     48.7609
   17000.0000      0.0000      0.0667   1400.5755    703.0000     48.7605
   17200.0000      0.0000      0.0667   1400.5695    703.0000     48.7602
   17400.0000      0.0000      0.0667   1400.5643    703.0000     48.7599
   17600.0000      0.0000      0.0667   1400.5599    703.0000     48.7597
   17800.0000      0.0000      0.0667   1400.5561    703.0000     48.7595
   18000.0000      0.0000      0.0667   1400.5528    703.0000     48.7593
   18200.0000      0.0000      0.0667   1400.5500    703.0000     48.7591
   18400.0000      0.0000      0.0667   1400.5476    703.0000     48.7590
                                                                         
                                                                         
 ========================================================================
 Npos =  4
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.0000      0.1000    300.0000    478.5730     62.2137
     200.0000      0.0000      0.1000    409.2483    469.6642     57.7331
     400.0000      0.0000      0.1000    507.5352    531.3544     53.2122
     600.0000      0.0000      0.1000    592.8145    585.1178     49.2987
     800.0000      0.0000      0.1000    668.3424    618.9938     46.0687
    1000.0000      0.0000      0.1000    735.2913    642.4518     43.5275
    1140.0000      0.0000      0.1000    777.9990    660.4562     42.1118
    1340.0000      0.0000      0.1000    865.6243    733.0927     39.8126
    1540.0000      0.0000      0.1000    936.9574    868.3661     38.6291
    1740.0000      0.0000      0.1000    994.7479   1065.0501     38.1722
    1940.0000      0.0000      0.1000   1053.7214   1053.8661     38.1975
    2140.0000      0.0000      0.1000   1116.9306    859.5445     38.7956
    2340.0000      0.0000      0.1000   1174.8234    742.3103     39.8708
    2540.0000      0.0000      0.1000   1221.1943    703.0000     41.0956
    2740.0000      0.0000      0.1000   1256.6793    703.0000     42.2490
    2940.0000      0.0000      0.1000   1284.3490    703.0000     43.2762
    3060.0000      0.0000      0.1000   1298.6598    703.0000     43.8507
    3260.0000      0.0000      0.1000   1340.7660    703.0000     45.7085
    3460.0000      0.0000      0.1000   1375.7077    703.0000     47.4344
    3660.0000      0.0000      0.1000   1403.3515    703.0000     48.9135
    3860.0000      0.0000      0.1000   1424.7738    703.0000     50.1262
    4060.0000      0.0000      0.1000   1441.3686    703.0000     51.1042
    4260.0000      0.0000      0.1000   1454.3510    703.0000     51.8920
    4460.0000      0.0000      0.1000   1464.6454    703.0000     52.5306
    4660.0000      0.0000      0.1000   1472.9192    703.0000     53.0525
    4860.0000      0.0000      0.1000   1479.6478    703.0000     53.4826
    4980.0000      0.0000      0.1000   1483.2116    703.0000     53.7124
    5180.0000      0.0000      0.1000   1486.1553    703.0000     53.9033
    5380.0000      0.0000      0.1000   1488.9663    703.0000     54.0864
    5580.0000      0.0000      0.1000   1491.5583    703.0000     54.2560
    5780.0000      0.0000      0.1000   1493.8868    703.0000     54.4090
    5980.0000      0.0000      0.1000   1495.9401    703.0000     54.5444
    6180.0000      0.0000      0.1000   1497.7273    703.0000     54.6626
    6380.0000      0.0000      0.1000   1499.2682    703.0000     54.7648
    6580.0000      0.0000      0.1000   1500.5878    703.0000     54.8525
    6780.0000      0.0000      0.1000   1501.7120    703.0000     54.9273
    6980.0000      0.0000      0.1000   1502.6665    703.0000     54.9910
    7180.0000      0.0000      0.1000   1503.4744    703.0000     55.0449
    7380.0000      0.0000      0.1000   1504.1570    703.0000     55.0906
    7580.0000      0.0000      0.1000   1504.7327    703.0000     55.1291
    7780.0000      0.0000      0.1000   1505.2177    703.0000     55.1616
    7980.0000      0.0000      0.1000   1505.6260    703.0000     55.1889
    8180.0000      0.0000      0.1000   1505.9694    703.0000     55.2120
    8380.0000      0.0000      0.1000   1506.2581    703.0000     55.2314
    8400.0000      0.0000      0.1000   1506.2864    703.0000     55.2333
    8600.0000      0.0000      0.1000   1481.8511    703.0000     53.6245
    8800.0000      0.0000      0.1000   1462.5406    703.0000     52.3991
    9000.0000      0.0000      0.1000   1448.1076    703.0000     51.5107
    9200.0000      0.0000      0.1000   1437.5380    703.0000     50.8755
    9400.0000      0.0000      0.1000   1429.7958    703.0000     50.4187
    9600.0000      0.0000      0.1000   1424.0669    703.0000     50.0853
    9800.0000      0.0000      0.1000   1419.7671    703.0000     49.8377
   10000.0000      0.0000      0.1000   1416.4900    703.0000     49.6505
   10200.0000      0.0000      0.1000   1413.9546    703.0000     49.5066
   10400.0000      0.0000      0.1000   1411.9654    703.0000     49.3943
   10600.0000      0.0000      0.1000   1410.3851    703.0000     49.3054
   10800.0000      0.0000      0.1000   1409.1158    703.0000     49.2342
   11000.0000      0.0000      0.1000   1408.0863    703.0000     49.1766
   11200.0000      0.0000      0.1000   1407.2446    703.0000     49.1296
   11400.0000      0.0000      0.1000   1406.5515    703.0000     49.0910
   11600.0000      0.0000      0.1000   1405.9776    703.0000     49.0591
   11800.0000      0.0000      0.1000   1405.4999    703.0000     49.0325
   12000.0000      0.0000      0.1000   1405.1007    703.0000     49.0104
   12200.0000      0.0000      0.1000   1404.7659    703.0000     48.9918
   12400.0000      0.0000      0.1000   1404.4843    703.0000     48.9762
   12600.0000      0.0000      0.1000   1404.2469    703.0000     48.9630
   12800.0000      0.0000      0.1000   1404.0463    703.0000     48.9519
   13000.0000      0.0000      0.1000   1403.8765    703.0000     48.9425
   13200.0000      0.0000      0.1000   1403.7325    703.0000     48.9346
   13400.0000      0.0000      0.1000   1403.6102    703.0000     48.9278
   13600.0000      0.0000      0.1000   1403.5063    703.0000     48.9220
   13800.0000      0.0000      0.1000   1403.4179    703.0000     48.9172
   14000.0000      0.0000      0.1000   1403.3426    703.0000     48.9130
   14200.0000      0.0000      0.1000   1403.2785    703.0000     48.9094
   14400.0000      0.0000      0.1000   1403.2237    703.0000     48.9064
   14600.0000      0.0000      0.1000   1403.1770    703.0000     48.9038
   14800.0000      0.0000      0.1000   1403.1371    703.0000     48.9016
   15000.0000      0.0000      0.1000   1403.1030    703.0000     48.8998
   15200.0000      0.0000      0.1000   1403.0739    703.0000     48.8981
   15400.0000      0.0000      0.1000   1403.0489    703.0000     48.8968
   15600.0000      0.0000      0.1000   1403.0276    703.0000     48.8956
   15800.0000      0.0000      0.1000   1403.0094    703.0000     48.8946
   16000.0000      0.0000      0.1000   1402.9937    703.0000     48.8937
   16200.0000      0.0000      0.1000   1402.9803    703.0000     48.8930
   16400.0000      0.0000      0.1000   1402.9689    703.0000     48.8923
   16600.0000      0.0000      0.1000   1402.9590    703.0000     48.8918
   16800.0000      0.0000      0.1000   1402.9506    703.0000     48.8913
   17000.0000      0.0000      0.1000   1402.9434    703.0000     48.8909
   17200.0000      0.0000      0.1000   1402.9372    703.0000     48.8906
   17400.0000      0.0000      0.1000   1402.9319    703.0000     48.8903
   17600.0000      0.0000      0.1000   1402.9273    703.0000     48.8901
   17800.0000      0.0000      0.1000   1402.9234    703.0000     48.8898
   18000.0000      0.0000      0.1000   1402.9201    703.0000     48.8896
   18200.0000      0.0000      0.1000   1402.9172    703.0000     48.8895
   18400.0000      0.0000      0.1000   1402.9147    703.0000     48.8894
                                                                         
                                                                         
 ========================================================================
 Npos =  5
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.0000      0.1333    300.0000    478.5730     62.2137
     200.0000      0.0000      0.1333    423.7777    476.8724     57.0806
     400.0000      0.0000      0.1333    529.3851    546.2970     52.1959
     600.0000      0.0000      0.1333    618.2769    598.0288     48.1757
     800.0000      0.0000      0.1333    695.0633    628.4808     45.0119
    1000.0000      0.0000      0.1333    761.5497    652.8177     42.6362
    1140.0000      0.0000      0.1333    803.2643    674.8486     41.3609
    1340.0000      0.0000      0.1333    890.5955    769.9574     39.3237
    1540.0000      0.0000      0.1333    961.0638    938.8836     38.3820
    1740.0000      0.0000      0.1333   1020.0199   1184.5040     38.1210
    1940.0000      0.0000      0.1333   1082.6865    956.7699     38.3974
    2140.0000      0.0000      0.1333   1143.2863    798.5244     39.2224
    2340.0000      0.0000      0.1333   1195.8981    715.4888     40.3875
    2540.0000      0.0000      0.1333   1237.5180    703.0000     41.6031
    2740.0000      0.0000      0.1333   1269.7847    703.0000     42.7217
    2940.0000      0.0000      0.1333   1295.0729    703.0000     43.7040
    3060.0000      0.0000      0.1333   1308.1753    703.0000     44.2488
    3260.0000      0.0000      0.1333   1350.3915    703.0000     46.1675
    3460.0000      0.0000      0.1333   1384.5297    703.0000     47.8957
    3660.0000      0.0000      0.1333   1410.8177    703.0000     49.3297
    3860.0000      0.0000      0.1333   1430.8836    703.0000     50.4824
    4060.0000      0.0000      0.1333   1446.3257    703.0000     51.4027
    4260.0000      0.0000      0.1333   1458.3809    703.0000     52.1406
    4460.0000      0.0000      0.1333   1467.9390    703.0000     52.7375
    4660.0000      0.0000      0.1333   1475.6264    703.0000     53.2250
    4860.0000      0.0000      0.1333   1481.8839    703.0000     53.6267
    4980.0000      0.0000      0.1333   1485.2004    703.0000     53.8413
