 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                         31
 Nodes in Y direction:                         31
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:              609

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:              609

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    3060.0000000000000       seconds
 Maximum Temperature :    1358.5404834947003
 Minimum Temperature :    1029.7015516285373
 Average(algebraic, non-weigthed) Temperature :    1150.9231309722988
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            1           1      0.0000      0.0000   1344.5583    703.0000     45.8878
            1           2      0.0000      0.0067   1338.9748    703.0000     45.6244
            1           3      0.0000      0.0133   1333.6939    703.0000     45.3792
            1           4      0.0000      0.0200   1328.7402    703.0000     45.1527
            1           5      0.0000      0.0267   1324.1380    703.0000     44.9453
            1           6      0.0000      0.0333   1319.9108    703.0000     44.7574
            1           7      0.0000      0.0400   1316.0810    703.0000     44.5893
            1           8      0.0000      0.0467   1312.6696    703.0000     44.4413
            1           9      0.0000      0.0533   1309.6957    703.0000     44.3136
            1          10      0.0000      0.0600   1307.1762    703.0000     44.2064
            1          11      0.0000      0.0667   1305.1256    703.0000     44.1198
            1          12      0.0000      0.0733   1303.5557    703.0000     44.0539
            1          13      0.0000      0.0800   1302.4752    703.0000     44.0088
            1          14      0.0000      0.0867   1301.8898    703.0000     43.9844
            1          15      0.0000      0.0933   1301.8017    703.0000     43.9807
            1          16      0.0000      0.1000   1302.2100    703.0000     43.9977
            1          17      0.0000      0.1067   1303.1102    703.0000     44.0353
            1          18      0.0000      0.1133   1304.4946    703.0000     44.0933
            1          19      0.0000      0.1200   1306.3526    703.0000     44.1716
            1          20      0.0000      0.1267   1308.6704    703.0000     44.2699
            1          21      0.0000      0.1333   1311.4317    703.0000     44.3880
            1          22      0.0000      0.1400   1314.6176    703.0000     44.5256
            1          23      0.0000      0.1467   1318.2074    703.0000     44.6824
            1          24      0.0000      0.1533   1322.1784    703.0000     44.8579
            1          25      0.0000      0.1600   1326.5068    703.0000     45.0517
            1          26      0.0000      0.1667   1331.1673    703.0000     45.2633
            1          27      0.0000      0.1733   1336.1343    703.0000     45.4921
            1          28      0.0000      0.1800   1341.3815    703.0000     45.7374
            1          29      0.0000      0.1867   1346.8824    703.0000     45.9987
            1          30      0.0000      0.1933   1352.6107    703.0000     46.2752
            1          31      0.0000      0.2000   1358.5405    703.0000     46.5660
            2           1      0.0333      0.0000   1313.6216    703.0000     44.4825
            2           2      0.0333      0.0067   1305.8427    703.0000     44.1501
            2           3      0.0333      0.0133   1298.4732    703.0000     43.8430
            2           4      0.0333      0.0200   1291.5510    703.0000     43.5617
            2           5      0.0333      0.0267   1285.1129    703.0000     43.3061
            2           6      0.0333      0.0333   1279.1940    703.0000     43.0764
            2           7      0.0333      0.0400   1273.8278    703.0000     42.8725
            2           8      0.0333      0.0467   1269.0452    703.0000     42.6943
            2           9      0.0333      0.0533   1264.8744    703.0000     42.5416
            2          10      0.0333      0.0600   1261.3405    703.0000     42.4142
            2          11      0.0333      0.0667   1258.4650    703.0000     42.3119
            2          12      0.0333      0.0733   1256.2651    703.0000     42.2344
            2          13      0.0333      0.0800   1254.7539    703.0000     42.1816
            2          14      0.0333      0.0867   1253.9397    703.0000     42.1533
            2          15      0.0333      0.0933   1253.8261    703.0000     42.1494
            2          16      0.0333      0.1000   1254.4115    703.0000     42.1697
            2          17      0.0333      0.1067   1255.6898    703.0000     42.2143
            2          18      0.0333      0.1133   1257.6498    703.0000     42.2831
            2          19      0.0333      0.1200   1260.2759    703.0000     42.3762
            2          20      0.0333      0.1267   1263.5480    703.0000     42.4936
            2          21      0.0333      0.1333   1267.4423    703.0000     42.6353
            2          22      0.0333      0.1400   1271.9316    703.0000     42.8015
            2          23      0.0333      0.1467   1276.9856    703.0000     42.9920
            2          24      0.0333      0.1533   1282.5715    703.0000     43.2069
            2          25      0.0333      0.1600   1288.6545    703.0000     43.4459
            2          26      0.0333      0.1667   1295.1982    703.0000     43.7090
            2          27      0.0333      0.1733   1302.1653    703.0000     43.9959
            2          28      0.0333      0.1800   1309.5176    703.0000     44.3060
            2          29      0.0333      0.1867   1317.2168    703.0000     44.6390
            2          30      0.0333      0.1933   1325.2247    703.0000     44.9940
            2          31      0.0333      0.2000   1333.5038    703.0000     45.3705
            3           1      0.0667      0.0000   1283.7584    703.0000     43.2531
            3           2      0.0667      0.0067   1273.8814    703.0000     42.8745
            3           3      0.0667      0.0133   1264.5055    703.0000     42.5282
            3           4      0.0667      0.0200   1255.6819    703.0000     42.2140
            3           5      0.0667      0.0267   1247.4600    703.0000     41.9315
            3           6      0.0667      0.0333   1239.8879    703.0000     41.6801
            3           7      0.0667      0.0400   1233.0114    703.0000     41.4590
            3           8      0.0667      0.0467   1226.8741    703.0000     41.2677
            3           9      0.0667      0.0533   1221.5161    703.0000     41.1052
            3          10      0.0667      0.0600   1216.9733    703.0000     40.9708
            3          11      0.0667      0.0667   1213.2776    703.0000     40.8637
            3          12      0.0667      0.0733   1210.4546    703.0000     40.7833
            3          13      0.0667      0.0800   1208.5239    703.0000     40.7290
            3          14      0.0667      0.0867   1207.4983    703.0000     40.7004
            3          15      0.0667      0.0933   1207.3833    703.0000     40.6972
            3          16      0.0667      0.1000   1208.1773    703.0000     40.7193
            3          17      0.0667      0.1067   1209.8714    703.0000     40.7668
            3          18      0.0667      0.1133   1212.4495    703.0000     40.8400
            3          19      0.0667      0.1200   1215.8889    703.0000     40.9392
            3          20      0.0667      0.1267   1220.1608    703.0000     41.0648
            3          21      0.0667      0.1333   1225.2304    703.0000     41.2174
            3          22      0.0667      0.1400   1231.0589    703.0000     41.3976
            3          23      0.0667      0.1467   1237.6037    703.0000     41.6059
            3          24      0.0667      0.1533   1244.8191    703.0000     41.8428
            3          25      0.0667      0.1600   1252.6570    703.0000     42.1089
            3          26      0.0667      0.1667   1261.0682    703.0000     42.4045
