 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                         31
 Nodes in Y direction:                         31
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:              363

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:              363

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    1540.0000000000000       seconds
 Maximum Temperature :    1189.8707960155245
 Minimum Temperature :    719.09956776380318
 Average(algebraic, non-weigthed) Temperature :    842.81295212145540
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            1           1      0.0000      0.0000   1127.8553    832.7479     38.9598
            1           2      0.0000      0.0067   1108.9930    880.3182     38.6876
            1           3      0.0000      0.0133   1091.7991    928.9880     38.4862
            1           4      0.0000      0.0200   1076.3493    976.8836     38.3430
            1           5      0.0000      0.0267   1062.6426   1022.5661     38.2457
            1           6      0.0000      0.0333   1050.6323   1064.9866     38.1835
            1           7      0.0000      0.0400   1040.2464   1103.4225     38.1469
            1           8      0.0000      0.0467   1031.4002   1246.1551     38.1282
            1           9      0.0000      0.0533   1024.3989   1207.6189     38.1216
            1          10      0.0000      0.0600   1018.9577   1179.0087     38.1213
            1          11      0.0000      0.0667   1014.8815   1158.3220     38.1240
            1          12      0.0000      0.0733   1012.0364   1144.2536     38.1272
            1          13      0.0000      0.0800   1010.3318   1135.9685     38.1298
            1          14      0.0000      0.0867   1009.7096   1132.9713     38.1308
            1          15      0.0000      0.0933   1010.1386   1135.0361     38.1301
            1          16      0.0000      0.1000   1011.6110   1142.1761     38.1278
            1          17      0.0000      0.1067   1014.1441   1154.6468     38.1247
            1          18      0.0000      0.1133   1017.7832   1172.9836     38.1218
            1          19      0.0000      0.1200   1022.6098   1198.0847     38.1210
            1          20      0.0000      0.1267   1028.7550   1231.3637     38.1249
            1          21      0.0000      0.1333   1036.4210   1117.9810     38.1374
            1          22      0.0000      0.1400   1045.3722   1084.2524     38.1630
            1          23      0.0000      0.1467   1055.6646   1046.9445     38.2070
            1          24      0.0000      0.1533   1067.3587   1006.5156     38.2760
            1          25      0.0000      0.1600   1080.5141    963.5922     38.3781
            1          26      0.0000      0.1667   1095.1813    919.0234     38.5223
            1          27      0.0000      0.1733   1111.3851    873.9435     38.7192
            1          28      0.0000      0.1800   1129.1001    829.8282     38.9797
            1          29      0.0000      0.1867   1148.2092    788.5187     39.3137
            1          30      0.0000      0.1933   1168.5383    752.0026     39.7296
            1          31      0.0000      0.2000   1189.8708    722.2545     40.2329
            2           1      0.0333      0.0000   1038.3998   1110.4234     38.1420
            2           2      0.0333      0.0067   1016.4082   1165.9960     38.1227
            2           3      0.0333      0.0133    997.2165   1075.7193     38.1632
