 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                         31
 Nodes in Y direction:                         31
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:              905

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:              905

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                3/  5
                       START Time:      3060.0000
                       END Time:        4980.0000
                       Iterations:              905

 ====================================================================================
 Temperature of fluid at left face (T left):             1513.1500
 Temperature of fluid at right face (T right):           1513.1500
 Temperature of fluid at bottom face (T bottom):         1513.1500
 Temperature of fluid at top face (T top):               1513.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    4860.0000000000000       seconds
 Maximum Temperature :    1494.6413653942614
 Minimum Temperature :    1369.9683721370138
 Average(algebraic, non-weigthed) Temperature :    1423.6039243344442
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            1           1      0.0000      0.0000   1491.8819    703.0000     54.2773
            1           2      0.0000      0.0067   1490.2536    703.0000     54.1706
            1           3      0.0000      0.0133   1488.7130    703.0000     54.0699
            1           4      0.0000      0.0200   1487.2668    703.0000     53.9756
            1           5      0.0000      0.0267   1485.9212    703.0000     53.8881
            1           6      0.0000      0.0333   1484.6822    703.0000     53.8077
            1           7      0.0000      0.0400   1483.5552    703.0000     53.7347
            1           8      0.0000      0.0467   1482.5455    703.0000     53.6694
            1           9      0.0000      0.0533   1481.6575    703.0000     53.6121
            1          10      0.0000      0.0600   1480.8954    703.0000     53.5629
            1          11      0.0000      0.0667   1480.2627    703.0000     53.5222
            1          12      0.0000      0.0733   1479.7622    703.0000     53.4900
            1          13      0.0000      0.0800   1479.3963    703.0000     53.4665
            1          14      0.0000      0.0867   1479.1666    703.0000     53.4517
            1          15      0.0000      0.0933   1479.0742    703.0000     53.4458
            1          16      0.0000      0.1000   1479.1194    703.0000     53.4487
            1          17      0.0000      0.1067   1479.3019    703.0000     53.4604
            1          18      0.0000      0.1133   1479.6206    703.0000     53.4809
            1          19      0.0000      0.1200   1480.0741    703.0000     53.5100
            1          20      0.0000      0.1267   1480.6599    703.0000     53.5478
            1          21      0.0000      0.1333   1481.3753    703.0000     53.5939
            1          22      0.0000      0.1400   1482.2168    703.0000     53.6482
            1          23      0.0000      0.1467   1483.1802    703.0000     53.7104
            1          24      0.0000      0.1533   1484.2612    703.0000     53.7804
            1          25      0.0000      0.1600   1485.4545    703.0000     53.8578
            1          26      0.0000      0.1667   1486.7548    703.0000     53.9423
            1          27      0.0000      0.1733   1488.1561    703.0000     54.0336
            1          28      0.0000      0.1800   1489.6521    703.0000     54.1312
            1          29      0.0000      0.1867   1491.2363    703.0000     54.2349
            1          30      0.0000      0.1933   1492.9017    703.0000     54.3442
            1          31      0.0000      0.2000   1494.6414    703.0000     54.4587
            2           1      0.0333      0.0000   1483.0682    703.0000     53.7032
            2           2      0.0333      0.0067   1480.7594    703.0000     53.5542
            2           3      0.0333      0.0133   1478.5732    703.0000     53.4136
            2           4      0.0333      0.0200   1476.5193    703.0000     53.2820
            2           5      0.0333      0.0267   1474.6071    703.0000     53.1600
            2           6      0.0333      0.0333   1472.8453    703.0000     53.0479
            2           7      0.0333      0.0400   1471.2420    703.0000     52.9461
            2           8      0.0333      0.0467   1469.8047    703.0000     52.8552
            2           9      0.0333      0.0533   1468.5403    703.0000     52.7754
            2          10      0.0333      0.0600   1467.4548    703.0000     52.7070
            2          11      0.0333      0.0667   1466.5534    703.0000     52.6503
            2          12      0.0333      0.0733   1465.8403    703.0000     52.6055
