 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                         31
 Nodes in Y direction:                         31
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:              747

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:              747

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                3/  5
                       START Time:      3060.0000
                       END Time:        4980.0000
                       Iterations:              747

 ====================================================================================
 Temperature of fluid at left face (T left):             1513.1500
 Temperature of fluid at right face (T right):           1513.1500
 Temperature of fluid at bottom face (T bottom):         1513.1500
 Temperature of fluid at top face (T top):               1513.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    3860.0000000000000       seconds
 Maximum Temperature :    1467.8034981147919
 Minimum Temperature :    1208.3115330347946
 Average(algebraic, non-weigthed) Temperature :    1312.9543176724865
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
            2          13      0.0333      0.0800   1394.0502    703.0000     48.4048
            2          14      0.0333      0.0867   1393.2578    703.0000     48.3620
            2          15      0.0333      0.0933   1392.9665    703.0000     48.3463
            2          16      0.0333      0.1000   1393.1772    703.0000     48.3577
            2          17      0.0333      0.1067   1393.8879    703.0000     48.3961
            2          18      0.0333      0.1133   1395.0940    703.0000     48.4614
            2          19      0.0333      0.1200   1396.7880    703.0000     48.5534
            2          20      0.0333      0.1267   1398.9601    703.0000     48.6720
            2          21      0.0333      0.1333   1401.5975    703.0000     48.8167
            2          22      0.0333      0.1400   1404.6853    703.0000     48.9873
            2          23      0.0333      0.1467   1408.2061    703.0000     49.1833
            2          24      0.0333      0.1533   1412.1404    703.0000     49.4041
            2          25      0.0333      0.1600   1416.4665    703.0000     49.6492
            2          26      0.0333      0.1667   1421.1610    703.0000     49.9177
            2          27      0.0333      0.1733   1426.1987    703.0000     50.2089
            2          28      0.0333      0.1800   1431.5529    703.0000     50.5217
            2          29      0.0333      0.1867   1437.1958    703.0000     50.8551
            2          30      0.0333      0.1933   1443.0986    703.0000     51.2080
            2          31      0.0333      0.2000   1449.2319    703.0000     51.5790
            3           1      0.0667      0.0000   1418.4733    703.0000     49.7636
            3           2      0.0667      0.0067   1411.0964    703.0000     49.3453
            3           3      0.0667      0.0133   1404.0794    703.0000     48.9538
            3           4      0.0667      0.0200   1397.4612    703.0000     48.5901
            3           5      0.0667      0.0267   1391.2791    703.0000     48.2554
            3           6      0.0667      0.0333   1385.5686    703.0000     47.9507
            3           7      0.0667      0.0400   1380.3627    703.0000     47.6765
            3           8      0.0667      0.0467   1375.6915    703.0000     47.4335
            3           9      0.0667      0.0533   1371.5822    703.0000     47.2221
            3          10      0.0667      0.0600   1368.0587    703.0000     47.0426
            3          11      0.0667      0.0667   1365.1412    703.0000     46.8952
            3          12      0.0667      0.0733   1362.8465    703.0000     46.7801
            3          13      0.0667      0.0800   1361.1874    703.0000     46.6973
            3          14      0.0667      0.0867   1360.1728    703.0000     46.6469
            3          15      0.0667      0.0933   1359.8079    703.0000     46.6287
            3          16      0.0667      0.1000   1360.0937    703.0000     46.6429
            3          17      0.0667      0.1067   1361.0277    703.0000     46.6894
            3          18      0.0667      0.1133   1362.6032    703.0000     46.7679
            3          19      0.0667      0.1200   1364.8098    703.0000     46.8786
            3          20      0.0667      0.1267   1367.6336    703.0000     47.0211
            3          21      0.0667      0.1333   1371.0570    703.0000     47.1953
            3          22      0.0667      0.1400   1375.0590    703.0000     47.4008
            3          23      0.0667      0.1467   1379.6155    703.0000     47.6375
            3          24      0.0667      0.1533   1384.6992    703.0000     47.9046
            3          25      0.0667      0.1600   1390.2802    703.0000     48.2018
            3          26      0.0667      0.1667   1396.3261    703.0000     48.5283
            3          27      0.0667      0.1733   1402.8023    703.0000     48.8831
            3          28      0.0667      0.1800   1409.6722    703.0000     49.2654
            3          29      0.0667      0.1867   1416.8980    703.0000     49.6737
            3          30      0.0667      0.1933   1424.4407    703.0000     50.1069
            3          31      0.0667      0.2000   1432.2607    703.0000     50.5633
            4           1      0.1000      0.0000   1400.3477    703.0000     48.7480
            4           2      0.1000      0.0067   1391.5276    703.0000     48.2688
            4           3      0.1000      0.0133   1383.1250    703.0000     47.8215
            4           4      0.1000      0.0200   1375.1890    703.0000     47.4075
            4           5      0.1000      0.0267   1367.7668    703.0000     47.0278
            4           6      0.1000      0.0333   1360.9037    703.0000     46.6832
            4           7      0.1000      0.0400   1354.6415    703.0000     46.3742
            4           8      0.1000      0.0467   1349.0189    703.0000     46.1013
            4           9      0.1000      0.0533   1344.0709    703.0000     45.8647
            4          10      0.1000      0.0600   1339.8279    703.0000     45.6644
            4          11      0.1000      0.0667   1336.3160    703.0000     45.5005
            4          12      0.1000      0.0733   1333.5567    703.0000     45.3729
            4          13      0.1000      0.0800   1331.5665    703.0000     45.2816
            4          14      0.1000      0.0867   1330.3569    703.0000     45.2263
            4          15      0.1000      0.0933   1329.9343    703.0000     45.2070
            4          16      0.1000      0.1000   1330.3002    703.0000     45.2237
            4          17      0.1000      0.1067   1331.4510    703.0000     45.2763
            4          18      0.1000      0.1133   1333.3780    703.0000     45.3647
            4          19      0.1000      0.1200   1336.0678    703.0000     45.4890
            4          20      0.1000      0.1267   1339.5023    703.0000     45.6491
            4          21      0.1000      0.1333   1343.6587    703.0000     45.8451
            4          22      0.1000      0.1400   1348.5100    703.0000     46.0768
            4          23      0.1000      0.1467   1354.0250    703.0000     46.3441
            4          24      0.1000      0.1533   1360.1687    703.0000     46.6467
            4          25      0.1000      0.1600   1366.9028    703.0000     46.9841
            4          26      0.1000      0.1667   1374.1859    703.0000     47.3558
            4          27      0.1000      0.1733   1381.9738    703.0000     47.7610
            4          28      0.1000      0.1800   1390.2205    703.0000     48.1986
            4          29      0.1000      0.1867   1398.8781    703.0000     48.6675
            4          30      0.1000      0.1933   1407.8978    703.0000     49.1661
            4          31      0.1000      0.2000   1417.2304    703.0000     49.6927
            5           1      0.1333      0.0000   1384.4963    703.0000     47.8939
            5           2      0.1333      0.0067   1374.4104    703.0000     47.3674
            5           3      0.1333      0.0133   1364.7908    703.0000     46.8776
            5           4      0.1333      0.0200   1355.6958    703.0000     46.4259
            5           5      0.1333      0.0267   1347.1822    703.0000     46.0131
            5           6      0.1333      0.0333   1339.3038    703.0000     45.6398
            5           7      0.1333      0.0400   1332.1113    703.0000     45.3065
            5           8      0.1333      0.0467   1325.6511    703.0000     45.0132
            5           9      0.1333      0.0533   1319.9650    703.0000     44.7598
            5          10      0.1333      0.0600   1315.0901    703.0000     44.5462
            5          11      0.1333      0.0667   1311.0578    703.0000     44.3720
            5          12      0.1333      0.0733   1307.8937    703.0000     44.2369
            5          13      0.1333      0.0800   1305.6179    703.0000     44.1406
            5          14      0.1333      0.0867   1304.2439    703.0000     44.0828
            5          15      0.1333      0.0933   1303.7796    703.0000     44.0633
            5          16      0.1333      0.1000   1304.2263    703.0000     44.0821
            5          17      0.1333      0.1067   1305.5797    703.0000     44.1390
            5          18      0.1333      0.1133   1307.8291    703.0000     44.2341
            5          19      0.1333      0.1200   1310.9579    703.0000     44.3677
            5          20      0.1333      0.1267   1314.9441    703.0000     44.5398
            5          21      0.1333      0.1333   1319.7600    703.0000     44.7508
            5          22      0.1333      0.1400   1325.3725    703.0000     45.0007
            5          23      0.1333      0.1467   1331.7441    703.0000     45.2897
            5          24      0.1333      0.1533   1338.8323    703.0000     45.6178
            5          25      0.1333      0.1600   1346.5909    703.0000     45.9848
            5          26      0.1333      0.1667   1354.9699    703.0000     46.3903
            5          27      0.1333      0.1733   1363.9165    703.0000     46.8337
            5          28      0.1333      0.1800   1373.3754    703.0000     47.3141
            5          29      0.1333      0.1867   1383.2898    703.0000     47.8302
            5          30      0.1333      0.1933   1393.6018    703.0000     48.3806
            5          31      0.1333      0.2000   1404.2534    703.0000     48.9634
            6           1      0.1667      0.0000   1370.9627    703.0000     47.1904
            6           2      0.1667      0.0067   1359.7950    703.0000     46.6281
            6           3      0.1667      0.0133   1349.1343    703.0000     46.1069
            6           4      0.1667      0.0200   1339.0473    703.0000     45.6278
            6           5      0.1667      0.0267   1329.5991    703.0000     45.1918
            6           6      0.1667      0.0333   1320.8514    703.0000     44.7990
            6           7      0.1667      0.0400   1312.8623    703.0000     44.4496
            6           8      0.1667      0.0467   1305.6853    703.0000     44.1434
            6           9      0.1667      0.0533   1299.3686    703.0000     43.8799
            6          10      0.1667      0.0600   1293.9547    703.0000     43.6586
            6          11      0.1667      0.0667   1289.4797    703.0000     43.4788
            6          12      0.1667      0.0733   1285.9733    703.0000     43.3399
            6          13      0.1667      0.0800   1283.4580    703.0000     43.2414
            6          14      0.1667      0.0867   1281.9498    703.0000     43.1827
            6          15      0.1667      0.0933   1281.4572    703.0000     43.1636
            6          16      0.1667      0.1000   1281.9819    703.0000     43.1840
            6          17      0.1667      0.1067   1283.5181    703.0000     43.2437
            6          18      0.1667      0.1133   1286.0536    703.0000     43.3431
            6          19      0.1667      0.1200   1289.5689    703.0000     43.4823
            6          20      0.1667      0.1267   1294.0382    703.0000     43.6620
            6          21      0.1667      0.1333   1299.4292    703.0000     43.8824
            6          22      0.1667      0.1400   1305.7038    703.0000     44.1442
            6          23      0.1667      0.1467   1312.8183    703.0000     44.4477
            6          24      0.1667      0.1533   1320.7236    703.0000     44.7934
            6          25      0.1667      0.1600   1329.3663    703.0000     45.1812
            6          26      0.1667      0.1667   1338.6889    703.0000     45.6111
            6          27      0.1667      0.1733   1348.6307    703.0000     46.0826
            6          28      0.1667      0.1800   1359.1284    703.0000     46.5951
            6          29      0.1667      0.1867   1370.1171    703.0000     47.1473
            6          30      0.1667      0.1933   1381.5309    703.0000     47.7377
            6          31      0.1667      0.2000   1393.3041    703.0000     48.3645
            7           1      0.2000      0.0000   1359.6909    703.0000     46.6229
            7           2      0.2000      0.0067   1347.6224    703.0000     46.0342
            7           3      0.2000      0.0133   1336.0943    703.0000     45.4902
            7           4      0.2000      0.0200   1325.1806    703.0000     44.9921
            7           5      0.2000      0.0267   1314.9532    703.0000     44.5402
            7           6      0.2000      0.0333   1305.4807    703.0000     44.1348
            7           7      0.2000      0.0400   1296.8278    703.0000     43.7755
            7           8      0.2000      0.0467   1289.0538    703.0000     43.4618
            7           9      0.2000      0.0533   1282.2125    703.0000     43.1929
            7          10      0.2000      0.0600   1276.3509    703.0000     42.9679
            7          11      0.2000      0.0667   1271.5093    703.0000     42.7857
            7          12      0.2000      0.0733   1267.7205    703.0000     42.6455
            7          13      0.2000      0.0800   1265.0098    703.0000     42.5465
            7          14      0.2000      0.0867   1263.3945    703.0000     42.4881
            7          15      0.2000      0.0933   1262.8841    703.0000     42.4696
            7          16      0.2000      0.1000   1263.4799    703.0000     42.4911
            7          17      0.2000      0.1067   1265.1756    703.0000     42.5526
            7          18      0.2000      0.1133   1267.9570    703.0000     42.6542
            7          19      0.2000      0.1200   1271.8022    703.0000     42.7966
            7          20      0.2000      0.1267   1276.6822    703.0000     42.9805
            7          21      0.2000      0.1333   1282.5606    703.0000     43.2064
            7          22      0.2000      0.1400   1289.3946    703.0000     43.4754
            7          23      0.2000      0.1467   1297.1353    703.0000     43.7881
            7          24      0.2000      0.1533   1305.7279    703.0000     44.1452
            7          25      0.2000      0.1600   1315.1128    703.0000     44.5472
            7          26      0.2000      0.1667   1325.2258    703.0000     44.9941
            7          27      0.2000      0.1733   1335.9996    703.0000     45.4858
            7          28      0.2000      0.1800   1347.3639    703.0000     46.0218
            7          29      0.2000      0.1867   1359.2470    703.0000     46.6009
            7          30      0.2000      0.1933   1371.5762    703.0000     47.2218
            7          31      0.2000      0.2000   1384.2793    703.0000     47.8824
            8           1      0.2333      0.0000   1350.5497    703.0000     46.1752
            8           2      0.2333      0.0067   1337.7515    703.0000     45.5673
            8           3      0.2333      0.0133   1325.5205    703.0000     45.0073
            8           4      0.2333      0.0200   1313.9365    703.0000     44.4961
            8           5      0.2333      0.0267   1303.0773    703.0000     44.0339
            8           6      0.2333      0.0333   1293.0172    703.0000     43.6207
            8           7      0.2333      0.0400   1283.8260    703.0000     43.2557
            8           8      0.2333      0.0467   1275.5682    703.0000     42.9382
            8           9      0.2333      0.0533   1268.3017    703.0000     42.6669
            8          10      0.2333      0.0600   1262.0779    703.0000     42.4407
            8          11      0.2333      0.0667   1256.9402    703.0000     42.2581
            8          12      0.2333      0.0733   1252.9243    703.0000     42.1182
            8          13      0.2333      0.0800   1250.0575    703.0000     42.0197
            8          14      0.2333      0.0867   1248.3585    703.0000     41.9619
            8          15      0.2333      0.0933   1247.8374    703.0000     41.9442
            8          16      0.2333      0.1000   1248.4956    703.0000     41.9665
            8          17      0.2333      0.1067   1250.3258    703.0000     42.0288
            8          18      0.2333      0.1133   1253.3124    703.0000     42.1316
            8          19      0.2333      0.1200   1257.4311    703.0000     42.2754
            8          20      0.2333      0.1267   1262.6500    703.0000     42.4612
            8          21      0.2333      0.1333   1268.9295    703.0000     42.6900
            8          22      0.2333      0.1400   1276.2226    703.0000     42.9630
            8          23      0.2333      0.1467   1284.4761    703.0000     43.2811
            8          24      0.2333      0.1533   1293.6303    703.0000     43.6455
            8          25      0.2333      0.1600   1303.6205    703.0000     44.0567
            8          26      0.2333      0.1667   1314.3771    703.0000     44.5152
            8          27      0.2333      0.1733   1325.8270    703.0000     45.0211
            8          28      0.2333      0.1800   1337.8945    703.0000     45.5740
            8          29      0.2333      0.1867   1350.5021    703.0000     46.1729
            8          30      0.2333      0.1933   1363.5715    703.0000     46.8164
            8          31      0.2333      0.2000   1377.0254    703.0000     47.5026
            9           1      0.2667      0.0000   1343.3422    703.0000     45.8301
            9           2      0.2667      0.0067   1329.9694    703.0000     45.2086
            9           3      0.2667      0.0133   1317.1845    703.0000     44.6375
            9           4      0.2667      0.0200   1305.0720    703.0000     44.1176
            9           5      0.2667      0.0267   1293.7143    703.0000     43.6488
            9           6      0.2667      0.0333   1283.1900    703.0000     43.2309
            9           7      0.2667      0.0400   1273.5732    703.0000     42.8629
            9           8      0.2667      0.0467   1264.9321    703.0000     42.5437
            9           9      0.2667      0.0533   1257.3284    703.0000     42.2718
            9          10      0.2667      0.0600   1250.8166    703.0000     42.0456
            9          11      0.2667      0.0667   1245.4429    703.0000     41.8637
            9          12      0.2667      0.0733   1241.2456    703.0000     41.7245
            9          13      0.2667      0.0800   1238.2543    703.0000     41.6269
            9          14      0.2667      0.0867   1236.4895    703.0000     41.5700
            9          15      0.2667      0.0933   1235.9621    703.0000     41.5530
            9          16      0.2667      0.1000   1236.6734    703.0000     41.5759
            9          17      0.2667      0.1067   1238.6153    703.0000     41.6386
            9          18      0.2667      0.1133   1241.7704    703.0000     41.7418
            9          19      0.2667      0.1200   1246.1122    703.0000     41.8861
            9          20      0.2667      0.1267   1251.6057    703.0000     42.0727
            9          21      0.2667      0.1333   1258.2080    703.0000     42.3028
            9          22      0.2667      0.1400   1265.8690    703.0000     42.5778
            9          23      0.2667      0.1467   1274.5316    703.0000     42.8990
            9          24      0.2667      0.1533   1284.1326    703.0000     43.2677
            9          25      0.2667      0.1600   1294.6029    703.0000     43.6849
            9          26      0.2667      0.1667   1305.8690    703.0000     44.1512
            9          27      0.2667      0.1733   1317.8532    703.0000     44.6669
            9          28      0.2667      0.1800   1330.4753    703.0000     45.2317
            9          29      0.2667      0.1867   1343.6533    703.0000     45.8449
            9          30      0.2667      0.1933   1357.3048    703.0000     46.5050
            9          31      0.2667      0.2000   1371.3481    703.0000     47.2101
           10           1      0.3000      0.0000   1337.8253    703.0000     45.5707
           10           2      0.3000      0.0067   1324.0132    703.0000     44.9397
           10           3      0.3000      0.0133   1310.8048    703.0000     44.3611
           10           4      0.3000      0.0200   1298.2879    703.0000     43.8354
           10           5      0.3000      0.0267   1286.5484    703.0000     43.3626
           10           6      0.3000      0.0333   1275.6683    703.0000     42.9420
           10           7      0.3000      0.0400   1265.7250    703.0000     42.5726
           10           8      0.3000      0.0467   1256.7897    703.0000     42.2529
           10           9      0.3000      0.0533   1248.9269    703.0000     41.9812
           10          10      0.3000      0.0600   1242.1938    703.0000     41.7557
           10          11      0.3000      0.0667   1236.6395    703.0000     41.5748
           10          12      0.3000      0.0733   1232.3043    703.0000     41.4367
           10          13      0.3000      0.0800   1229.2194    703.0000     41.3402
           10          14      0.3000      0.0867   1227.4061    703.0000     41.2841
           10          15      0.3000      0.0933   1226.8758    703.0000     41.2678
           10          16      0.3000      0.1000   1227.6298    703.0000     41.2910
           10          17      0.3000      0.1067   1229.6592    703.0000     41.3538
           10          18      0.3000      0.1133   1232.9455    703.0000     41.4570
           10          19      0.3000      0.1200   1237.4606    703.0000     41.6012
           10          20      0.3000      0.1267   1243.1672    703.0000     41.7879
           10          21      0.3000      0.1333   1250.0197    703.0000     42.0184
           10          22      0.3000      0.1400   1257.9652    703.0000     42.2942
           10          23      0.3000      0.1467   1266.9436    703.0000     42.6171
           10          24      0.3000      0.1533   1276.8885    703.0000     42.9883
           10          25      0.3000      0.1600   1287.7279    703.0000     43.4092
           10          26      0.3000      0.1667   1299.3848    703.0000     43.8806
           10          27      0.3000      0.1733   1311.7783    703.0000     44.4029
           10          28      0.3000      0.1800   1324.8247    703.0000     44.9761
           10          29      0.3000      0.1867   1338.4388    703.0000     45.5994
           10          30      0.3000      0.1933   1352.5347    703.0000     46.2715
           10          31      0.3000      0.2000   1367.0276    703.0000     46.9904
           11           1      0.3333      0.0000   1333.7326    703.0000     45.3810
           11           2      0.3333      0.0067   1319.5951    703.0000     44.7435
           11           3      0.3333      0.0133   1306.0729    703.0000     44.1598
           11           4      0.3333      0.0200   1293.2564    703.0000     43.6303
           11           5      0.3333      0.0267   1281.2341    703.0000     43.1550
           11           6      0.3333      0.0333   1270.0906    703.0000     42.7330
           11           7      0.3333      0.0400   1259.9054    703.0000     42.3630
           11           8      0.3333      0.0467   1250.7522    703.0000     42.0434
           11           9      0.3333      0.0533   1242.6977    703.0000     41.7724
           11          10      0.3333      0.0600   1235.8014    703.0000     41.5479
           11          11      0.3333      0.0667   1230.1140    703.0000     41.3680
           11          12      0.3333      0.0733   1225.6775    703.0000     41.2311
           11          13      0.3333      0.0800   1222.5239    703.0000     41.1355
           11          14      0.3333      0.0867   1220.6754    703.0000     41.0801
           11          15      0.3333      0.0933   1220.1435    703.0000     41.0643
           11          16      0.3333      0.1000   1220.9294    703.0000     41.0877
           11          17      0.3333      0.1067   1223.0240    703.0000     41.1505
           11          18      0.3333      0.1133   1226.4078    703.0000     41.2534
           11          19      0.3333      0.1200   1231.0516    703.0000     41.3973
           11          20      0.3333      0.1267   1236.9166    703.0000     41.5837
           11          21      0.3333      0.1333   1243.9556    703.0000     41.8141
           11          22      0.3333      0.1400   1252.1130    703.0000     42.0902
           11          23      0.3333      0.1467   1261.3265    703.0000     42.4137
           11          24      0.3333      0.1533   1271.5274    703.0000     42.7864
           11          25      0.3333      0.1600   1282.6411    703.0000     43.2096
           11          26      0.3333      0.1667   1294.5883    703.0000     43.6843
           11          27      0.3333      0.1733   1307.2855    703.0000     44.2111
           11          28      0.3333      0.1800   1320.6466    703.0000     44.7899
           11          29      0.3333      0.1867   1334.5838    703.0000     45.4203
           11          30      0.3333      0.1933   1349.0088    703.0000     46.1008
           11          31      0.3333      0.2000   1363.8345    703.0000     46.8296
           12           1      0.3667      0.0000   1330.7966    703.0000     45.2463
           12           2      0.3667      0.0067   1316.4260    703.0000     44.6044
           12           3      0.3667      0.0133   1302.6791    703.0000     44.0173
           12           4      0.3667      0.0200   1289.6483    703.0000     43.4855
           12           5      0.3667      0.0267   1277.4238    703.0000     43.0087
           12           6      0.3667      0.0333   1266.0918    703.0000     42.5859
           12           7      0.3667      0.0400   1255.7339    703.0000     42.2158
           12           8      0.3667      0.0467   1246.4252    703.0000     41.8966
           12           9      0.3667      0.0533   1238.2341    703.0000     41.6263
           12          10      0.3667      0.0600   1231.2213    703.0000     41.4027
           12          11      0.3667      0.0667   1225.4392    703.0000     41.2238
           12          12      0.3667      0.0733   1220.9306    703.0000     41.0877
           12          13      0.3667      0.0800   1217.7283    703.0000     40.9929
           12          14      0.3667      0.0867   1215.8548    703.0000     40.9382
           12          15      0.3667      0.0933   1215.3220    703.0000     40.9227
           12          16      0.3667      0.1000   1216.1309    703.0000     40.9462
           12          17      0.3667      0.1067   1218.2722    703.0000     41.0089
           12          18      0.3667      0.1133   1221.7257    703.0000     41.1115
           12          19      0.3667      0.1200   1226.4615    703.0000     41.2550
           12          20      0.3667      0.1267   1232.4398    703.0000     41.4410
           12          21      0.3667      0.1333   1239.6120    703.0000     41.6711
           12          22      0.3667      0.1400   1247.9213    703.0000     41.9471
