            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            4           2      0.1000      0.0067   1427.8776    703.0000     50.3066
            4           3      0.1000      0.0133   1422.0292    703.0000     49.9677
            4           4      0.1000      0.0200   1416.5117    703.0000     49.6517
            4           5      0.1000      0.0267   1411.3551    703.0000     49.3599
            4           6      0.1000      0.0333   1406.5882    703.0000     49.0930
            4           7      0.1000      0.0400   1402.2382    703.0000     48.8520
            4           8      0.1000      0.0467   1398.3305    703.0000     48.6375
            4           9      0.1000      0.0533   1394.8881    703.0000     48.4502
            4          10      0.1000      0.0600   1391.9315    703.0000     48.2905
            4          11      0.1000      0.0667   1389.4786    703.0000     48.1589
            4          12      0.1000      0.0733   1387.5441    703.0000     48.0556
            4          13      0.1000      0.0800   1386.1399    703.0000     47.9810
            4          14      0.1000      0.0867   1385.2741    703.0000     47.9351
            4          15      0.1000      0.0933   1384.9519    703.0000     47.9180
            4          16      0.1000      0.1000   1385.1746    703.0000     47.9298
            4          17      0.1000      0.1067   1385.9403    703.0000     47.9704
            4          18      0.1000      0.1133   1387.2435    703.0000     48.0396
            4          19      0.1000      0.1200   1389.0754    703.0000     48.1373
            4          20      0.1000      0.1267   1391.4241    703.0000     48.2632
            4          21      0.1000      0.1333   1394.2743    703.0000     48.4170
            4          22      0.1000      0.1400   1397.6080    703.0000     48.5981
            4          23      0.1000      0.1467   1401.4045    703.0000     48.8061
            4          24      0.1000      0.1533   1405.6406    703.0000     49.0403
            4          25      0.1000      0.1600   1410.2911    703.0000     49.3001
            4          26      0.1000      0.1667   1415.3289    703.0000     49.5845
            4          27      0.1000      0.1733   1420.7255    703.0000     49.8927
            4          28      0.1000      0.1800   1426.4508    703.0000     50.2235
            4          29      0.1000      0.1867   1432.4744    703.0000     50.5759
            4          30      0.1000      0.1933   1438.7649    703.0000     50.9485
            4          31      0.1000      0.2000   1445.2908    703.0000     51.3401
            5           1      0.1333      0.0000   1422.0597    703.0000     49.9694
            5           2      0.1333      0.0067   1414.9631    703.0000     49.5638
            5           3      0.1333      0.0133   1408.2054    703.0000     49.1833
            5           4      0.1333      0.0200   1401.8236    703.0000     48.8292
            5           5      0.1333      0.0267   1395.8540    703.0000     48.5026
            5           6      0.1333      0.0333   1390.3313    703.0000     48.2046
            5           7      0.1333      0.0400   1385.2884    703.0000     47.9358
            5           8      0.1333      0.0467   1380.7559    703.0000     47.6971
            5           9      0.1333      0.0533   1376.7619    703.0000     47.4889
            5          10      0.1333      0.0600   1373.3311    703.0000     47.3118
            5          11      0.1333      0.0667   1370.4854    703.0000     47.1661
            5          12      0.1333      0.0733   1368.2427    703.0000     47.0520
            5          13      0.1333      0.0800   1366.6172    703.0000     46.9697
            5          14      0.1333      0.0867   1365.6190    703.0000     46.9193
            5          15      0.1333      0.0933   1365.2540    703.0000     46.9009
            5          16      0.1333      0.1000   1365.5242    703.0000     46.9145
            5          17      0.1333      0.1067   1366.4269    703.0000     46.9600
            5          18      0.1333      0.1133   1367.9555    703.0000     47.0374
            5          19      0.1333      0.1200   1370.0991    703.0000     47.1464
            5          20      0.1333      0.1267   1372.8431    703.0000     47.2867
            5          21      0.1333      0.1333   1376.1688    703.0000     47.4582
            5          22      0.1333      0.1400   1380.0543    703.0000     47.6604
            5          23      0.1333      0.1467   1384.4744    703.0000     47.8928
            5          24      0.1333      0.1533   1389.4009    703.0000     48.1547
            5          25      0.1333      0.1600   1394.8032    703.0000     48.4456
            5          26      0.1333      0.1667   1400.6486    703.0000     48.7645
            5          27      0.1333      0.1733   1406.9024    703.0000     49.1106
            5          28      0.1333      0.1800   1413.5290    703.0000     49.4825
            5          29      0.1333      0.1867   1420.4915    703.0000     49.8792
            5          30      0.1333      0.1933   1427.7527    703.0000     50.2993
            5          31      0.1333      0.2000   1435.2751    703.0000     50.7412
            6           1      0.1667      0.0000   1411.5718    703.0000     49.3721
            6           2      0.1667      0.0067   1403.6414    703.0000     48.9295
            6           3      0.1667      0.0133   1396.0831    703.0000     48.5151
            6           4      0.1667      0.0200   1388.9398    703.0000     48.1301
            6           5      0.1667      0.0267   1382.2533    703.0000     47.7757
            6           6      0.1667      0.0333   1376.0637    703.0000     47.4528
            6           7      0.1667      0.0400   1370.4092    703.0000     47.1622
            6           8      0.1667      0.0467   1365.3254    703.0000     46.9045
            6           9      0.1667      0.0533   1360.8446    703.0000     46.6803
            6          10      0.1667      0.0600   1356.9959    703.0000     46.4898
            6          11      0.1667      0.0667   1353.8044    703.0000     46.3333
            6          12      0.1667      0.0733   1351.2911    703.0000     46.2111
            6          13      0.1667      0.0800   1349.4724    703.0000     46.1232
            6          14      0.1667      0.0867   1348.3600    703.0000     46.0696
            6          15      0.1667      0.0933   1347.9608    703.0000     46.0504
            6          16      0.1667      0.1000   1348.2768    703.0000     46.0656
            6          17      0.1667      0.1067   1349.3049    703.0000     46.1151
            6          18      0.1667      0.1133   1351.0373    703.0000     46.1988
            6          19      0.1667      0.1200   1353.4612    703.0000     46.3166
            6          20      0.1667      0.1267   1356.5594    703.0000     46.4683
            6          21      0.1667      0.1333   1360.3102    703.0000     46.6537
            6          22      0.1667      0.1400   1364.6879    703.0000     46.8724
            6          23      0.1667      0.1467   1369.6631    703.0000     47.1241
            6          24      0.1667      0.1533   1375.2031    703.0000     47.4083
            6          25      0.1667      0.1600   1381.2722    703.0000     47.7242
            6          26      0.1667      0.1667   1387.8324    703.0000     48.0710
            6          27      0.1667      0.1733   1394.8438    703.0000     48.4478
            6          28      0.1667      0.1800   1402.2651    703.0000     48.8535
            6          29      0.1667      0.1867   1410.0539    703.0000     49.2868
            6          30      0.1667      0.1933   1418.1675    703.0000     49.7462
            6          31      0.1667      0.2000   1426.5631    703.0000     50.2300
            7           1      0.2000      0.0000   1402.6142    703.0000     48.8728
            7           2      0.2000      0.0067   1393.9700    703.0000     48.4005
            7           3      0.2000      0.0133   1385.7260    703.0000     47.9590
            7           4      0.2000      0.0200   1377.9301    703.0000     47.5496
            7           5      0.2000      0.0267   1370.6289    703.0000     47.1734
            7           6      0.2000      0.0333   1363.8675    703.0000     46.8313
            7           7      0.2000      0.0400   1357.6886    703.0000     46.5239
            7           8      0.2000      0.0467   1352.1320    703.0000     46.2519
            7           9      0.2000      0.0533   1347.2343    703.0000     46.0156
            7          10      0.2000      0.0600   1343.0279    703.0000     45.8152
            7          11      0.2000      0.0667   1339.5410    703.0000     45.6510
            7          12      0.2000      0.0733   1336.7972    703.0000     45.5229
            7          13      0.2000      0.0800   1334.8147    703.0000     45.4310
            7          14      0.2000      0.0867   1333.6068    703.0000     45.3752
            7          15      0.2000      0.0933   1333.1810    703.0000     45.3556
            7          16      0.2000      0.1000   1333.5394    703.0000     45.3721
            7          17      0.2000      0.1067   1334.6785    703.0000     45.4247
            7          18      0.2000      0.1133   1336.5893    703.0000     45.5132
            7          19      0.2000      0.1200   1339.2575    703.0000     45.6377
            7          20      0.2000      0.1267   1342.6634    703.0000     45.7980
            7          21      0.2000      0.1333   1346.7826    703.0000     45.9939
            7          22      0.2000      0.1400   1351.5862    703.0000     46.2254
            7          23      0.2000      0.1467   1357.0409    703.0000     46.4920
            7          24      0.2000      0.1533   1363.1100    703.0000     46.7933
            7          25      0.2000      0.1600   1369.7535    703.0000     47.1288
            7          26      0.2000      0.1667   1376.9286    703.0000     47.4976
            7          27      0.2000      0.1733   1384.5907    703.0000     47.8989
            7          28      0.2000      0.1800   1392.6935    703.0000     48.3316
            7          29      0.2000      0.1867   1401.1898    703.0000     48.7943
            7          30      0.2000      0.1933   1410.0320    703.0000     49.2855
            7          31      0.2000      0.2000   1419.1726    703.0000     49.8036
            8           1      0.2333      0.0000   1395.1573    703.0000     48.4648
            8           2      0.2333      0.0067   1385.9181    703.0000     47.9692
            8           3      0.2333      0.0133   1377.1024    703.0000     47.5066
            8           4      0.2333      0.0200   1368.7621    703.0000     47.0783
            8           5      0.2333      0.0267   1360.9481    703.0000     46.6854
            8           6      0.2333      0.0333   1353.7097    703.0000     46.3287
            8           7      0.2333      0.0400   1347.0935    703.0000     46.0088
            8           8      0.2333      0.0467   1341.1429    703.0000     45.7262
            8           9      0.2333      0.0533   1335.8979    703.0000     45.4811
            8          10      0.2333      0.0600   1331.3939    703.0000     45.2737
            8          11      0.2333      0.0667   1327.6617    703.0000     45.1039
            8          12      0.2333      0.0733   1324.7269    703.0000     44.9717
            8          13      0.2333      0.0800   1322.6095    703.0000     44.8771
            8          14      0.2333      0.0867   1321.3238    703.0000     44.8200
            8          15      0.2333      0.0933   1320.8779    703.0000     44.8002
            8          16      0.2333      0.1000   1321.2740    703.0000     44.8177
            8          17      0.2333      0.1067   1322.5082    703.0000     44.8726
            8          18      0.2333      0.1133   1324.5704    703.0000     44.9647
            8          19      0.2333      0.1200   1327.4450    703.0000     45.0941
            8          20      0.2333      0.1267   1331.1103    703.0000     45.2607
            8          21      0.2333      0.1333   1335.5395    703.0000     45.4645
            8          22      0.2333      0.1400   1340.7009    703.0000     45.7054
            8          23      0.2333      0.1467   1346.5580    703.0000     45.9832
            8          24      0.2333      0.1533   1353.0707    703.0000     46.2975
            8          25      0.2333      0.1600   1360.1950    703.0000     46.6480
            8          26      0.2333      0.1667   1367.8845    703.0000     47.0338
            8          27      0.2333      0.1733   1376.0901    703.0000     47.4541
            8          28      0.2333      0.1800   1384.7616    703.0000     47.9079
            8          29      0.2333      0.1867   1393.8476    703.0000     48.3939
            8          30      0.2333      0.1933   1403.2964    703.0000     48.9104
            8          31      0.2333      0.2000   1413.0566    703.0000     49.4558
            9           1      0.2667      0.0000   1389.1086    703.0000     48.1391
            9           2      0.2667      0.0067   1379.3865    703.0000     47.6255
            9           3      0.2667      0.0133   1370.1065    703.0000     47.1467
            9           4      0.2667      0.0200   1361.3242    703.0000     46.7041
            9           5      0.2667      0.0267   1353.0940    703.0000     46.2987
            9           6      0.2667      0.0333   1345.4684    703.0000     45.9312
            9           7      0.2667      0.0400   1338.4973    703.0000     45.6021
            9           8      0.2667      0.0467   1332.2272    703.0000     45.3118
            9           9      0.2667      0.0533   1326.7008    703.0000     45.0605
            9          10      0.2667      0.0600   1321.9559    703.0000     44.8480
            9          11      0.2667      0.0667   1318.0255    703.0000     44.6744
            9          12      0.2667      0.0733   1314.9367    703.0000     44.5395
            9          13      0.2667      0.0800   1312.7110    703.0000     44.4431
            9          14      0.2667      0.0867   1311.3634    703.0000     44.3851
            9          15      0.2667      0.0933   1310.9027    703.0000     44.3653
            9          16      0.2667      0.1000   1311.3310    703.0000     44.3837
            9          17      0.2667      0.1067   1312.6441    703.0000     44.4402
            9          18      0.2667      0.1133   1314.8311    703.0000     44.5349
            9          19      0.2667      0.1200   1317.8749    703.0000     44.6678
            9          20      0.2667      0.1267   1321.7526    703.0000     44.8390
            9          21      0.2667      0.1333   1326.4352    703.0000     45.0485
            9          22      0.2667      0.1400   1331.8886    703.0000     45.2963
            9          23      0.2667      0.1467   1338.0740    703.0000     45.5823
            9          24      0.2667      0.1533   1344.9480    703.0000     45.9064
            9          25      0.2667      0.1600   1352.4639    703.0000     46.2680
            9          26      0.2667      0.1667   1360.5718    703.0000     46.6667
