 ========================================================================
 Mesh information:
 Nx =                   31     -    Ny =                    31
  
 Slab dimensions:
 X(m) =    1.0000000000000000          -    Y(m) =   0.20000000000000001     
                                                                         
                                                                         
 ========================================================================
 Npos =  1
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
    8400.0000      0.0000      0.0467   1504.4526    703.0000     55.1103
    8600.0000      0.0000      0.0467   1463.2470    703.0000     52.4432
    8800.0000      0.0000      0.0467   1444.7571    703.0000     51.3079
    9000.0000      0.0000      0.0467   1433.8303    703.0000     50.6558
    9200.0000      0.0000      0.0467   1426.3896    703.0000     50.2200
    9400.0000      0.0000      0.0467   1420.9445    703.0000     49.9053
    9600.0000      0.0000      0.0467   1416.7987    703.0000     49.6681
    9800.0000      0.0000      0.0467   1413.5636    703.0000     49.4845
   10000.0000      0.0000      0.0467   1410.9975    703.0000     49.3398
   10200.0000      0.0000      0.0467   1408.9350    703.0000     49.2241
   10400.0000      0.0000      0.0467   1407.2619    703.0000     49.1306
   10600.0000      0.0000      0.0467   1405.8947    703.0000     49.0545
   10800.0000      0.0000      0.0467   1404.7710    703.0000     48.9921
   11000.0000      0.0000      0.0467   1403.8441    703.0000     48.9407
   11200.0000      0.0000      0.0467   1403.0741    703.0000     48.8982
   11400.0000      0.0000      0.0467   1402.4324    703.0000     48.8627
   11600.0000      0.0000      0.0467   1401.8962    703.0000     48.8332
   11800.0000      0.0000      0.0467   1401.4470    703.0000     48.8084
   12000.0000      0.0000      0.0467   1401.0700    703.0000     48.7877
   12200.0000      0.0000      0.0467   1400.7526    703.0000     48.7703
   12400.0000      0.0000      0.0467   1400.4864    703.0000     48.7556
   12600.0000      0.0000      0.0467   1400.2608    703.0000     48.7433
   12800.0000      0.0000      0.0467   1400.0697    703.0000     48.7328
   13000.0000      0.0000      0.0467   1399.9075    703.0000     48.7239
   13200.0000      0.0000      0.0467   1399.7700    703.0000     48.7163
   13400.0000      0.0000      0.0467   1399.6534    703.0000     48.7099
   13600.0000      0.0000      0.0467   1399.5542    703.0000     48.7045
   13800.0000      0.0000      0.0467   1399.4712    703.0000     48.7000
   14000.0000      0.0000      0.0467   1399.3997    703.0000     48.6960
   14200.0000      0.0000      0.0467   1399.3384    703.0000     48.6927
   14400.0000      0.0000      0.0467   1399.2860    703.0000     48.6898
   14600.0000      0.0000      0.0467   1399.2412    703.0000     48.6874
   14800.0000      0.0000      0.0467   1399.2031    703.0000     48.6853
   15000.0000      0.0000      0.0467   1399.1705    703.0000     48.6835
   15200.0000      0.0000      0.0467   1399.1424    703.0000     48.6820
   15400.0000      0.0000      0.0467   1399.1197    703.0000     48.6807
   15600.0000      0.0000      0.0467   1399.0996    703.0000     48.6796
   15800.0000      0.0000      0.0467   1399.0821    703.0000     48.6786
   16000.0000      0.0000      0.0467   1399.0669    703.0000     48.6778
   16200.0000      0.0000      0.0467   1399.0538    703.0000     48.6771
   16400.0000      0.0000      0.0467   1399.0428    703.0000     48.6765
   16600.0000      0.0000      0.0467   1399.0333    703.0000     48.6760
   16800.0000      0.0000      0.0467   1399.0250    703.0000     48.6755
   17000.0000      0.0000      0.0467   1399.0191    703.0000     48.6752
   17200.0000      0.0000      0.0467   1399.0135    703.0000     48.6749
   17400.0000      0.0000      0.0467   1399.0083    703.0000     48.6746
   17600.0000      0.0000      0.0467   1399.0038    703.0000     48.6744
   17800.0000      0.0000      0.0467   1398.9997    703.0000     48.6741
   18000.0000      0.0000      0.0467   1398.9962    703.0000     48.6739
   18200.0000      0.0000      0.0467   1398.9934    703.0000     48.6738
   18400.0000      0.0000      0.0467   1398.9910    703.0000     48.6737
                                                                         
                                                                         
 ========================================================================
 Npos =  4
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.0000      0.0733    300.0000    478.5730     62.2137
     200.0000      0.0000      0.0733    454.0639    494.8939     55.6967
     400.0000      0.0000      0.0733    557.9473    564.8296     50.8779
     600.0000      0.0000      0.0733    643.4027    609.2097     47.0995
     800.0000      0.0000      0.0733    717.1901    636.0545     44.1785
    1000.0000      0.0000      0.0733    781.2704    662.1182     42.0108
    1140.0000      0.0000      0.0733    821.5198    687.9601     40.8612
    1340.0000      0.0000      0.0733    937.6810    870.2694     38.6205
    1540.0000      0.0000      0.0733   1012.0364   1144.2536     38.1272
    1740.0000      0.0000      0.0733   1076.0414    977.8775     38.3405
    1940.0000      0.0000      0.0733   1127.7165    833.0752     38.9576
    2140.0000      0.0000      0.0733   1172.2941    746.1186     39.8132
    2340.0000      0.0000      0.0733   1210.2422    703.0000     40.7773
    2540.0000      0.0000      0.0733   1242.1676    703.0000     41.7549
    2740.0000      0.0000      0.0733   1268.9888    703.0000     42.6922
    2940.0000      0.0000      0.0733   1291.4467    703.0000     43.5575
    3060.0000      0.0000      0.0733   1303.5557    703.0000     44.0539
    3260.0000      0.0000      0.0733   1357.7986    703.0000     46.5293
    3460.0000      0.0000      0.0733   1389.5233    703.0000     48.1613
    3660.0000      0.0000      0.0733   1412.3911    703.0000     49.4183
    3860.0000      0.0000      0.0733   1430.1473    703.0000     50.4392
    4060.0000      0.0000      0.0733   1444.3583    703.0000     51.2838
    4260.0000      0.0000      0.0733   1455.9145    703.0000     51.9882
    4460.0000      0.0000      0.0733   1465.4049    703.0000     52.5782
    4660.0000      0.0000      0.0733   1473.2484    703.0000     53.0735
    4860.0000      0.0000      0.0733   1479.7622    703.0000     53.4900
    4980.0000      0.0000      0.0733   1483.2494    703.0000     53.7149
    5180.0000      0.0000      0.0733   1484.4122    703.0000     53.7902
    5380.0000      0.0000      0.0733   1487.0781    703.0000     53.9633
    5580.0000      0.0000      0.0733   1489.8009    703.0000     54.1410
    5780.0000      0.0000      0.0733   1492.2772    703.0000     54.3032
    5980.0000      0.0000      0.0733   1494.4452    703.0000     54.4458
    6180.0000      0.0000      0.0733   1496.3118    703.0000     54.5690
    6380.0000      0.0000      0.0733   1497.9046    703.0000     54.6743
    6580.0000      0.0000      0.0733   1499.2557    703.0000     54.7639
    6780.0000      0.0000      0.0733   1500.3998    703.0000     54.8400
    6980.0000      0.0000      0.0733   1501.3663    703.0000     54.9043
    7180.0000      0.0000      0.0733   1502.1817    703.0000     54.9586
    7380.0000      0.0000      0.0733   1502.8688    703.0000     55.0045
    7580.0000      0.0000      0.0733   1503.4472    703.0000     55.0431
    7780.0000      0.0000      0.0733   1503.9341    703.0000     55.0757
    7980.0000      0.0000      0.0733   1504.3426    703.0000     55.1030
    8180.0000      0.0000      0.0733   1504.6868    703.0000     55.1260
    8380.0000      0.0000      0.0733   1504.9765    703.0000     55.1454
    8400.0000      0.0000      0.0733   1505.0051    703.0000     55.1473
    8600.0000      0.0000      0.0733   1466.5727    703.0000     52.6515
    8800.0000      0.0000      0.0733   1448.7765    703.0000     51.5513
    9000.0000      0.0000      0.0733   1437.6507    703.0000     50.8822
    9200.0000      0.0000      0.0733   1429.8221    703.0000     50.4202
    9400.0000      0.0000      0.0733   1424.0091    703.0000     50.0819
    9600.0000      0.0000      0.0733   1419.5569    703.0000     49.8256
    9800.0000      0.0000      0.0733   1416.0746    703.0000     49.6269
   10000.0000      0.0000      0.0733   1413.3100    703.0000     49.4701
   10200.0000      0.0000      0.0733   1411.0871    703.0000     49.3448
   10400.0000      0.0000      0.0733   1409.2837    703.0000     49.2436
   10600.0000      0.0000      0.0733   1407.8099    703.0000     49.1612
   10800.0000      0.0000      0.0733   1406.5985    703.0000     49.0936
   11000.0000      0.0000      0.0733   1405.5993    703.0000     49.0380
   11200.0000      0.0000      0.0733   1404.7692    703.0000     48.9920
   11400.0000      0.0000      0.0733   1404.0774    703.0000     48.9536
   11600.0000      0.0000      0.0733   1403.4994    703.0000     48.9217
   11800.0000      0.0000      0.0733   1403.0150    703.0000     48.8949
   12000.0000      0.0000      0.0733   1402.6086    703.0000     48.8725
   12200.0000      0.0000      0.0733   1402.2664    703.0000     48.8536
   12400.0000      0.0000      0.0733   1401.9795    703.0000     48.8378
   12600.0000      0.0000      0.0733   1401.7362    703.0000     48.8244
   12800.0000      0.0000      0.0733   1401.5301    703.0000     48.8130
   13000.0000      0.0000      0.0733   1401.3553    703.0000     48.8034
   13200.0000      0.0000      0.0733   1401.2070    703.0000     48.7952
   13400.0000      0.0000      0.0733   1401.0813    703.0000     48.7883
   13600.0000      0.0000      0.0733   1400.9743    703.0000     48.7824
   13800.0000      0.0000      0.0733   1400.8848    703.0000     48.7775
   14000.0000      0.0000      0.0733   1400.8078    703.0000     48.7733
   14200.0000      0.0000      0.0733   1400.7417    703.0000     48.7697
   14400.0000      0.0000      0.0733   1400.6852    703.0000     48.7666
   14600.0000      0.0000      0.0733   1400.6369    703.0000     48.7639
   14800.0000      0.0000      0.0733   1400.5958    703.0000     48.7616
   15000.0000      0.0000      0.0733   1400.5606    703.0000     48.7597
   15200.0000      0.0000      0.0733   1400.5304    703.0000     48.7581
   15400.0000      0.0000      0.0733   1400.5059    703.0000     48.7567
   15600.0000      0.0000      0.0733   1400.4842    703.0000     48.7555
   15800.0000      0.0000      0.0733   1400.4653    703.0000     48.7545
   16000.0000      0.0000      0.0733   1400.4489    703.0000     48.7536
   16200.0000      0.0000      0.0733   1400.4348    703.0000     48.7528
   16400.0000      0.0000      0.0733   1400.4230    703.0000     48.7522
   16600.0000      0.0000      0.0733   1400.4127    703.0000     48.7516
   16800.0000      0.0000      0.0733   1400.4038    703.0000     48.7511
   17000.0000      0.0000      0.0733   1400.3975    703.0000     48.7508
   17200.0000      0.0000      0.0733   1400.3913    703.0000     48.7504
   17400.0000      0.0000      0.0733   1400.3858    703.0000     48.7501
   17600.0000      0.0000      0.0733   1400.3809    703.0000     48.7498
   17800.0000      0.0000      0.0733   1400.3765    703.0000     48.7496
   18000.0000      0.0000      0.0733   1400.3727    703.0000     48.7494
   18200.0000      0.0000      0.0733   1400.3698    703.0000     48.7492
   18400.0000      0.0000      0.0733   1400.3671    703.0000     48.7491
                                                                         
                                                                         
 ========================================================================
 Npos =  5
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.0000      0.1000    300.0000    478.5730     62.2137
     200.0000      0.0000      0.1000    455.0986    495.5619     55.6490
     400.0000      0.0000      0.1000    560.6211    566.4849     50.7554
     600.0000      0.0000      0.1000    647.1942    610.7737     46.9403
     800.0000      0.0000      0.1000    721.3488    637.4944     44.0264
    1000.0000      0.0000      0.1000    785.2169    664.1955     41.8904
    1140.0000      0.0000      0.1000    825.1144    690.8696     40.7673
    1340.0000      0.0000      0.1000    938.8334    873.3267     38.6070
    1540.0000      0.0000      0.1000   1011.6110   1142.1761     38.1278
    1740.0000      0.0000      0.1000   1074.5731    982.6364     38.3288
    1940.0000      0.0000      0.1000   1125.7621    837.7193     38.9270
    2140.0000      0.0000      0.1000   1170.2912    749.2224     39.7684
    2340.0000      0.0000      0.1000   1208.3642    703.0000     40.7245
    2540.0000      0.0000      0.1000   1240.4410    703.0000     41.6981
    2740.0000      0.0000      0.1000   1267.4267    703.0000     42.6348
    2940.0000      0.0000      0.1000   1290.0228    703.0000     43.5005
    3060.0000      0.0000      0.1000   1302.2100    703.0000     43.9977
    3260.0000      0.0000      0.1000   1355.9415    703.0000     46.4379
    3460.0000      0.0000      0.1000   1387.5710    703.0000     48.0571
    3660.0000      0.0000      0.1000   1410.6247    703.0000     49.3188
    3860.0000      0.0000      0.1000   1428.6338    703.0000     50.3507
    4060.0000      0.0000      0.1000   1443.0815    703.0000     51.2070
    4260.0000      0.0000      0.1000   1454.8402    703.0000     51.9221
    4460.0000      0.0000      0.1000   1464.5004    703.0000     52.5215
    4660.0000      0.0000      0.1000   1472.4861    703.0000     53.0250
    4860.0000      0.0000      0.1000   1479.1194    703.0000     53.4487
    4980.0000      0.0000      0.1000   1482.6711    703.0000     53.6775
