 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                         31
 Nodes in Y direction:                         31
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:              492

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:              492

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    2340.0000000000000       seconds
 Maximum Temperature :    1311.4844305825341
 Minimum Temperature :    916.78532846540418
 Average(algebraic, non-weigthed) Temperature :    1034.8091622022271
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            1           1      0.0000      0.0000   1283.5131    703.0000     43.2435
            1           2      0.0000      0.0067   1273.6278    703.0000     42.8650
            1           3      0.0000      0.0133   1264.2495    703.0000     42.5190
            1           4      0.0000      0.0200   1255.4203    703.0000     42.2049
            1           5      0.0000      0.0267   1247.1846    703.0000     41.9222
            1           6      0.0000      0.0333   1239.5947    703.0000     41.6705
            1           7      0.0000      0.0400   1232.7018    703.0000     41.4493
            1           8      0.0000      0.0467   1226.5548    703.0000     41.2579
            1           9      0.0000      0.0533   1221.1986    703.0000     41.0957
            1          10      0.0000      0.0600   1216.6731    703.0000     40.9620
            1          11      0.0000      0.0667   1213.0119    703.0000     40.8561
            1          12      0.0000      0.0733   1210.2422    703.0000     40.7773
            1          13      0.0000      0.0800   1208.3838    703.0000     40.7251
            1          14      0.0000      0.0867   1207.4493    703.0000     40.6990
            1          15      0.0000      0.0933   1207.4436    703.0000     40.6988
            1          16      0.0000      0.1000   1208.3642    703.0000     40.7245
            1          17      0.0000      0.1067   1210.2010    703.0000     40.7761
            1          18      0.0000      0.1133   1212.9364    703.0000     40.8539
            1          19      0.0000      0.1200   1216.5455    703.0000     40.9583
            1          20      0.0000      0.1267   1220.9960    703.0000     41.0897
            1          21      0.0000      0.1333   1226.2493    703.0000     41.2485
            1          22      0.0000      0.1400   1232.2602    703.0000     41.4353
            1          23      0.0000      0.1467   1238.9785    703.0000     41.6504
            1          24      0.0000      0.1533   1246.3495    703.0000     41.8941
            1          25      0.0000      0.1600   1254.3153    703.0000     42.1664
            1          26      0.0000      0.1667   1262.8157    703.0000     42.4672
            1          27      0.0000      0.1733   1271.7966    703.0000     42.7964
            1          28      0.0000      0.1800   1281.2052    703.0000     43.1539
            1          29      0.0000      0.1867   1290.9896    703.0000     43.5391
            1          30      0.0000      0.1933   1301.0991    703.0000     43.9515
            1          31      0.0000      0.2000   1311.4844    703.0000     44.3903
            2           1      0.0333      0.0000   1229.3251    703.0000     41.3435
            2           2      0.0333      0.0067   1215.8276    703.0000     40.9374
            2           3      0.0333      0.0133   1202.9948    703.0000     40.5765
