 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                         31
 Nodes in Y direction:                         31
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:              843

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:              843

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                3/  5
                       START Time:      3060.0000
                       END Time:        4980.0000
                       Iterations:              843

 ====================================================================================
 Temperature of fluid at left face (T left):             1513.1500
 Temperature of fluid at right face (T right):           1513.1500
 Temperature of fluid at bottom face (T bottom):         1513.1500
 Temperature of fluid at top face (T top):               1513.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    4460.0000000000000       seconds
 Maximum Temperature :    1486.8321010118248
 Minimum Temperature :    1317.6329651345673
 Average(algebraic, non-weigthed) Temperature :    1388.8983767091815
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
            2          22      0.0333      0.1400   1450.5730    703.0000     51.6607
            2          23      0.0333      0.1467   1452.5628    703.0000     51.7823
            2          24      0.0333      0.1533   1454.7903    703.0000     51.9190
            2          25      0.0333      0.1600   1457.2440    703.0000     52.0703
            2          26      0.0333      0.1667   1459.9115    703.0000     52.2354
            2          27      0.0333      0.1733   1462.7795    703.0000     52.4140
            2          28      0.0333      0.1800   1465.8341    703.0000     52.6051
            2          29      0.0333      0.1867   1469.0608    703.0000     52.8082
            2          30      0.0333      0.1933   1472.4445    703.0000     53.0224
            2          31      0.0333      0.2000   1475.9699    703.0000     53.2469
            3           1      0.0667      0.0000   1458.1085    703.0000     52.1237
            3           2      0.0667      0.0067   1453.8562    703.0000     51.8616
            3           3      0.0667      0.0133   1449.8200    703.0000     51.6148
            3           4      0.0667      0.0200   1446.0197    703.0000     51.3842
            3           5      0.0667      0.0267   1442.4744    703.0000     51.1705
            3           6      0.0667      0.0333   1439.2020    703.0000     50.9746
            3           7      0.0667      0.0400   1436.2198    703.0000     50.7972
            3           8      0.0667      0.0467   1433.5433    703.0000     50.6389
            3           9      0.0667      0.0533   1431.1870    703.0000     50.5002
            3          10      0.0667      0.0600   1429.1635    703.0000     50.3817
            3          11      0.0667      0.0667   1427.4840    703.0000     50.2836
            3          12      0.0667      0.0733   1426.1576    703.0000     50.2065
            3          13      0.0667      0.0800   1425.1915    703.0000     50.1504
            3          14      0.0667      0.0867   1424.5910    703.0000     50.1156
            3          15      0.0667      0.0933   1424.3591    703.0000     50.1022
            3          16      0.0667      0.1000   1424.4969    703.0000     50.1102
            3          17      0.0667      0.1067   1425.0033    703.0000     50.1395
            3          18      0.0667      0.1133   1425.8750    703.0000     50.1901
            3          19      0.0667      0.1200   1427.1067    703.0000     50.2617
            3          20      0.0667      0.1267   1428.6911    703.0000     50.3541
            3          21      0.0667      0.1333   1430.6189    703.0000     50.4669
            3          22      0.0667      0.1400   1432.8791    703.0000     50.5997
            3          23      0.0667      0.1467   1435.4589    703.0000     50.7521
            3          24      0.0667      0.1533   1438.3441    703.0000     50.9235
            3          25      0.0667      0.1600   1441.5189    703.0000     51.1132
            3          26      0.0667      0.1667   1444.9664    703.0000     51.3205
            3          27      0.0667      0.1733   1448.6687    703.0000     51.5448
            3          28      0.0667      0.1800   1452.6070    703.0000     51.7850
            3          29      0.0667      0.1867   1456.7616    703.0000     52.0405
            3          30      0.0667      0.1933   1461.1125    703.0000     52.3101
            3          31      0.0667      0.2000   1465.6393    703.0000     52.5929
            4           1      0.1000      0.0000   1446.8302    703.0000     51.4332
            4           2      0.1000      0.0067   1441.6920    703.0000     51.1236
            4           3      0.1000      0.0133   1436.8094    703.0000     50.8322
            4           4      0.1000      0.0200   1432.2073    703.0000     50.5602
            4           5      0.1000      0.0267   1427.9096    703.0000     50.3085
            4           6      0.1000      0.0333   1423.9395    703.0000     50.0779
            4           7      0.1000      0.0400   1420.3184    703.0000     49.8693
            4           8      0.1000      0.0467   1417.0667    703.0000     49.6833
            4           9      0.1000      0.0533   1414.2025    703.0000     49.5206
            4          10      0.1000      0.0600   1411.7422    703.0000     49.3817
            4          11      0.1000      0.0667   1409.7000    703.0000     49.2669
            4          12      0.1000      0.0733   1408.0877    703.0000     49.1767
            4          13      0.1000      0.0800   1406.9147    703.0000     49.1112
            4          14      0.1000      0.0867   1406.1875    703.0000     49.0707
            4          15      0.1000      0.0933   1405.9103    703.0000     49.0553
            4          16      0.1000      0.1000   1406.0842    703.0000     49.0650
            4          17      0.1000      0.1067   1406.7079    703.0000     49.0997
            4          18      0.1000      0.1133   1407.7772    703.0000     49.1593
            4          19      0.1000      0.1200   1409.2851    703.0000     49.2437
            4          20      0.1000      0.1267   1411.2223    703.0000     49.3524
            4          21      0.1000      0.1333   1413.5768    703.0000     49.4852
            4          22      0.1000      0.1400   1416.3344    703.0000     49.6417
            4          23      0.1000      0.1467   1419.4788    703.0000     49.8212
            4          24      0.1000      0.1533   1422.9916    703.0000     50.0231
            4          25      0.1000      0.1600   1426.8530    703.0000     50.2469
            4          26      0.1000      0.1667   1431.0412    703.0000     50.4917
            4          27      0.1000      0.1733   1435.5335    703.0000     50.7565
            4          28      0.1000      0.1800   1440.3062    703.0000     51.0406
            4          29      0.1000      0.1867   1445.3345    703.0000     51.3427
            4          30      0.1000      0.1933   1450.5934    703.0000     51.6620
            4          31      0.1000      0.2000   1456.0572    703.0000     51.9970
            5           1      0.1333      0.0000   1436.5659    703.0000     50.8177
            5           2      0.1333      0.0067   1430.6181    703.0000     50.4668
            5           3      0.1333      0.0133   1424.9605    703.0000     50.1370
            5           4      0.1333      0.0200   1419.6230    703.0000     49.8294
            5           5      0.1333      0.0267   1414.6346    703.0000     49.5451
            5           6      0.1333      0.0333   1410.0229    703.0000     49.2850
            5           7      0.1333      0.0400   1405.8141    703.0000     49.0500
            5           8      0.1333      0.0467   1402.0326    703.0000     48.8407
            5           9      0.1333      0.0533   1398.7006    703.0000     48.6578
            5          10      0.1333      0.0600   1395.8381    703.0000     48.5018
            5          11      0.1333      0.0667   1393.4622    703.0000     48.3731
            5          12      0.1333      0.0733   1391.5874    703.0000     48.2720
            5          13      0.1333      0.0800   1390.2249    703.0000     48.1989
            5          14      0.1333      0.0867   1389.3829    703.0000     48.1538
            5          15      0.1333      0.0933   1389.0663    703.0000     48.1369
            5          16      0.1333      0.1000   1389.2767    703.0000     48.1481
            5          17      0.1333      0.1067   1390.0121    703.0000     48.1875
            5          18      0.1333      0.1133   1391.2675    703.0000     48.2548
            5          19      0.1333      0.1200   1393.0344    703.0000     48.3500
            5          20      0.1333      0.1267   1395.3012    703.0000     48.4726
            5          21      0.1333      0.1333   1398.0533    703.0000     48.6224
            5          22      0.1333      0.1400   1401.2735    703.0000     48.7989
            5          23      0.1333      0.1467   1404.9418    703.0000     49.0015
            5          24      0.1333      0.1533   1409.0360    703.0000     49.2297
            5          25      0.1333      0.1600   1413.5317    703.0000     49.4827
            5          26      0.1333      0.1667   1418.4029    703.0000     49.7596
            5          27      0.1333      0.1733   1423.6221    703.0000     50.0596
            5          28      0.1333      0.1800   1429.1606    703.0000     50.3815
            5          29      0.1333      0.1867   1434.9891    703.0000     50.7243
            5          30      0.1333      0.1933   1441.0773    703.0000     51.0867
            5          31      0.1333      0.2000   1447.3949    703.0000     51.4674
            6           1      0.1667      0.0000   1427.4629    703.0000     50.2824
            6           2      0.1667      0.0067   1420.7946    703.0000     49.8966
            6           3      0.1667      0.0133   1414.4465    703.0000     49.5345
            6           4      0.1667      0.0200   1408.4531    703.0000     49.1971
            6           5      0.1667      0.0267   1402.8479    703.0000     48.8857
            6           6      0.1667      0.0333   1397.6629    703.0000     48.6011
            6           7      0.1667      0.0400   1392.9287    703.0000     48.3443
            6           8      0.1667      0.0467   1388.6735    703.0000     48.1159
            6           9      0.1667      0.0533   1384.9232    703.0000     47.9165
            6          10      0.1667      0.0600   1381.7011    703.0000     47.7467
            6          11      0.1667      0.0667   1379.0273    703.0000     47.6068
            6          12      0.1667      0.0733   1376.9184    703.0000     47.4971
            6          13      0.1667      0.0800   1375.3878    703.0000     47.4178
            6          14      0.1667      0.0867   1374.4449    703.0000     47.3691
            6          15      0.1667      0.0933   1374.0953    703.0000     47.3511
            6          16      0.1667      0.1000   1374.3409    703.0000     47.3638
            6          17      0.1667      0.1067   1375.1794    703.0000     47.4070
            6          18      0.1667      0.1133   1376.6046    703.0000     47.4808
            6          19      0.1667      0.1200   1378.6068    703.0000     47.5848
            6          20      0.1667      0.1267   1381.1722    703.0000     47.7189
            6          21      0.1667      0.1333   1384.2839    703.0000     47.8827
            6          22      0.1667      0.1400   1387.9214    703.0000     48.0757
            6          23      0.1667      0.1467   1392.0615    703.0000     48.2975
            6          24      0.1667      0.1533   1396.6783    703.0000     48.5475
            6          25      0.1667      0.1600   1401.7434    703.0000     48.8248
            6          26      0.1667      0.1667   1407.2265    703.0000     49.1286
            6          27      0.1667      0.1733   1413.0958    703.0000     49.4580
            6          28      0.1667      0.1800   1419.3180    703.0000     49.8120
            6          29      0.1667      0.1867   1425.8592    703.0000     50.1891
            6          30      0.1667      0.1933   1432.6848    703.0000     50.5883
            6          31      0.1667      0.2000   1439.7601    703.0000     51.0079
            7           1      0.2000      0.0000   1419.5930    703.0000     49.8277
            7           2      0.2000      0.0067   1412.3001    703.0000     49.4131
            7           3      0.2000      0.0133   1405.3530    703.0000     49.0244
            7           4      0.2000      0.0200   1398.7901    703.0000     48.6627
            7           5      0.2000      0.0267   1392.6491    703.0000     48.3292
            7           6      0.2000      0.0333   1386.9660    703.0000     48.0249
            7           7      0.2000      0.0400   1381.7750    703.0000     47.7505
            7           8      0.2000      0.0467   1377.1080    703.0000     47.5069
            7           9      0.2000      0.0533   1372.9943    703.0000     47.2945
            7          10      0.2000      0.0600   1369.4599    703.0000     47.1138
            7          11      0.2000      0.0667   1366.5275    703.0000     46.9651
            7          12      0.2000      0.0733   1364.2160    703.0000     46.8487
            7          13      0.2000      0.0800   1362.5404    703.0000     46.7648
            7          14      0.2000      0.0867   1361.5112    703.0000     46.7134
            7          15      0.2000      0.0933   1361.1349    703.0000     46.6947
            7          16      0.2000      0.1000   1361.4132    703.0000     46.7086
            7          17      0.2000      0.1067   1362.3437    703.0000     46.7550
            7          18      0.2000      0.1133   1363.9194    703.0000     46.8339
            7          19      0.2000      0.1200   1366.1289    703.0000     46.9450
            7          20      0.2000      0.1267   1368.9569    703.0000     47.0882
            7          21      0.2000      0.1333   1372.3840    703.0000     47.2632
            7          22      0.2000      0.1400   1376.3872    703.0000     47.4695
            7          23      0.2000      0.1467   1380.9401    703.0000     47.7067
            7          24      0.2000      0.1533   1386.0134    703.0000     47.9743
            7          25      0.2000      0.1600   1391.5752    703.0000     48.2714
            7          26      0.2000      0.1667   1397.5914    703.0000     48.5972
            7          27      0.2000      0.1733   1404.0261    703.0000     48.9508
            7          28      0.2000      0.1800   1410.8422    703.0000     49.3310
            7          29      0.2000      0.1867   1418.0017    703.0000     49.7367
            7          30      0.2000      0.1933   1425.4659    703.0000     50.1663
            7          31      0.2000      0.2000   1433.1962    703.0000     50.6184
            8           1      0.2333      0.0000   1412.9590    703.0000     49.4503
            8           2      0.2333      0.0067   1405.1387    703.0000     49.0125
            8           3      0.2333      0.0133   1397.6853    703.0000     48.6023
            8           4      0.2333      0.0200   1390.6411    703.0000     48.2212
            8           5      0.2333      0.0267   1384.0470    703.0000     47.8702
            8           6      0.2333      0.0333   1377.9425    703.0000     47.5503
            8           7      0.2333      0.0400   1372.3652    703.0000     47.2622
            8           8      0.2333      0.0467   1367.3500    703.0000     47.0067
            8           9      0.2333      0.0533   1362.9290    703.0000     46.7842
            8          10      0.2333      0.0600   1359.1308    703.0000     46.5952
            8          11      0.2333      0.0667   1355.9804    703.0000     46.4398
            8          12      0.2333      0.0733   1353.4983    703.0000     46.3184
            8          13      0.2333      0.0800   1351.7010    703.0000     46.2310
            8          14      0.2333      0.0867   1350.6001    703.0000     46.1776
            8          15      0.2333      0.0933   1350.2025    703.0000     46.1584
            8          16      0.2333      0.1000   1350.5102    703.0000     46.1733
            8          17      0.2333      0.1067   1351.5204    703.0000     46.2222
            8          18      0.2333      0.1133   1353.2252    703.0000     46.3051
            8          19      0.2333      0.1200   1355.6122    703.0000     46.4218
            8          20      0.2333      0.1267   1358.6643    703.0000     46.5721
            8          21      0.2333      0.1333   1362.3603    703.0000     46.7558
            8          22      0.2333      0.1400   1366.6747    703.0000     46.9726
            8          23      0.2333      0.1467   1371.5785    703.0000     47.2219
            8          24      0.2333      0.1533   1377.0396    703.0000     47.5034
            8          25      0.2333      0.1600   1383.0229    703.0000     47.8162
            8          26      0.2333      0.1667   1389.4909    703.0000     48.1596
            8          27      0.2333      0.1733   1396.4045    703.0000     48.5326
            8          28      0.2333      0.1800   1403.7229    703.0000     48.9340
            8          29      0.2333      0.1867   1411.4046    703.0000     49.3627
            8          30      0.2333      0.1933   1419.4076    703.0000     49.8171
            8          31      0.2333      0.2000   1427.6899    703.0000     50.2956
            9           1      0.2667      0.0000   1407.5073    703.0000     49.1443
            9           2      0.2667      0.0067   1399.2529    703.0000     48.6880
            9           3      0.2667      0.0133   1391.3830    703.0000     48.2610
            9           4      0.2667      0.0200   1383.9424    703.0000     47.8647
            9           5      0.2667      0.0267   1376.9753    703.0000     47.5000
            9           6      0.2667      0.0333   1370.5239    703.0000     47.1680
            9           7      0.2667      0.0400   1364.6285    703.0000     46.8695
            9           8      0.2667      0.0467   1359.3268    703.0000     46.6049
            9           9      0.2667      0.0533   1354.6531    703.0000     46.3748
            9          10      0.2667      0.0600   1350.6381    703.0000     46.1795
            9          11      0.2667      0.0667   1347.3086    703.0000     46.0191
            9          12      0.2667      0.0733   1344.6867    703.0000     45.8939
            9          13      0.2667      0.0800   1342.7900    703.0000     45.8040
            9          14      0.2667      0.0867   1341.6310    703.0000     45.7492
            9          15      0.2667      0.0933   1341.2170    703.0000     45.7297
            9          16      0.2667      0.1000   1341.5500    703.0000     45.7454
            9          17      0.2667      0.1067   1342.6270    703.0000     45.7962
            9          18      0.2667      0.1133   1344.4395    703.0000     45.8822
            9          19      0.2667      0.1200   1346.9739    703.0000     46.0031
            9          20      0.2667      0.1267   1350.2120    703.0000     46.1589
            9          21      0.2667      0.1333   1354.1306    703.0000     46.3493
            9          22      0.2667      0.1400   1358.7026    703.0000     46.5740
            9          23      0.2667      0.1467   1363.8967    703.0000     46.8327
            9          24      0.2667      0.1533   1369.6781    703.0000     47.1249
            9          25      0.2667      0.1600   1376.0093    703.0000     47.4500
            9          26      0.2667      0.1667   1382.8500    703.0000     47.8071
            9          27      0.2667      0.1733   1390.1582    703.0000     48.1953
            9          28      0.2667      0.1800   1397.8903    703.0000     48.6135
            9          29      0.2667      0.1867   1406.0018    703.0000     49.0604
            9          30      0.2667      0.1933   1414.4477    703.0000     49.5345
            9          31      0.2667      0.2000   1423.1835    703.0000     50.0342
           10           1      0.3000      0.0000   1403.1432    703.0000     48.9020
           10           2      0.3000      0.0067   1394.5411    703.0000     48.4314
           10           3      0.3000      0.0133   1386.3373    703.0000     47.9915
           10           4      0.3000      0.0200   1378.5792    703.0000     47.5834
           10           5      0.3000      0.0267   1371.3132    703.0000     47.2084
           10           6      0.3000      0.0333   1364.5839    703.0000     46.8672
           10           7      0.3000      0.0400   1358.4339    703.0000     46.5607
           10           8      0.3000      0.0467   1352.9027    703.0000     46.2894
           10           9      0.3000      0.0533   1348.0268    703.0000     46.0536
           10          10      0.3000      0.0600   1343.8384    703.0000     45.8536
           10          11      0.3000      0.0667   1340.3659    703.0000     45.6897
           10          12      0.3000      0.0733   1337.6326    703.0000     45.5618
           10          13      0.3000      0.0800   1335.6569    703.0000     45.4699
           10          14      0.3000      0.0867   1334.4519    703.0000     45.4142
           10          15      0.3000      0.0933   1334.0255    703.0000     45.3945
           10          16      0.3000      0.1000   1334.3796    703.0000     45.4109
           10          17      0.3000      0.1067   1335.5109    703.0000     45.4632
           10          18      0.3000      0.1133   1337.4104    703.0000     45.5514
           10          19      0.3000      0.1200   1340.0638    703.0000     45.6755
           10          20      0.3000      0.1267   1343.4517    703.0000     45.8353
           10          21      0.3000      0.1333   1347.5496    703.0000     46.0307
           10          22      0.3000      0.1400   1352.3286    703.0000     46.2614
           10          23      0.3000      0.1467   1357.7559    703.0000     46.5272
           10          24      0.3000      0.1533   1363.7946    703.0000     46.8276
           10          25      0.3000      0.1600   1370.4051    703.0000     47.1620
           10          26      0.3000      0.1667   1377.5449    703.0000     47.5296
           10          27      0.3000      0.1733   1385.1695    703.0000     47.9295
           10          28      0.3000      0.1800   1393.2331    703.0000     48.3607
           10          29      0.3000      0.1867   1401.6889    703.0000     48.8218
           10          30      0.3000      0.1933   1410.4895    703.0000     49.3112
           10          31      0.3000      0.2000   1419.5880    703.0000     49.8274
           11           1      0.3333      0.0000   1399.7473    703.0000     48.7151
           11           2      0.3333      0.0067   1390.8745    703.0000     48.2337
           11           3      0.3333      0.0133   1382.4108    703.0000     47.7840
           11           4      0.3333      0.0200   1374.4055    703.0000     47.3671
           11           5      0.3333      0.0267   1366.9068    703.0000     46.9843
           11           6      0.3333      0.0333   1359.9613    703.0000     46.6364
           11           7      0.3333      0.0400   1353.6132    703.0000     46.3240
           11           8      0.3333      0.0467   1347.9037    703.0000     46.0477
           11           9      0.3333      0.0533   1342.8706    703.0000     45.8078
           11          10      0.3333      0.0600   1338.5476    703.0000     45.6045
           11          11      0.3333      0.0667   1334.9641    703.0000     45.4379
           11          12      0.3333      0.0733   1332.1444    703.0000     45.3080
           11          13      0.3333      0.0800   1330.1077    703.0000     45.2149
           11          14      0.3333      0.0867   1328.8675    703.0000     45.1585
           11          15      0.3333      0.0933   1328.4318    703.0000     45.1387
           11          16      0.3333      0.1000   1328.8028    703.0000     45.1556
           11          17      0.3333      0.1067   1329.9768    703.0000     45.2090
           11          18      0.3333      0.1133   1331.9445    703.0000     45.2989
           11          19      0.3333      0.1200   1334.6910    703.0000     45.4252
           11          20      0.3333      0.1267   1338.1958    703.0000     45.5880
           11          21      0.3333      0.1333   1342.4336    703.0000     45.7871
           11          22      0.3333      0.1400   1347.3742    703.0000     46.0223
           11          23      0.3333      0.1467   1352.9833    703.0000     46.2933
           11          24      0.3333      0.1533   1359.2226    703.0000     46.5997
           11          25      0.3333      0.1600   1366.0508    703.0000     46.9411
           11          26      0.3333      0.1667   1373.4235    703.0000     47.3166
           11          27      0.3333      0.1733   1381.2946    703.0000     47.7253
           11          28      0.3333      0.1800   1389.6164    703.0000     48.1663
           11          29      0.3333      0.1867   1398.3400    703.0000     48.6381
           11          30      0.3333      0.1933   1407.4166    703.0000     49.1392
           11          31      0.3333      0.2000   1416.7972    703.0000     49.6680
           12           1      0.3667      0.0000   1397.1909    703.0000     48.5754
           12           2      0.3667      0.0067   1388.1142    703.0000     48.0860
           12           3      0.3667      0.0133   1379.4548    703.0000     47.6291
           12           4      0.3667      0.0200   1371.2635    703.0000     47.2058
           12           5      0.3667      0.0267   1363.5897    703.0000     46.8173
           12           6      0.3667      0.0333   1356.4816    703.0000     46.4645
           12           7      0.3667      0.0400   1349.9845    703.0000     46.1479
           12           8      0.3667      0.0467   1344.1409    703.0000     45.8680
           12           9      0.3667      0.0533   1338.9897    703.0000     45.6251
           12          10      0.3667      0.0600   1334.5657    703.0000     45.4195
           12          11      0.3667      0.0667   1330.8989    703.0000     45.2510
           12          12      0.3667      0.0733   1328.0145    703.0000     45.1198
           12          13      0.3667      0.0800   1325.9320    703.0000     45.0258
           12          14      0.3667      0.0867   1324.6656    703.0000     44.9690
           12          15      0.3667      0.0933   1324.2232    703.0000     44.9491
           12          16      0.3667      0.1000   1324.6071    703.0000     44.9663
           12          17      0.3667      0.1067   1325.8136    703.0000     45.0205
           12          18      0.3667      0.1133   1327.8329    703.0000     45.1116
           12          19      0.3667      0.1200   1330.6495    703.0000     45.2396
           12          20      0.3667      0.1267   1334.2426    703.0000     45.4045
           12          21      0.3667      0.1333   1338.5858    703.0000     45.6062
           12          22      0.3667      0.1400   1343.6482    703.0000     45.8446
