 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                         31
 Nodes in Y direction:                         31
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:              779

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:              779

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                3/  5
                       START Time:      3060.0000
                       END Time:        4980.0000
                       Iterations:              779

 ====================================================================================
 Temperature of fluid at left face (T left):             1513.1500
 Temperature of fluid at right face (T right):           1513.1500
 Temperature of fluid at bottom face (T bottom):         1513.1500
 Temperature of fluid at top face (T top):               1513.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    4060.0000000000000       seconds
 Maximum Temperature :    1475.4816871595660
 Minimum Temperature :    1249.3500406940161
 Average(algebraic, non-weigthed) Temperature :    1342.0165870829217
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            1           1      0.0000      0.0000   1469.4802    703.0000     52.8347
            1           2      0.0000      0.0067   1466.1174    703.0000     52.6229
            1           3      0.0000      0.0133   1462.9306    703.0000     52.4234
            1           4      0.0000      0.0200   1459.9346    703.0000     52.2369
            1           5      0.0000      0.0267   1457.1435    703.0000     52.0640
            1           6      0.0000      0.0333   1454.5708    703.0000     51.9055
            1           7      0.0000      0.0400   1452.2294    703.0000     51.7619
            1           8      0.0000      0.0467   1450.1307    703.0000     51.6337
            1           9      0.0000      0.0533   1448.2856    703.0000     51.5215
            1          10      0.0000      0.0600   1446.7033    703.0000     51.4255
            1          11      0.0000      0.0667   1445.3920    703.0000     51.3462
            1          12      0.0000      0.0733   1444.3583    703.0000     51.2838
            1          13      0.0000      0.0800   1443.6075    703.0000     51.2386
            1          14      0.0000      0.0867   1443.1432    703.0000     51.2107
            1          15      0.0000      0.0933   1442.9677    703.0000     51.2001
            1          16      0.0000      0.1000   1443.0815    703.0000     51.2070
            1          17      0.0000      0.1067   1443.4837    703.0000     51.2312
            1          18      0.0000      0.1133   1444.1717    703.0000     51.2726
            1          19      0.0000      0.1200   1445.1415    703.0000     51.3311
            1          20      0.0000      0.1267   1446.3875    703.0000     51.4064
            1          21      0.0000      0.1333   1447.9028    703.0000     51.4982
            1          22      0.0000      0.1400   1449.6790    703.0000     51.6062
            1          23      0.0000      0.1467   1451.7066    703.0000     51.7299
            1          24      0.0000      0.1533   1453.9746    703.0000     51.8689
            1          25      0.0000      0.1600   1456.4714    703.0000     52.0226
            1          26      0.0000      0.1667   1459.1839    703.0000     52.1903
            1          27      0.0000      0.1733   1462.0985    703.0000     52.3715
            1          28      0.0000      0.1800   1465.2008    703.0000     52.5654
            1          29      0.0000      0.1867   1468.4758    703.0000     52.7713
            1          30      0.0000      0.1933   1471.9080    703.0000     52.9884
            1          31      0.0000      0.2000   1475.4817    703.0000     53.2158
            2           1      0.0333      0.0000   1451.3633    703.0000     51.7090
            2           2      0.0333      0.0067   1446.5832    703.0000     51.4183
            2           3      0.0333      0.0133   1442.0459    703.0000     51.1448
            2           4      0.0333      0.0200   1437.7738    703.0000     50.8895
            2           5      0.0333      0.0267   1433.7889    703.0000     50.6534
            2           6      0.0333      0.0333   1430.1116    703.0000     50.4371
            2           7      0.0333      0.0400   1426.7615    703.0000     50.2416
            2           8      0.0333      0.0467   1423.7563    703.0000     50.0673
            2           9      0.0333      0.0533   1421.1123    703.0000     49.9149
            2          10      0.0333      0.0600   1418.8437    703.0000     49.7848
            2          11      0.0333      0.0667   1416.9630    703.0000     49.6774
            2          12      0.0333      0.0733   1415.4804    703.0000     49.5931
            2          13      0.0333      0.0800   1414.4038    703.0000     49.5320
            2          14      0.0333      0.0867   1413.7390    703.0000     49.4944
            2          15      0.0333      0.0933   1413.4892    703.0000     49.4803
            2          16      0.0333      0.1000   1413.6554    703.0000     49.4897
            2          17      0.0333      0.1067   1414.2361    703.0000     49.5225
            2          18      0.0333      0.1133   1415.2275    703.0000     49.5788
            2          19      0.0333      0.1200   1416.6235    703.0000     49.6581
            2          20      0.0333      0.1267   1418.4157    703.0000     49.7603
            2          21      0.0333      0.1333   1420.5934    703.0000     49.8851
            2          22      0.0333      0.1400   1423.1441    703.0000     50.0319
            2          23      0.0333      0.1467   1426.0532    703.0000     50.2004
            2          24      0.0333      0.1533   1429.3043    703.0000     50.3899
            2          25      0.0333      0.1600   1432.8797    703.0000     50.5998
            2          26      0.0333      0.1667   1436.7599    703.0000     50.8293
            2          27      0.0333      0.1733   1440.9244    703.0000     51.0776
            2          28      0.0333      0.1800   1445.3515    703.0000     51.3438
            2          29      0.0333      0.1867   1450.0190    703.0000     51.6269
            2          30      0.0333      0.1933   1454.9038    703.0000     51.9260
            2          31      0.0333      0.2000   1459.9825    703.0000     52.2399
            3           1      0.0667      0.0000   1434.2973    703.0000     50.6834
            3           2      0.0667      0.0067   1428.1718    703.0000     50.3237
            3           3      0.0667      0.0133   1422.3476    703.0000     49.9860
            3           4      0.0667      0.0200   1416.8556    703.0000     49.6713
            3           5      0.0667      0.0267   1411.7254    703.0000     49.3807
            3           6      0.0667      0.0333   1406.9854    703.0000     49.1152
            3           7      0.0667      0.0400   1402.6625    703.0000     48.8754
            3           8      0.0667      0.0467   1398.7812    703.0000     48.6622
            3           9      0.0667      0.0533   1395.3641    703.0000     48.4760
            3          10      0.0667      0.0600   1392.4310    703.0000     48.3174
            3          11      0.0667      0.0667   1389.9991    703.0000     48.1868
            3          12      0.0667      0.0733   1388.0827    703.0000     48.0843
            3          13      0.0667      0.0800   1386.6928    703.0000     48.0103
            3          14      0.0667      0.0867   1385.8374    703.0000     47.9649
            3          15      0.0667      0.0933   1385.5212    703.0000     47.9482
            3          16      0.0667      0.1000   1385.7453    703.0000     47.9600
            3          17      0.0667      0.1067   1386.5079    703.0000     48.0005
            3          18      0.0667      0.1133   1387.8035    703.0000     48.0695
            3          19      0.0667      0.1200   1389.6237    703.0000     48.1667
            3          20      0.0667      0.1267   1391.9566    703.0000     48.2919
            3          21      0.0667      0.1333   1394.7877    703.0000     48.4448
            3          22      0.0667      0.1400   1398.0994    703.0000     48.6249
            3          23      0.0667      0.1467   1401.8715    703.0000     48.8318
            3          24      0.0667      0.1533   1406.0816    703.0000     49.0649
            3          25      0.0667      0.1600   1410.7049    703.0000     49.3233
            3          26      0.0667      0.1667   1415.7149    703.0000     49.6064
            3          27      0.0667      0.1733   1421.0835    703.0000     49.9132
            3          28      0.0667      0.1800   1426.7812    703.0000     50.2427
            3          29      0.0667      0.1867   1432.7776    703.0000     50.5937
            3          30      0.0667      0.1933   1439.0416    703.0000     50.9650
            3          31      0.0667      0.2000   1445.5419    703.0000     51.3553
            4           1      0.1000      0.0000   1418.7089    703.0000     49.7771
            4           2      0.1000      0.0067   1411.3475    703.0000     49.3595
            4           3      0.1000      0.0133   1404.3382    703.0000     48.9681
            4           4      0.1000      0.0200   1397.7199    703.0000     48.6042
            4           5      0.1000      0.0267   1391.5305    703.0000     48.2690
            4           6      0.1000      0.0333   1385.8060    703.0000     47.9633
            4           7      0.1000      0.0400   1380.5806    703.0000     47.6879
            4           8      0.1000      0.0467   1375.8859    703.0000     47.4436
            4           9      0.1000      0.0533   1371.7507    703.0000     47.2307
            4          10      0.1000      0.0600   1368.2006    703.0000     47.0498
            4          11      0.1000      0.0667   1365.2576    703.0000     46.9011
            4          12      0.1000      0.0733   1362.9401    703.0000     46.7848
            4          13      0.1000      0.0800   1361.2624    703.0000     46.7010
            4          14      0.1000      0.0867   1360.2345    703.0000     46.6499
            4          15      0.1000      0.0933   1359.8626    703.0000     46.6315
            4          16      0.1000      0.1000   1360.1481    703.0000     46.6456
            4          17      0.1000      0.1067   1361.0885    703.0000     46.6924
            4          18      0.1000      0.1133   1362.6767    703.0000     46.7716
            4          19      0.1000      0.1200   1364.9017    703.0000     46.8832
            4          20      0.1000      0.1267   1367.7483    703.0000     47.0269
            4          21      0.1000      0.1333   1371.1976    703.0000     47.2024
            4          22      0.1000      0.1400   1375.2269    703.0000     47.4095
            4          23      0.1000      0.1467   1379.8103    703.0000     47.6476
            4          24      0.1000      0.1533   1384.9190    703.0000     47.9163
            4          25      0.1000      0.1600   1390.5212    703.0000     48.2148
            4          26      0.1000      0.1667   1396.5831    703.0000     48.5423
            4          27      0.1000      0.1733   1403.0689    703.0000     48.8979
            4          28      0.1000      0.1800   1409.9413    703.0000     49.2805
            4          29      0.1000      0.1867   1417.1619    703.0000     49.6888
            4          30      0.1000      0.1933   1424.6917    703.0000     50.1214
            4          31      0.1000      0.2000   1432.4916    703.0000     50.5769
            5           1      0.1333      0.0000   1404.8651    703.0000     48.9973
            5           2      0.1333      0.0067   1396.4016    703.0000     48.5324
            5           3      0.1333      0.0133   1388.3339    703.0000     48.0977
            5           4      0.1333      0.0200   1380.7085    703.0000     47.6946
            5           5      0.1333      0.0267   1373.5707    703.0000     47.3241
            5           6      0.1333      0.0333   1366.9640    703.0000     46.9872
            5           7      0.1333      0.0400   1360.9295    703.0000     46.6845
            5           8      0.1333      0.0467   1355.5055    703.0000     46.4165
            5           9      0.1333      0.0533   1350.7268    703.0000     46.1838
            5          10      0.1333      0.0600   1346.6242    703.0000     45.9864
            5          11      0.1333      0.0667   1343.2246    703.0000     45.8245
            5          12      0.1333      0.0733   1340.5499    703.0000     45.6983
            5          13      0.1333      0.0800   1338.6176    703.0000     45.6077
            5          14      0.1333      0.0867   1337.4399    703.0000     45.5528
            5          15      0.1333      0.0933   1337.0239    703.0000     45.5334
            5          16      0.1333      0.1000   1337.3714    703.0000     45.5496
            5          17      0.1333      0.1067   1338.4791    703.0000     45.6013
            5          18      0.1333      0.1133   1340.3383    703.0000     45.6884
            5          19      0.1333      0.1200   1342.9356    703.0000     45.8108
            5          20      0.1333      0.1267   1346.2523    703.0000     45.9686
            5          21      0.1333      0.1333   1350.2654    703.0000     46.1614
