 ========================================================================
 Mesh information:
 Nx =                  241     -    Ny =                   241
  
 Slab dimensions:
 X(m) =    1.0000000000000000          -    Y(m) =   0.20000000000000001     
                                                                         
                                                                         
 ========================================================================
 Npos =  1
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
   17200.0000      0.0000      0.0500   1405.6666    703.0000     49.0418
   17400.0000      0.0000      0.0500   1405.6657    703.0000     49.0417
   17600.0000      0.0000      0.0500   1405.6649    703.0000     49.0417
   17800.0000      0.0000      0.0500   1405.6641    703.0000     49.0416
   18000.0000      0.0000      0.0500   1405.6634    703.0000     49.0416
   18200.0000      0.0000      0.0500   1405.6626    703.0000     49.0416
   18400.0000      0.0000      0.0500   1405.6619    703.0000     49.0415
                                                                         
                                                                         
 ========================================================================
 Npos =  4
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.0000      0.0750    300.0000    478.5730     62.2137
     200.0000      0.0000      0.0750    456.2845    496.3307     55.5943
     400.0000      0.0000      0.0750    556.2605    563.7775     50.9552
     600.0000      0.0000      0.0750    639.2072    607.4433     47.2768
     800.0000      0.0000      0.0750    711.1014    633.9643     44.4039
    1000.0000      0.0000      0.0750    773.8246    658.4094     42.2423
    1140.0000      0.0000      0.0750    813.4557    681.8416     41.0774
    1340.0000      0.0000      0.0750    939.2707    874.4954     38.6019
    1540.0000      0.0000      0.0750   1012.3512   1145.7955     38.1268
    1740.0000      0.0000      0.0750   1069.4385    999.5477     38.2904
    1940.0000      0.0000      0.0750   1119.4969    853.0616     38.8326
    2140.0000      0.0000      0.0750   1163.0120    761.1539     39.6104
    2340.0000      0.0000      0.0750   1200.0946    703.0000     40.4984
    2540.0000      0.0000      0.0750   1231.3199    703.0000     41.4058
    2740.0000      0.0000      0.0750   1257.6118    703.0000     42.2818
    2940.0000      0.0000      0.0750   1279.8126    703.0000     43.1002
    3060.0000      0.0000      0.0750   1291.8550    703.0000     43.5739
    3260.0000      0.0000      0.0750   1348.1251    703.0000     46.0583
    3460.0000      0.0000      0.0750   1379.0587    703.0000     47.6084
    3660.0000      0.0000      0.0750   1402.2514    703.0000     48.8528
    3860.0000      0.0000      0.0750   1420.5935    703.0000     49.8851
    4060.0000      0.0000      0.0750   1435.3492    703.0000     50.7456
    4260.0000      0.0000      0.0750   1447.4124    703.0000     51.4685
    4460.0000      0.0000      0.0750   1457.3667    703.0000     52.0778
    4660.0000      0.0000      0.0750   1465.6422    703.0000     52.5931
    4860.0000      0.0000      0.0750   1472.5386    703.0000     53.0284
    4980.0000      0.0000      0.0750   1476.2508    703.0000     53.2649
    5180.0000      0.0000      0.0750   1477.6921    703.0000     53.3571
    5380.0000      0.0000      0.0750   1480.8116    703.0000     53.5575
    5580.0000      0.0000      0.0750   1483.8264    703.0000     53.7522
    5780.0000      0.0000      0.0750   1486.5291    703.0000     53.9276
    5980.0000      0.0000      0.0750   1488.9030    703.0000     54.0823
    6180.0000      0.0000      0.0750   1490.9405    703.0000     54.2155
    6380.0000      0.0000      0.0750   1492.6809    703.0000     54.3297
    6580.0000      0.0000      0.0750   1494.1592    703.0000     54.4270
    6780.0000      0.0000      0.0750   1495.4099    703.0000     54.5094
    6980.0000      0.0000      0.0750   1496.4820    703.0000     54.5802
    7180.0000      0.0000      0.0750   1497.3733    703.0000     54.6391
    7380.0000      0.0000      0.0750   1498.1325    703.0000     54.6894
    7580.0000      0.0000      0.0750   1498.7847    703.0000     54.7327
    7780.0000      0.0000      0.0750   1499.3228    703.0000     54.7684
    7980.0000      0.0000      0.0750   1499.7843    703.0000     54.7990
    8180.0000      0.0000      0.0750   1500.1675    703.0000     54.8245
    8380.0000      0.0000      0.0750   1500.4904    703.0000     54.8460
    8400.0000      0.0000      0.0750   1500.5305    703.0000     54.8487
    8600.0000      0.0000      0.0750   1463.3856    703.0000     52.4518
    8800.0000      0.0000      0.0750   1448.7592    703.0000     51.5503
    9000.0000      0.0000      0.0750   1439.3201    703.0000     50.9817
    9200.0000      0.0000      0.0750   1432.6253    703.0000     50.5848
    9400.0000      0.0000      0.0750   1427.6262    703.0000     50.2919
    9600.0000      0.0000      0.0750   1423.8247    703.0000     50.0713
    9800.0000      0.0000      0.0750   1420.8364    703.0000     49.8990
   10000.0000      0.0000      0.0750   1418.4839    703.0000     49.7642
   10200.0000      0.0000      0.0750   1416.5717    703.0000     49.6552
   10400.0000      0.0000      0.0750   1415.0335    703.0000     49.5677
   10600.0000      0.0000      0.0750   1413.7869    703.0000     49.4971
   10800.0000      0.0000      0.0750   1412.7430    703.0000     49.4381
   11000.0000      0.0000      0.0750   1411.8903    703.0000     49.3900
   11200.0000      0.0000      0.0750   1411.1818    703.0000     49.3501
   11400.0000      0.0000      0.0750   1410.5800    703.0000     49.3163
   11600.0000      0.0000      0.0750   1410.0749    703.0000     49.2879
   11800.0000      0.0000      0.0750   1409.6639    703.0000     49.2649
   12000.0000      0.0000      0.0750   1409.3185    703.0000     49.2455
   12200.0000      0.0000      0.0750   1409.0150    703.0000     49.2285
   12400.0000      0.0000      0.0750   1408.7526    703.0000     49.2139
   12600.0000      0.0000      0.0750   1408.5380    703.0000     49.2019
   12800.0000      0.0000      0.0750   1408.3574    703.0000     49.1918
   13000.0000      0.0000      0.0750   1408.2089    703.0000     49.1835
   13200.0000      0.0000      0.0750   1408.0893    703.0000     49.1768
   13400.0000      0.0000      0.0750   1407.9880    703.0000     49.1711
   13600.0000      0.0000      0.0750   1407.8878    703.0000     49.1655
   13800.0000      0.0000      0.0750   1407.8166    703.0000     49.1615
   14000.0000      0.0000      0.0750   1407.7460    703.0000     49.1576
   14200.0000      0.0000      0.0750   1407.6779    703.0000     49.1538
   14400.0000      0.0000      0.0750   1407.6475    703.0000     49.1521
   14600.0000      0.0000      0.0750   1407.6060    703.0000     49.1498
   14800.0000      0.0000      0.0750   1407.5645    703.0000     49.1475
   15000.0000      0.0000      0.0750   1407.5251    703.0000     49.1453
   15200.0000      0.0000      0.0750   1407.4972    703.0000     49.1437
   15400.0000      0.0000      0.0750   1407.4695    703.0000     49.1422
   15600.0000      0.0000      0.0750   1407.4676    703.0000     49.1421
   15800.0000      0.0000      0.0750   1407.4545    703.0000     49.1413
   16000.0000      0.0000      0.0750   1407.4412    703.0000     49.1406
   16200.0000      0.0000      0.0750   1407.4277    703.0000     49.1398
   16400.0000      0.0000      0.0750   1407.4142    703.0000     49.1391
   16600.0000      0.0000      0.0750   1407.4132    703.0000     49.1390
   16800.0000      0.0000      0.0750   1407.4122    703.0000     49.1390
   17000.0000      0.0000      0.0750   1407.4113    703.0000     49.1389
   17200.0000      0.0000      0.0750   1407.4104    703.0000     49.1389
   17400.0000      0.0000      0.0750   1407.4095    703.0000     49.1388
   17600.0000      0.0000      0.0750   1407.4086    703.0000     49.1388
   17800.0000      0.0000      0.0750   1407.4078    703.0000     49.1387
   18000.0000      0.0000      0.0750   1407.4069    703.0000     49.1387
   18200.0000      0.0000      0.0750   1407.4061    703.0000     49.1386
   18400.0000      0.0000      0.0750   1407.4053    703.0000     49.1386
                                                                         
                                                                         
 ========================================================================
 Npos =  5
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.0000      0.1000    300.0000    478.5730     62.2137
     200.0000      0.0000      0.1000    457.6570    497.2247     55.5309
     400.0000      0.0000      0.1000    559.3802    565.7186     50.8122
     600.0000      0.0000      0.1000    643.4979    609.2493     47.0955
     800.0000      0.0000      0.1000    715.8062    635.5779     44.2295
    1000.0000      0.0000      0.1000    778.3735    660.6438     42.1002
    1140.0000      0.0000      0.1000    817.6766    684.9758     40.9633
    1340.0000      0.0000      0.1000    941.0084    879.1848     38.5820
    1540.0000      0.0000      0.1000   1012.5448   1146.7453     38.1266
    1740.0000      0.0000      0.1000   1068.7462   1001.8594     38.2856
    1940.0000      0.0000      0.1000   1118.3337    855.9857     38.8157
    2140.0000      0.0000      0.1000   1161.6877    763.4336     39.5825
    2340.0000      0.0000      0.1000   1198.7620    712.5320     40.4629
    2540.0000      0.0000      0.1000   1230.0465    703.0000     41.3659
    2740.0000      0.0000      0.1000   1256.4150    703.0000     42.2397
    2940.0000      0.0000      0.1000   1278.6833    703.0000     43.0568
    3060.0000      0.0000      0.1000   1290.7671    703.0000     43.5302
    3260.0000      0.0000      0.1000   1346.5440    703.0000     45.9825
    3460.0000      0.0000      0.1000   1377.3461    703.0000     47.5193
    3660.0000      0.0000      0.1000   1400.6707    703.0000     48.7658
    3860.0000      0.0000      0.1000   1419.2155    703.0000     49.8061
    4060.0000      0.0000      0.1000   1434.1660    703.0000     50.6756
    4260.0000      0.0000      0.1000   1446.3980    703.0000     51.4070
    4460.0000      0.0000      0.1000   1456.4952    703.0000     52.0240
    4660.0000      0.0000      0.1000   1464.8917    703.0000     52.5460
    4860.0000      0.0000      0.1000   1471.8908    703.0000     52.9873
    4980.0000      0.0000      0.1000   1475.6590    703.0000     53.2271
