 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                        121
 Nodes in Y direction:                        121
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:             2725

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:             2725

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    1940.0000000000000       seconds
 Maximum Temperature :    1267.5418303104739
 Minimum Temperature :    828.00045713792542
 Average(algebraic, non-weigthed) Temperature :    941.94028466712632
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            1           1      0.0000      0.0000   1225.7303    703.0000     41.2327
            1           2      0.0000      0.0017   1222.2438    703.0000     41.1270
            1           3      0.0000      0.0033   1218.8011    703.0000     41.0245
            1           4      0.0000      0.0050   1215.4031    703.0000     40.9251
            1           5      0.0000      0.0067   1212.0504    703.0000     40.8286
            1           6      0.0000      0.0083   1208.7439    703.0000     40.7351
            1           7      0.0000      0.0100   1205.4846    703.0000     40.6446
            1           8      0.0000      0.0117   1202.2735    703.0000     40.5569
            1           9      0.0000      0.0133   1199.1113    712.1828     40.4721
            1          10      0.0000      0.0150   1196.0002    715.3805     40.3902
            1          11      0.0000      0.0167   1192.9414    718.7161     40.3110
            1          12      0.0000      0.0183   1189.9361    722.1773     40.2345
            1          13      0.0000      0.0200   1186.9857    725.7517     40.1608
            1          14      0.0000      0.0217   1184.0913    729.4271     40.0898
            1          15      0.0000      0.0233   1181.2543    733.1910     40.0214
            1          16      0.0000      0.0250   1178.4758    737.0314     39.9555
            1          17      0.0000      0.0267   1175.7571    740.9359     39.8922
            1          18      0.0000      0.0283   1173.0994    744.8927     39.8314
            1          19      0.0000      0.0300   1170.5036    748.8896     39.7731
            1          20      0.0000      0.0317   1167.9710    752.9150     39.7171
            1          21      0.0000      0.0333   1165.5025    756.9573     39.6635
            1          22      0.0000      0.0350   1163.0991    761.0051     39.6122
            1          23      0.0000      0.0367   1160.7618    765.0474     39.5631
            1          24      0.0000      0.0383   1158.4914    769.0731     39.5163
            1          25      0.0000      0.0400   1156.2888    773.0719     39.4715
            1          26      0.0000      0.0417   1154.1547    777.0333     39.4289
            1          27      0.0000      0.0433   1152.0899    780.9474     39.3883
            1          28      0.0000      0.0450   1150.0950    784.8045     39.3497
            1          29      0.0000      0.0467   1148.1706    788.5954     39.3130
            1          30      0.0000      0.0483   1146.3173    792.3111     39.2782
            1          31      0.0000      0.0500   1144.5355    795.9430     39.2452
            1          32      0.0000      0.0517   1142.8259    799.4830     39.2140
            1          33      0.0000      0.0533   1141.1887    802.9231     39.1846
            1          34      0.0000      0.0550   1139.6243    806.2560     39.1568
            1          35      0.0000      0.0567   1138.1330    809.4745     39.1307
            1          36      0.0000      0.0583   1136.7151    812.5721     39.1062
            1          37      0.0000      0.0600   1135.3709    815.5423     39.0832
            1          38      0.0000      0.0617   1134.1005    818.3794     39.0618
            1          39      0.0000      0.0633   1132.9042    821.0778     39.0418
            1          40      0.0000      0.0650   1131.7820    823.6323     39.0232
            1          41      0.0000      0.0667   1130.7339    826.0383     39.0061
            1          42      0.0000      0.0683   1129.7602    828.2913     38.9903
            1          43      0.0000      0.0700   1128.8609    830.3873     38.9758
            1          44      0.0000      0.0717   1128.0358    832.3227     38.9627
            1          45      0.0000      0.0733   1127.2852    834.0942     38.9508
            1          46      0.0000      0.0750   1126.6089    835.6989     38.9402
            1          47      0.0000      0.0767   1126.0068    837.1341     38.9308
            1          48      0.0000      0.0783   1125.4790    838.3975     38.9226
            1          49      0.0000      0.0800   1125.0254    839.4873     38.9156
            1          50      0.0000      0.0817   1124.6460    840.4019     38.9097
            1          51      0.0000      0.0833   1124.3406    841.1398     38.9050
            1          52      0.0000      0.0850   1124.1091    841.7001     38.9015
            1          53      0.0000      0.0867   1123.9515    842.0820     38.8991
            1          54      0.0000      0.0883   1123.8678    842.2853     38.8978
            1          55      0.0000      0.0900   1123.8577    842.3096     38.8977
            1          56      0.0000      0.0917   1123.9213    842.1553     38.8986
            1          57      0.0000      0.0933   1124.0585    841.8226     38.9007
            1          58      0.0000      0.0950   1124.2692    841.3125     38.9039
