            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            2          22      0.0083      0.0350   1393.6261    703.0000     48.3819
            2          23      0.0083      0.0367   1392.4792    703.0000     48.3200
            2          24      0.0083      0.0383   1391.3640    703.0000     48.2600
            2          25      0.0083      0.0400   1390.2809    703.0000     48.2019
            2          26      0.0083      0.0417   1389.2299    703.0000     48.1456
            2          27      0.0083      0.0433   1388.2113    703.0000     48.0912
            2          28      0.0083      0.0450   1387.2251    703.0000     48.0386
            2          29      0.0083      0.0467   1386.2714    703.0000     47.9880
            2          30      0.0083      0.0483   1385.3504    703.0000     47.9391
            2          31      0.0083      0.0500   1384.4622    703.0000     47.8921
            2          32      0.0083      0.0517   1383.6070    703.0000     47.8470
            2          33      0.0083      0.0533   1382.7847    703.0000     47.8036
            2          34      0.0083      0.0550   1381.9954    703.0000     47.7621
            2          35      0.0083      0.0567   1381.2394    703.0000     47.7224
            2          36      0.0083      0.0583   1380.5165    703.0000     47.6846
            2          37      0.0083      0.0600   1379.8269    703.0000     47.6485
            2          38      0.0083      0.0617   1379.1707    703.0000     47.6142
            2          39      0.0083      0.0633   1378.5479    703.0000     47.5818
            2          40      0.0083      0.0650   1377.9585    703.0000     47.5511
            2          41      0.0083      0.0667   1377.4026    703.0000     47.5222
            2          42      0.0083      0.0683   1376.8802    703.0000     47.4951
            2          43      0.0083      0.0700   1376.3913    703.0000     47.4697
            2          44      0.0083      0.0717   1375.9361    703.0000     47.4462
            2          45      0.0083      0.0733   1375.5144    703.0000     47.4244
            2          46      0.0083      0.0750   1375.1263    703.0000     47.4043
            2          47      0.0083      0.0767   1374.7718    703.0000     47.3860
            2          48      0.0083      0.0783   1374.4510    703.0000     47.3695
            2          49      0.0083      0.0800   1374.1637    703.0000     47.3547
            2          50      0.0083      0.0817   1373.9101    703.0000     47.3416
            2          51      0.0083      0.0833   1373.6901    703.0000     47.3303
            2          52      0.0083      0.0850   1373.5036    703.0000     47.3207
            2          53      0.0083      0.0867   1373.3508    703.0000     47.3128
            2          54      0.0083      0.0883   1373.2315    703.0000     47.3067
            2          55      0.0083      0.0900   1373.1457    703.0000     47.3023
            2          56      0.0083      0.0917   1373.0934    703.0000     47.2996
            2          57      0.0083      0.0933   1373.0746    703.0000     47.2986
            2          58      0.0083      0.0950   1373.0892    703.0000     47.2994
            2          59      0.0083      0.0967   1373.1372    703.0000     47.3019
            2          60      0.0083      0.0983   1373.2186    703.0000     47.3060
            2          61      0.0083      0.1000   1373.3332    703.0000     47.3119
            2          62      0.0083      0.1017   1373.4811    703.0000     47.3195
            2          63      0.0083      0.1033   1373.6622    703.0000     47.3288
            2          64      0.0083      0.1050   1373.8765    703.0000     47.3399
            2          65      0.0083      0.1067   1374.1238    703.0000     47.3526
            2          66      0.0083      0.1083   1374.4041    703.0000     47.3670
            2          67      0.0083      0.1100   1374.7174    703.0000     47.3832
            2          68      0.0083      0.1117   1375.0635    703.0000     47.4011
            2          69      0.0083      0.1133   1375.4425    703.0000     47.4206
            2          70      0.0083      0.1150   1375.8541    703.0000     47.4419
            2          71      0.0083      0.1167   1376.2984    703.0000     47.4649
            2          72      0.0083      0.1183   1376.7753    703.0000     47.4896
            2          73      0.0083      0.1200   1377.2846    703.0000     47.5161
            2          74      0.0083      0.1217   1377.8263    703.0000     47.5442
            2          75      0.0083      0.1233   1378.4003    703.0000     47.5741
            2          76      0.0083      0.1250   1379.0065    703.0000     47.6057
            2          77      0.0083      0.1267   1379.6448    703.0000     47.6390
            2          78      0.0083      0.1283   1380.3150    703.0000     47.6740
            2          79      0.0083      0.1300   1381.0171    703.0000     47.7108
            2          80      0.0083      0.1317   1381.7510    703.0000     47.7493
            2          81      0.0083      0.1333   1382.5165    703.0000     47.7895
            2          82      0.0083      0.1350   1383.3135    703.0000     47.8315
            2          83      0.0083      0.1367   1384.1419    703.0000     47.8752
            2          84      0.0083      0.1383   1385.0016    703.0000     47.9206
            2          85      0.0083      0.1400   1385.8925    703.0000     47.9679
            2          86      0.0083      0.1417   1386.8144    703.0000     48.0168
            2          87      0.0083      0.1433   1387.7671    703.0000     48.0675
            2          88      0.0083      0.1450   1388.7505    703.0000     48.1200
            2          89      0.0083      0.1467   1389.7645    703.0000     48.1742
