 ========================================================================
 Mesh information:
 Nx =                    3     -    Ny =                     3
  
 Slab dimensions:
 X(m) =    1.0000000000000000          -    Y(m) =   0.20000000000000001     
                                                                         
                                                                         
 ========================================================================
 Npos =  1
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
     600.0000      0.5000      0.1000    459.5550    498.4680     55.4432
     800.0000      0.5000      0.1000    513.1425    535.2287     52.9511
    1000.0000      0.5000      0.1000    563.0455    567.9724     50.6446
    1140.0000      0.5000      0.1000    596.3787    587.0242     49.1398
    1340.0000      0.5000      0.1000    653.2314    613.2037     46.6885
    1540.0000      0.5000      0.1000    711.6110    634.1387     44.3849
    1740.0000      0.5000      0.1000    767.6503    655.5222     42.4386
    1940.0000      0.5000      0.1000    819.6276    686.4748     40.9113
    2140.0000      0.5000      0.1000    867.0629    734.9630     39.7823
    2340.0000      0.5000      0.1000    909.5482    804.9459     39.0056
    2540.0000      0.5000      0.1000    947.9138    898.5604     38.5069
    2740.0000      0.5000      0.1000    982.3829   1014.6501     38.2306
    2940.0000      0.5000      0.1000   1013.1523   1149.7356     38.1258
    3060.0000      0.5000      0.1000   1030.3410   1240.1979     38.1267
    3260.0000      0.5000      0.1000   1069.4049    999.6597     38.2902
    3460.0000      0.5000      0.1000   1114.3329    866.2232     38.7592
    3660.0000      0.5000      0.1000   1162.2105    762.5296     39.5935
    3860.0000      0.5000      0.1000   1209.2146    703.0000     40.7484
    4060.0000      0.5000      0.1000   1251.2461    703.0000     42.0604
    4260.0000      0.5000      0.1000   1288.4439    703.0000     43.4376
    4460.0000      0.5000      0.1000   1321.0753    703.0000     44.8089
    4660.0000      0.5000      0.1000   1349.4880    703.0000     46.1239
    4860.0000      0.5000      0.1000   1374.0731    703.0000     47.3500
    4980.0000      0.5000      0.1000   1387.5267    703.0000     48.0547
    5180.0000      0.5000      0.1000   1406.8292    703.0000     49.1065
    5380.0000      0.5000      0.1000   1423.3427    703.0000     50.0434
    5580.0000      0.5000      0.1000   1437.4098    703.0000     50.8679
    5780.0000      0.5000      0.1000   1449.3555    703.0000     51.5865
    5980.0000      0.5000      0.1000   1459.4759    703.0000     52.2084
    6180.0000      0.5000      0.1000   1468.0337    703.0000     52.7434
    6380.0000      0.5000      0.1000   1475.2591    703.0000     53.2016
    6580.0000      0.5000      0.1000   1481.3517    703.0000     53.5923
    6780.0000      0.5000      0.1000   1486.4834    703.0000     53.9246
    6980.0000      0.5000      0.1000   1490.8018    703.0000     54.2065
    7180.0000      0.5000      0.1000   1494.4329    703.0000     54.4450
    7380.0000      0.5000      0.1000   1497.4839    703.0000     54.6465
    7580.0000      0.5000      0.1000   1500.0461    703.0000     54.8164
    7780.0000      0.5000      0.1000   1502.1967    703.0000     54.9596
    7980.0000      0.5000      0.1000   1504.0011    703.0000     55.0801
    8180.0000      0.5000      0.1000   1505.5143    703.0000     55.1815
    8380.0000      0.5000      0.1000   1506.7831    703.0000     55.2666
    8400.0000      0.5000      0.1000   1506.9076    703.0000     55.2750
    8600.0000      0.5000      0.1000   1500.4801    703.0000     54.8453
    8800.0000      0.5000      0.1000   1491.4882    703.0000     54.2514
    9000.0000      0.5000      0.1000   1482.1276    703.0000     53.6424
    9200.0000      0.5000      0.1000   1473.3033    703.0000     53.0770
    9400.0000      0.5000      0.1000   1465.3422    703.0000     52.5743
    9600.0000      0.5000      0.1000   1458.3148    703.0000     52.1365
    9800.0000      0.5000      0.1000   1452.1821    703.0000     51.7590
   10000.0000      0.5000      0.1000   1446.8634    703.0000     51.4352
   10200.0000      0.5000      0.1000   1442.2663    703.0000     51.1580
   10400.0000      0.5000      0.1000   1438.3007    703.0000     50.9209
   10600.0000      0.5000      0.1000   1434.8835    703.0000     50.7180
   10800.0000      0.5000      0.1000   1431.9408    703.0000     50.5445
   11000.0000      0.5000      0.1000   1429.4078    703.0000     50.3959
   11200.0000      0.5000      0.1000   1427.2280    703.0000     50.2687
   11400.0000      0.5000      0.1000   1425.3525    703.0000     50.1597
   11600.0000      0.5000      0.1000   1423.7392    703.0000     50.0663
   11800.0000      0.5000      0.1000   1422.3516    703.0000     49.9862
   12000.0000      0.5000      0.1000   1421.1582    703.0000     49.9175
   12200.0000      0.5000      0.1000   1420.1321    703.0000     49.8586
   12400.0000      0.5000      0.1000   1419.2498    703.0000     49.8080
   12600.0000      0.5000      0.1000   1418.4913    703.0000     49.7647
   12800.0000      0.5000      0.1000   1417.8394    703.0000     49.7274
   13000.0000      0.5000      0.1000   1417.2791    703.0000     49.6955
   13200.0000      0.5000      0.1000   1416.7976    703.0000     49.6680
   13400.0000      0.5000      0.1000   1416.3839    703.0000     49.6445
   13600.0000      0.5000      0.1000   1416.0284    703.0000     49.6243
   13800.0000      0.5000      0.1000   1415.7230    703.0000     49.6069
   14000.0000      0.5000      0.1000   1415.4608    703.0000     49.5920
   14200.0000      0.5000      0.1000   1415.2355    703.0000     49.5792
   14400.0000      0.5000      0.1000   1415.0420    703.0000     49.5682
   14600.0000      0.5000      0.1000   1414.8759    703.0000     49.5588
   14800.0000      0.5000      0.1000   1414.7332    703.0000     49.5507
   15000.0000      0.5000      0.1000   1414.6108    703.0000     49.5438
   15200.0000      0.5000      0.1000   1414.5056    703.0000     49.5378
   15400.0000      0.5000      0.1000   1414.4154    703.0000     49.5327
   15600.0000      0.5000      0.1000   1414.3379    703.0000     49.5283
   15800.0000      0.5000      0.1000   1414.2714    703.0000     49.5245
   16000.0000      0.5000      0.1000   1414.2143    703.0000     49.5213
   16200.0000      0.5000      0.1000   1414.1654    703.0000     49.5185
   16400.0000      0.5000      0.1000   1414.1233    703.0000     49.5162
   16600.0000      0.5000      0.1000   1414.0873    703.0000     49.5141
   16800.0000      0.5000      0.1000   1414.0563    703.0000     49.5124
   17000.0000      0.5000      0.1000   1414.0298    703.0000     49.5109
   17200.0000      0.5000      0.1000   1414.0070    703.0000     49.5096
   17400.0000      0.5000      0.1000   1413.9874    703.0000     49.5085
   17600.0000      0.5000      0.1000   1413.9707    703.0000     49.5075
   17800.0000      0.5000      0.1000   1413.9563    703.0000     49.5067
   18000.0000      0.5000      0.1000   1413.9440    703.0000     49.5060
   18200.0000      0.5000      0.1000   1413.9334    703.0000     49.5054
   18400.0000      0.5000      0.1000   1413.9243    703.0000     49.5049
                                                                         
                                                                         
 ========================================================================
 Npos =  6
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      0.5000      0.2000    300.0000    478.5730     62.2137
     200.0000      0.5000      0.2000    447.3063    490.6011     56.0077
     400.0000      0.5000      0.2000    545.4818    556.9200     51.4511
     600.0000      0.5000      0.2000    621.3961    599.4983     48.0402
     800.0000      0.5000      0.2000    684.9053    624.9565     45.4075
    1000.0000      0.5000      0.2000    739.6583    644.0636     43.3748
    1140.0000      0.5000      0.2000    774.3743    658.6744     42.2250
    1340.0000      0.5000      0.2000    870.2305    739.1844     39.7165
    1540.0000      0.5000      0.2000    940.6193    878.1283     38.5864
    1740.0000      0.5000      0.2000    993.7553   1060.8183     38.1761
    1940.0000      0.5000      0.2000   1040.2012   1103.5933     38.1468
    2140.0000      0.5000      0.2000   1086.8026    944.0531     38.4359
    2340.0000      0.5000      0.2000   1130.1370    827.4174     38.9964
    2540.0000      0.5000      0.2000   1167.6638    753.4116     39.7104
    2740.0000      0.5000      0.2000   1198.5352    712.7600     40.4569
    2940.0000      0.5000      0.2000   1223.1075    703.0000     41.1530
    3060.0000      0.5000      0.2000   1235.8445    703.0000     41.5493
    3260.0000      0.5000      0.2000   1283.5048    703.0000     43.2432
    3460.0000      0.5000      0.2000   1318.6291    703.0000     44.7009
    3660.0000      0.5000      0.2000   1346.5241    703.0000     45.9816
    3860.0000      0.5000      0.2000   1369.9129    703.0000     47.1369
    4060.0000      0.5000      0.2000   1389.8465    703.0000     48.1786
    4260.0000      0.5000      0.2000   1407.0296    703.0000     49.1176
    4460.0000      0.5000      0.2000   1421.9405    703.0000     49.9625
    4660.0000      0.5000      0.2000   1434.9148    703.0000     50.7199
    4860.0000      0.5000      0.2000   1446.2025    703.0000     51.3952
    4980.0000      0.5000      0.2000   1452.4152    703.0000     51.7733
    5180.0000      0.5000      0.2000   1464.4130    703.0000     52.5161
    5380.0000      0.5000      0.2000   1473.7324    703.0000     53.1043
    5580.0000      0.5000      0.2000   1481.2007    703.0000     53.5826
    5780.0000      0.5000      0.2000   1487.3150    703.0000     53.9787
    5980.0000      0.5000      0.2000   1492.3892    703.0000     54.3106
    6180.0000      0.5000      0.2000   1496.6341    703.0000     54.5903
    6380.0000      0.5000      0.2000   1500.2008    703.0000     54.8267
    6580.0000      0.5000      0.2000   1503.2040    703.0000     55.0269
    6780.0000      0.5000      0.2000   1505.7345    703.0000     55.1962
    6980.0000      0.5000      0.2000   1507.8668    703.0000     55.3395
    7180.0000      0.5000      0.2000   1509.6629    703.0000     55.4604
    7380.0000      0.5000      0.2000   1511.1747    703.0000     55.5626
    7580.0000      0.5000      0.2000   1512.4466    703.0000     55.6486
    7780.0000      0.5000      0.2000   1513.5158    703.0000     55.7211
    7980.0000      0.5000      0.2000   1514.4141    703.0000     55.7821
    8180.0000      0.5000      0.2000   1515.1685    703.0000     55.8334
    8380.0000      0.5000      0.2000   1515.8017    703.0000     55.8765
    8400.0000      0.5000      0.2000   1515.8638    703.0000     55.8807
    8600.0000      0.5000      0.2000   1490.0405    703.0000     54.1566
    8800.0000      0.5000      0.2000   1474.7908    703.0000     53.1717
    9000.0000      0.5000      0.2000   1464.8988    703.0000     52.5465
    9200.0000      0.5000      0.2000   1457.9052    703.0000     52.1111
    9400.0000      0.5000      0.2000   1452.6093    703.0000     51.7852
    9600.0000      0.5000      0.2000   1448.3996    703.0000     51.5284
    9800.0000      0.5000      0.2000   1444.9467    703.0000     51.3193
   10000.0000      0.5000      0.2000   1442.0595    703.0000     51.1456
   10200.0000      0.5000      0.2000   1439.6178    703.0000     50.9994
   10400.0000      0.5000      0.2000   1437.5390    703.0000     50.8756
   10600.0000      0.5000      0.2000   1435.7625    703.0000     50.7701
   10800.0000      0.5000      0.2000   1434.2408    703.0000     50.6801
   11000.0000      0.5000      0.2000   1432.9358    703.0000     50.6031
   11200.0000      0.5000      0.2000   1431.8156    703.0000     50.5371
   11400.0000      0.5000      0.2000   1430.8537    703.0000     50.4807
   11600.0000      0.5000      0.2000   1430.0275    703.0000     50.4322
   11800.0000      0.5000      0.2000   1429.3178    703.0000     50.3907
   12000.0000      0.5000      0.2000   1428.7080    703.0000     50.3550
   12200.0000      0.5000      0.2000   1428.1840    703.0000     50.3245
   12400.0000      0.5000      0.2000   1427.7339    703.0000     50.2982
   12600.0000      0.5000      0.2000   1427.3472    703.0000     50.2757
   12800.0000      0.5000      0.2000   1427.0149    703.0000     50.2563
   13000.0000      0.5000      0.2000   1426.7295    703.0000     50.2397
   13200.0000      0.5000      0.2000   1426.4843    703.0000     50.2255
   13400.0000      0.5000      0.2000   1426.2737    703.0000     50.2132
   13600.0000      0.5000      0.2000   1426.0928    703.0000     50.2027
   13800.0000      0.5000      0.2000   1425.9374    703.0000     50.1937
   14000.0000      0.5000      0.2000   1425.8040    703.0000     50.1859
   14200.0000      0.5000      0.2000   1425.6894    703.0000     50.1793
   14400.0000      0.5000      0.2000   1425.5910    703.0000     50.1736
   14600.0000      0.5000      0.2000   1425.5065    703.0000     50.1687
   14800.0000      0.5000      0.2000   1425.4340    703.0000     50.1645
   15000.0000      0.5000      0.2000   1425.3717    703.0000     50.1609
   15200.0000      0.5000      0.2000   1425.3183    703.0000     50.1578
   15400.0000      0.5000      0.2000   1425.2724    703.0000     50.1551
   15600.0000      0.5000      0.2000   1425.2330    703.0000     50.1528
   15800.0000      0.5000      0.2000   1425.1993    703.0000     50.1509
   16000.0000      0.5000      0.2000   1425.1702    703.0000     50.1492
   16200.0000      0.5000      0.2000   1425.1454    703.0000     50.1477
   16400.0000      0.5000      0.2000   1425.1240    703.0000     50.1465
   16600.0000      0.5000      0.2000   1425.1057    703.0000     50.1454
   16800.0000      0.5000      0.2000   1425.0899    703.0000     50.1445
   17000.0000      0.5000      0.2000   1425.0765    703.0000     50.1437
   17200.0000      0.5000      0.2000   1425.0649    703.0000     50.1431
   17400.0000      0.5000      0.2000   1425.0549    703.0000     50.1425
   17600.0000      0.5000      0.2000   1425.0464    703.0000     50.1420
   17800.0000      0.5000      0.2000   1425.0391    703.0000     50.1416
   18000.0000      0.5000      0.2000   1425.0328    703.0000     50.1412
   18200.0000      0.5000      0.2000   1425.0275    703.0000     50.1409
   18400.0000      0.5000      0.2000   1425.0229    703.0000     50.1406
                                                                         
                                                                         
 ========================================================================
 Npos =  7
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      1.0000      0.0000    300.0000    478.5730     62.2137
     200.0000      1.0000      0.0000    404.9904    467.7830     57.9225
     400.0000      1.0000      0.0000    491.3063    520.0825     53.9685
     600.0000      1.0000      0.0000    565.9985    569.7667     50.5098
     800.0000      1.0000      0.0000    633.6144    605.0281     47.5146
    1000.0000      1.0000      0.0000    696.0181    628.8088     44.9751
    1140.0000      1.0000      0.0000    737.2318    643.1638     43.4594
    1340.0000      1.0000      0.0000    844.5515    708.7901     40.2849
    1540.0000      1.0000      0.0000    927.2476    844.0105     38.7510
    1740.0000      1.0000      0.0000    989.6343   1043.6008     38.1937
    1940.0000      1.0000      0.0000   1044.3627   1087.9970     38.1595
    2140.0000      1.0000      0.0000   1100.3481    904.1684     38.5808
    2340.0000      1.0000      0.0000   1151.9379    781.2386     39.3853
    2540.0000      1.0000      0.0000   1196.8243    714.5143     40.4117
    2740.0000      1.0000      0.0000   1234.1844    703.0000     41.4963
    2940.0000      1.0000      0.0000   1265.5496    703.0000     42.5662
    3060.0000      1.0000      0.0000   1282.4510    703.0000     43.2022
    3260.0000      1.0000      0.0000   1336.0108    703.0000     45.4863
    3460.0000      1.0000      0.0000   1375.1016    703.0000     47.4030
    3660.0000      1.0000      0.0000   1404.3491    703.0000     48.9687
    3860.0000      1.0000      0.0000   1426.7433    703.0000     50.2405
    4060.0000      1.0000      0.0000   1444.1985    703.0000     51.2742
    4260.0000      1.0000      0.0000   1457.9689    703.0000     52.1151
    4460.0000      1.0000      0.0000   1468.9121    703.0000     52.7988
    4660.0000      1.0000      0.0000   1477.6436    703.0000     53.3540
    4860.0000      1.0000      0.0000   1484.6246    703.0000     53.8039
    4980.0000      1.0000      0.0000   1488.2668    703.0000     54.0408
    5180.0000      1.0000      0.0000   1490.0721    703.0000     54.1587
    5380.0000      1.0000      0.0000   1492.2764    703.0000     54.3032
    5580.0000      1.0000      0.0000   1494.4412    703.0000     54.4455
    5780.0000      1.0000      0.0000   1496.3869    703.0000     54.5739
    5980.0000      1.0000      0.0000   1498.0599    703.0000     54.6846
    6180.0000      1.0000      0.0000   1499.4639    703.0000     54.7778
    6380.0000      1.0000      0.0000   1500.6262    703.0000     54.8550
    6580.0000      1.0000      0.0000   1501.5810    703.0000     54.9186
    6780.0000      1.0000      0.0000   1502.3621    703.0000     54.9707
    6980.0000      1.0000      0.0000   1503.0000    703.0000     55.0132
    7180.0000      1.0000      0.0000   1503.5205    703.0000     55.0480
    7380.0000      1.0000      0.0000   1503.9453    703.0000     55.0764
    7580.0000      1.0000      0.0000   1504.2922    703.0000     55.0996
    7780.0000      1.0000      0.0000   1504.5759    703.0000     55.1186
    7980.0000      1.0000      0.0000   1504.8080    703.0000     55.1341
    8180.0000      1.0000      0.0000   1504.9982    703.0000     55.1469
    8380.0000      1.0000      0.0000   1505.1543    703.0000     55.1573
    8400.0000      1.0000      0.0000   1505.1695    703.0000     55.1584
    8600.0000      1.0000      0.0000   1473.8730    703.0000     53.1132
    8800.0000      1.0000      0.0000   1454.3888    703.0000     51.8943
    9000.0000      1.0000      0.0000   1441.3398    703.0000     51.1024
    9200.0000      1.0000      0.0000   1432.0825    703.0000     50.5528
    9400.0000      1.0000      0.0000   1425.2297    703.0000     50.1526
    9600.0000      1.0000      0.0000   1420.0025    703.0000     49.8512
    9800.0000      1.0000      0.0000   1415.9328    703.0000     49.6188
   10000.0000      1.0000      0.0000   1412.7202    703.0000     49.4368
   10200.0000      1.0000      0.0000   1410.1601    703.0000     49.2927
   10400.0000      1.0000      0.0000   1408.1067    703.0000     49.1777
   10600.0000      1.0000      0.0000   1406.4520    703.0000     49.0855
   10800.0000      1.0000      0.0000   1405.1141    703.0000     49.0111
   11000.0000      1.0000      0.0000   1404.0293    703.0000     48.9510
   11200.0000      1.0000      0.0000   1403.1479    703.0000     48.9022
   11400.0000      1.0000      0.0000   1402.4304    703.0000     48.8626
   11600.0000      1.0000      0.0000   1401.8454    703.0000     48.8304
   11800.0000      1.0000      0.0000   1401.3677    703.0000     48.8041
   12000.0000      1.0000      0.0000   1400.9771    703.0000     48.7826
   12200.0000      1.0000      0.0000   1400.6573    703.0000     48.7650
   12400.0000      1.0000      0.0000   1400.3951    703.0000     48.7506
   12600.0000      1.0000      0.0000   1400.1798    703.0000     48.7388
   12800.0000      1.0000      0.0000   1400.0028    703.0000     48.7291
   13000.0000      1.0000      0.0000   1399.8572    703.0000     48.7211
   13200.0000      1.0000      0.0000   1399.7372    703.0000     48.7145
   13400.0000      1.0000      0.0000   1399.6381    703.0000     48.7091
   13600.0000      1.0000      0.0000   1399.5563    703.0000     48.7046
   13800.0000      1.0000      0.0000   1399.4886    703.0000     48.7009
   14000.0000      1.0000      0.0000   1399.4326    703.0000     48.6978
   14200.0000      1.0000      0.0000   1399.3861    703.0000     48.6953
   14400.0000      1.0000      0.0000   1399.3475    703.0000     48.6932
   14600.0000      1.0000      0.0000   1399.3154    703.0000     48.6914
   14800.0000      1.0000      0.0000   1399.2887    703.0000     48.6900
   15000.0000      1.0000      0.0000   1399.2664    703.0000     48.6887
   15200.0000      1.0000      0.0000   1399.2479    703.0000     48.6877
   15400.0000      1.0000      0.0000   1399.2324    703.0000     48.6869
   15600.0000      1.0000      0.0000   1399.2194    703.0000     48.6862
   15800.0000      1.0000      0.0000   1399.2085    703.0000     48.6856
   16000.0000      1.0000      0.0000   1399.1994    703.0000     48.6851
   16200.0000      1.0000      0.0000   1399.1918    703.0000     48.6847
   16400.0000      1.0000      0.0000   1399.1854    703.0000     48.6843
   16600.0000      1.0000      0.0000   1399.1800    703.0000     48.6840
   16800.0000      1.0000      0.0000   1399.1755    703.0000     48.6838
   17000.0000      1.0000      0.0000   1399.1717    703.0000     48.6836
   17200.0000      1.0000      0.0000   1399.1684    703.0000     48.6834
   17400.0000      1.0000      0.0000   1399.1657    703.0000     48.6832
   17600.0000      1.0000      0.0000   1399.1634    703.0000     48.6831
   17800.0000      1.0000      0.0000   1399.1615    703.0000     48.6830
   18000.0000      1.0000      0.0000   1399.1598    703.0000     48.6829
   18200.0000      1.0000      0.0000   1399.1584    703.0000     48.6828
   18400.0000      1.0000      0.0000   1399.1573    703.0000     48.6828
                                                                         
                                                                         
 ========================================================================
 Npos =  8
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      1.0000      0.1000    300.0000    478.5730     62.2137
     200.0000      1.0000      0.1000    369.9653    457.4368     59.4445
     400.0000      1.0000      0.1000    444.8878    489.0968     56.1188
     600.0000      1.0000      0.1000    514.6786    536.2864     52.8795
     800.0000      1.0000      0.1000    578.6391    577.2204     49.9358
    1000.0000      1.0000      0.1000    637.7233    606.8094     47.3397
    1140.0000      1.0000      0.1000    676.9412    622.1307     45.7230
    1340.0000      1.0000      0.1000    750.2479    648.1375     43.0118
    1540.0000      1.0000      0.1000    819.0738    686.0460     40.9260
    1740.0000      1.0000      0.1000    880.6916    754.1761     39.5082
    1940.0000      1.0000      0.1000    934.5369    862.0895     38.6583
    2140.0000      1.0000      0.1000    981.1577   1009.9241     38.2376
    2340.0000      1.0000      0.1000   1021.1338   1190.3126     38.1209
    2540.0000      1.0000      0.1000   1066.0842   1010.8191     38.2675
    2740.0000      1.0000      0.1000   1113.6643    867.9614     38.7500
    2940.0000      1.0000      0.1000   1160.8349    764.9193     39.5647
    3060.0000      1.0000      0.1000   1187.9844    724.5222     40.1856
    3260.0000      1.0000      0.1000   1241.0095    703.0000     41.7168
    3460.0000      1.0000      0.1000   1288.8528    703.0000     43.4538
    3660.0000      1.0000      0.1000   1330.2247    703.0000     45.2203
    3860.0000      1.0000      0.1000   1365.0370    703.0000     46.8900
    4060.0000      1.0000      0.1000   1393.7807    703.0000     48.3903
    4260.0000      1.0000      0.1000   1417.2148    703.0000     49.6918
    4460.0000      1.0000      0.1000   1436.1607    703.0000     50.7937
    4660.0000      1.0000      0.1000   1451.3956    703.0000     51.7109
    4860.0000      1.0000      0.1000   1463.6062    703.0000     52.4656
    4980.0000      1.0000      0.1000   1469.9766    703.0000     52.8660
    5180.0000      1.0000      0.1000   1477.6941    703.0000     53.3572
    5380.0000      1.0000      0.1000   1483.8717    703.0000     53.7552
    5580.0000      1.0000      0.1000   1488.8194    703.0000     54.0768
    5780.0000      1.0000      0.1000   1492.7875    703.0000     54.3367
    5980.0000      1.0000      0.1000   1495.9754    703.0000     54.5467
    6180.0000      1.0000      0.1000   1498.5416    703.0000     54.7166
    6380.0000      1.0000      0.1000   1500.6112    703.0000     54.8540
    6580.0000      1.0000      0.1000   1502.2836    703.0000     54.9654
    6780.0000      1.0000      0.1000   1503.6376    703.0000     55.0558
    6980.0000      1.0000      0.1000   1504.7358    703.0000     55.1293
    7180.0000      1.0000      0.1000   1505.6281    703.0000     55.1891
    7380.0000      1.0000      0.1000   1506.3543    703.0000     55.2378
    7580.0000      1.0000      0.1000   1506.9463    703.0000     55.2776
    7780.0000      1.0000      0.1000   1507.4297    703.0000     55.3101
    7980.0000      1.0000      0.1000   1507.8251    703.0000     55.3366
    8180.0000      1.0000      0.1000   1508.1488    703.0000     55.3584
    8380.0000      1.0000      0.1000   1508.4143    703.0000     55.3763
    8400.0000      1.0000      0.1000   1508.4403    703.0000     55.3780
    8600.0000      1.0000      0.1000   1494.0135    703.0000     54.4174
    8800.0000      1.0000      0.1000   1479.5105    703.0000     53.4738
    9000.0000      1.0000      0.1000   1466.5836    703.0000     52.6522
    9200.0000      1.0000      0.1000   1455.6244    703.0000     51.9704
    9400.0000      1.0000      0.1000   1446.5504    703.0000     51.4163
    9600.0000      1.0000      0.1000   1439.1244    703.0000     50.9700
    9800.0000      1.0000      0.1000   1433.0813    703.0000     50.6116
   10000.0000      1.0000      0.1000   1428.1759    703.0000     50.3240
   10200.0000      1.0000      0.1000   1424.1973    703.0000     50.0928
   10400.0000      1.0000      0.1000   1420.9698    703.0000     49.9067
   10600.0000      1.0000      0.1000   1418.3500    703.0000     49.7566
   10800.0000      1.0000      0.1000   1416.2215    703.0000     49.6352
   11000.0000      1.0000      0.1000   1414.4903    703.0000     49.5369
   11200.0000      1.0000      0.1000   1413.0808    703.0000     49.4572
   11400.0000      1.0000      0.1000   1411.9317    703.0000     49.3924
   11600.0000      1.0000      0.1000   1410.9938    703.0000     49.3396
   11800.0000      1.0000      0.1000   1410.2275    703.0000     49.2965
   12000.0000      1.0000      0.1000   1409.6004    703.0000     49.2613
   12200.0000      1.0000      0.1000   1409.0868    703.0000     49.2326
   12400.0000      1.0000      0.1000   1408.6656    703.0000     49.2090
   12600.0000      1.0000      0.1000   1408.3197    703.0000     49.1896
   12800.0000      1.0000      0.1000   1408.0353    703.0000     49.1738
   13000.0000      1.0000      0.1000   1407.8012    703.0000     49.1607
   13200.0000      1.0000      0.1000   1407.6083    703.0000     49.1499
   13400.0000      1.0000      0.1000   1407.4491    703.0000     49.1410
   13600.0000      1.0000      0.1000   1407.3176    703.0000     49.1337
   13800.0000      1.0000      0.1000   1407.2087    703.0000     49.1276
   14000.0000      1.0000      0.1000   1407.1186    703.0000     49.1226
   14200.0000      1.0000      0.1000   1407.0439    703.0000     49.1184
   14400.0000      1.0000      0.1000   1406.9818    703.0000     49.1150
   14600.0000      1.0000      0.1000   1406.9302    703.0000     49.1121
   14800.0000      1.0000      0.1000   1406.8872    703.0000     49.1097
   15000.0000      1.0000      0.1000   1406.8514    703.0000     49.1077
   15200.0000      1.0000      0.1000   1406.8216    703.0000     49.1060
   15400.0000      1.0000      0.1000   1406.7966    703.0000     49.1047
   15600.0000      1.0000      0.1000   1406.7758    703.0000     49.1035
   15800.0000      1.0000      0.1000   1406.7583    703.0000     49.1025
   16000.0000      1.0000      0.1000   1406.7437    703.0000     49.1017
   16200.0000      1.0000      0.1000   1406.7314    703.0000     49.1010
   16400.0000      1.0000      0.1000   1406.7211    703.0000     49.1004
   16600.0000      1.0000      0.1000   1406.7124    703.0000     49.1000
   16800.0000      1.0000      0.1000   1406.7051    703.0000     49.0996
   17000.0000      1.0000      0.1000   1406.6990    703.0000     49.0992
   17200.0000      1.0000      0.1000   1406.6938    703.0000     49.0989
   17400.0000      1.0000      0.1000   1406.6894    703.0000     49.0987
   17600.0000      1.0000      0.1000   1406.6857    703.0000     49.0985
   17800.0000      1.0000      0.1000   1406.6826    703.0000     49.0983
   18000.0000      1.0000      0.1000   1406.6800    703.0000     49.0982
   18200.0000      1.0000      0.1000   1406.6777    703.0000     49.0980
   18400.0000      1.0000      0.1000   1406.6759    703.0000     49.0979
                                                                         
                                                                         
 ========================================================================
 Npos =  9
      Time(s)        X(m)        Y(m)     Temp(K)  Cp(J/kg.K) K(W/sq-m.K)
       0.0000      1.0000      0.2000    300.0000    478.5730     62.2137
     200.0000      1.0000      0.2000    467.5821    503.8065     55.0716
     400.0000      1.0000      0.2000    580.8734    578.4982     49.8349
     600.0000      1.0000      0.2000    669.6282    619.4694     46.0167
     800.0000      1.0000      0.2000    743.0588    645.3442     43.2571
    1000.0000      1.0000      0.2000    804.7701    675.8334     41.3183
    1140.0000      1.0000      0.2000    842.7655    706.9772     40.3274
    1340.0000      1.0000      0.2000    940.8487    878.7509     38.5838
    1540.0000      1.0000      0.2000   1008.8171   1128.6962     38.1323
    1740.0000      1.0000      0.2000   1074.2483    983.6939     38.3262
    1940.0000      1.0000      0.2000   1135.4521    815.3620     39.0846
    2140.0000      1.0000      0.2000   1185.9724    727.0194     40.1358
    2340.0000      1.0000      0.2000   1223.9750    703.0000     41.1793
    2540.0000      1.0000      0.2000   1253.7018    703.0000     42.1451
    2740.0000      1.0000      0.2000   1278.4184    703.0000     43.0467
    2940.0000      1.0000      0.2000   1299.9583    703.0000     43.9043
    3060.0000      1.0000      0.2000   1311.9173    703.0000     44.4089
    3260.0000      1.0000      0.2000   1362.0353    703.0000     46.7396
    3460.0000      1.0000      0.2000   1396.5309    703.0000     48.5394
    3660.0000      1.0000      0.2000   1421.4154    703.0000     49.9323
    3860.0000      1.0000      0.2000   1440.1344    703.0000     51.0303
    4060.0000      1.0000      0.2000   1454.6538    703.0000     51.9106
    4260.0000      1.0000      0.2000   1466.1341    703.0000     52.6240
    4460.0000      1.0000      0.2000   1475.3068    703.0000     53.2046
    4660.0000      1.0000      0.2000   1482.6711    703.0000     53.6775
    4860.0000      1.0000      0.2000   1488.5937    703.0000     54.0621
    4980.0000      1.0000      0.2000   1491.6951    703.0000     54.2650
    5180.0000      1.0000      0.2000   1498.0402    703.0000     54.6833
    5380.0000      1.0000      0.2000   1502.3323    703.0000     54.9687
    5580.0000      1.0000      0.2000   1505.3853    703.0000     55.1728
    5780.0000      1.0000      0.2000   1507.6465    703.0000     55.3246
    5980.0000      1.0000      0.2000   1509.3722    703.0000     55.4408
    6180.0000      1.0000      0.2000   1510.7172    703.0000     55.5316
    6380.0000      1.0000      0.2000   1511.7809    703.0000     55.6036
    6580.0000      1.0000      0.2000   1512.6304    703.0000     55.6611
