 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                         61
 Nodes in Y direction:                         61
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:             1290

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:             1290

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    2740.0000000000000       seconds
 Maximum Temperature :    1340.9390885441446
 Minimum Temperature :    982.74425234825424
 Average(algebraic, non-weigthed) Temperature :    1097.1124478195122
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            1           1      0.0000      0.0000   1321.9321    703.0000     44.8470
            1           2      0.0000      0.0033   1318.2931    703.0000     44.6862
            1           3      0.0000      0.0067   1314.7452    703.0000     44.5312
            1           4      0.0000      0.0100   1311.2924    703.0000     44.3820
            1           5      0.0000      0.0133   1307.9387    703.0000     44.2388
            1           6      0.0000      0.0167   1304.6880    703.0000     44.1014
            1           7      0.0000      0.0200   1301.5446    703.0000     43.9700
            1           8      0.0000      0.0233   1298.5126    703.0000     43.8446
            1           9      0.0000      0.0267   1295.5959    703.0000     43.7252
            1          10      0.0000      0.0300   1292.7988    703.0000     43.6119
            1          11      0.0000      0.0333   1290.1250    703.0000     43.5045
            1          12      0.0000      0.0367   1287.5786    703.0000     43.4033
            1          13      0.0000      0.0400   1285.1633    703.0000     43.3081
            1          14      0.0000      0.0433   1282.8828    703.0000     43.2190
            1          15      0.0000      0.0467   1280.7408    703.0000     43.1359
            1          16      0.0000      0.0500   1278.7405    703.0000     43.0590
            1          17      0.0000      0.0533   1276.8852    703.0000     42.9882
            1          18      0.0000      0.0567   1275.1780    703.0000     42.9234
            1          19      0.0000      0.0600   1273.6217    703.0000     42.8648
            1          20      0.0000      0.0633   1272.2189    703.0000     42.8122
            1          21      0.0000      0.0667   1270.9720    703.0000     42.7657
            1          22      0.0000      0.0700   1269.8830    703.0000     42.7253
            1          23      0.0000      0.0733   1268.9539    703.0000     42.6909
            1          24      0.0000      0.0767   1268.1860    703.0000     42.6627
            1          25      0.0000      0.0800   1267.5807    703.0000     42.6404
            1          26      0.0000      0.0833   1267.1389    703.0000     42.6242
            1          27      0.0000      0.0867   1266.8611    703.0000     42.6140
            1          28      0.0000      0.0900   1266.7477    703.0000     42.6099
            1          29      0.0000      0.0933   1266.7986    703.0000     42.6118
            1          30      0.0000      0.0967   1267.0134    703.0000     42.6196
            1          31      0.0000      0.1000   1267.3915    703.0000     42.6335
            1          32      0.0000      0.1033   1267.9318    703.0000     42.6533
            1          33      0.0000      0.1067   1268.6330    703.0000     42.6791
            1          34      0.0000      0.1100   1269.4934    703.0000     42.7109
