 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                         61
 Nodes in Y direction:                         61
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:             1156

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:             1156

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    2340.0000000000000       seconds
 Maximum Temperature :    1311.5764235951340
 Minimum Temperature :    916.51773668757107
 Average(algebraic, non-weigthed) Temperature :    1029.2477482858501
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            1           1      0.0000      0.0000   1283.6036    703.0000     43.2470
            1           2      0.0000      0.0033   1278.6042    703.0000     43.0538
            1           3      0.0000      0.0067   1273.7260    703.0000     42.8687
            1           4      0.0000      0.0100   1268.9739    703.0000     42.6917
            1           5      0.0000      0.0133   1264.3530    703.0000     42.5227
            1           6      0.0000      0.0167   1259.8684    703.0000     42.3617
            1           7      0.0000      0.0200   1255.5252    703.0000     42.2085
            1           8      0.0000      0.0233   1251.3282    703.0000     42.0632
            1           9      0.0000      0.0267   1247.2840    703.0000     41.9255
            1          10      0.0000      0.0300   1243.3995    703.0000     41.7956
            1          11      0.0000      0.0333   1239.6811    703.0000     41.6733
            1          12      0.0000      0.0367   1236.1355    703.0000     41.5586
            1          13      0.0000      0.0400   1232.7689    703.0000     41.4514
            1          14      0.0000      0.0433   1229.5878    703.0000     41.3516
            1          15      0.0000      0.0467   1226.5981    703.0000     41.2592
            1          16      0.0000      0.0500   1223.8057    703.0000     41.1741
            1          17      0.0000      0.0533   1221.2159    703.0000     41.0963
            1          18      0.0000      0.0567   1218.8338    703.0000     41.0255
            1          19      0.0000      0.0600   1216.6642    703.0000     40.9618
            1          20      0.0000      0.0633   1214.7113    703.0000     40.9050
            1          21      0.0000      0.0667   1212.9790    703.0000     40.8552
            1          22      0.0000      0.0700   1211.4707    703.0000     40.8121
            1          23      0.0000      0.0733   1210.1894    703.0000     40.7758
            1          24      0.0000      0.0767   1209.1375    703.0000     40.7462
            1          25      0.0000      0.0800   1208.3169    703.0000     40.7232
            1          26      0.0000      0.0833   1207.7293    703.0000     40.7068
            1          27      0.0000      0.0867   1207.3754    703.0000     40.6969
            1          28      0.0000      0.0900   1207.2558    703.0000     40.6936
            1          29      0.0000      0.0933   1207.3704    703.0000     40.6968
            1          30      0.0000      0.0967   1207.7186    703.0000     40.7065
            1          31      0.0000      0.1000   1208.2994    703.0000     40.7227
            1          32      0.0000      0.1033   1209.1110    703.0000     40.7454
            1          33      0.0000      0.1067   1210.1515    703.0000     40.7747
            1          34      0.0000      0.1100   1211.4181    703.0000     40.8106
            1          35      0.0000      0.1133   1212.9079    703.0000     40.8531
            1          36      0.0000      0.1167   1214.6172    703.0000     40.9023
            1          37      0.0000      0.1200   1216.5420    703.0000     40.9582
            1          38      0.0000      0.1233   1218.6778    703.0000     41.0209
            1          39      0.0000      0.1267   1221.0197    703.0000     41.0904
            1          40      0.0000      0.1300   1223.5624    703.0000     41.1668
            1          41      0.0000      0.1333   1226.3001    703.0000     41.2501
            1          42      0.0000      0.1367   1229.2268    703.0000     41.3404
            1          43      0.0000      0.1400   1232.3362    703.0000     41.4377
