 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                         61
 Nodes in Y direction:                         61
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:             2004

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:             2004

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                3/  5
                       START Time:      3060.0000
                       END Time:        4980.0000
                       Iterations:             2004

 ====================================================================================
 Temperature of fluid at left face (T left):             1513.1500
 Temperature of fluid at right face (T right):           1513.1500
 Temperature of fluid at bottom face (T bottom):         1513.1500
 Temperature of fluid at top face (T top):               1513.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    4660.0000000000000       seconds
 Maximum Temperature :    1491.0270425151250
 Minimum Temperature :    1345.2308881103536
 Average(algebraic, non-weigthed) Temperature :    1405.5529991842341
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
            1          44      0.0000      0.1433   1476.6789    703.0000     53.2923
            1          45      0.0000      0.1467   1477.2769    703.0000     53.3305
            1          46      0.0000      0.1500   1477.9099    703.0000     53.3711
            1          47      0.0000      0.1533   1478.5773    703.0000     53.4139
            1          48      0.0000      0.1567   1479.2783    703.0000     53.4589
            1          49      0.0000      0.1600   1480.0120    703.0000     53.5061
            1          50      0.0000      0.1633   1480.7775    703.0000     53.5553
            1          51      0.0000      0.1667   1481.5740    703.0000     53.6067
            1          52      0.0000      0.1700   1482.4006    703.0000     53.6600
            1          53      0.0000      0.1733   1483.2563    703.0000     53.7153
            1          54      0.0000      0.1767   1484.1400    703.0000     53.7725
            1          55      0.0000      0.1800   1485.0509    703.0000     53.8316
            1          56      0.0000      0.1833   1485.9879    703.0000     53.8924
            1          57      0.0000      0.1867   1486.9499    703.0000     53.9550
            1          58      0.0000      0.1900   1487.9359    703.0000     54.0192
            1          59      0.0000      0.1933   1488.9448    703.0000     54.0850
            1          60      0.0000      0.1967   1489.9756    703.0000     54.1524
            1          61      0.0000      0.2000   1491.0270    703.0000     54.2212
            2           1      0.0167      0.0000   1482.3740    703.0000     53.6583
            2           2      0.0167      0.0033   1481.1784    703.0000     53.5812
            2           3      0.0167      0.0067   1480.0128    703.0000     53.5061
            2           4      0.0167      0.0100   1478.8786    703.0000     53.4332
            2           5      0.0167      0.0133   1477.7770    703.0000     53.3626
            2           6      0.0167      0.0167   1476.7092    703.0000     53.2942
            2           7      0.0167      0.0200   1475.6765    703.0000     53.2282
            2           8      0.0167      0.0233   1474.6800    703.0000     53.1646
            2           9      0.0167      0.0267   1473.7209    703.0000     53.1035
            2          10      0.0167      0.0300   1472.8002    703.0000     53.0450
            2          11      0.0167      0.0333   1471.9191    703.0000     52.9891
            2          12      0.0167      0.0367   1471.0785    703.0000     52.9358
            2          13      0.0167      0.0400   1470.2795    703.0000     52.8852
            2          14      0.0167      0.0433   1469.5230    703.0000     52.8374
            2          15      0.0167      0.0467   1468.8100    703.0000     52.7924
            2          16      0.0167      0.0500   1468.1411    703.0000     52.7502
            2          17      0.0167      0.0533   1467.5173    703.0000     52.7109
            2          18      0.0167      0.0567   1466.9394    703.0000     52.6746
            2          19      0.0167      0.0600   1466.4079    703.0000     52.6411
            2          20      0.0167      0.0633   1465.9236    703.0000     52.6107
            2          21      0.0167      0.0667   1465.4870    703.0000     52.5833
            2          22      0.0167      0.0700   1465.0986    703.0000     52.5590
            2          23      0.0167      0.0733   1464.7590    703.0000     52.5377
            2          24      0.0167      0.0767   1464.4686    703.0000     52.5195
            2          25      0.0167      0.0800   1464.2276    703.0000     52.5045
            2          26      0.0167      0.0833   1464.0363    703.0000     52.4925
            2          27      0.0167      0.0867   1463.8951    703.0000     52.4837
            2          28      0.0167      0.0900   1463.8040    703.0000     52.4780
            2          29      0.0167      0.0933   1463.7632    703.0000     52.4754
            2          30      0.0167      0.0967   1463.7727    703.0000     52.4760
            2          31      0.0167      0.1000   1463.8323    703.0000     52.4797
            2          32      0.0167      0.1033   1463.9422    703.0000     52.4866
            2          33      0.0167      0.1067   1464.1020    703.0000     52.4966
            2          34      0.0167      0.1100   1464.3116    703.0000     52.5097
            2          35      0.0167      0.1133   1464.5707    703.0000     52.5259
            2          36      0.0167      0.1167   1464.8789    703.0000     52.5452
            2          37      0.0167      0.1200   1465.2358    703.0000     52.5676
            2          38      0.0167      0.1233   1465.6410    703.0000     52.5930
            2          39      0.0167      0.1267   1466.0939    703.0000     52.6214
            2          40      0.0167      0.1300   1466.5940    703.0000     52.6528
            2          41      0.0167      0.1333   1467.1405    703.0000     52.6872
            2          42      0.0167      0.1367   1467.7329    703.0000     52.7245
            2          43      0.0167      0.1400   1468.3704    703.0000     52.7646
            2          44      0.0167      0.1433   1469.0520    703.0000     52.8076
            2          45      0.0167      0.1467   1469.7772    703.0000     52.8534
            2          46      0.0167      0.1500   1470.5448    703.0000     52.9020
            2          47      0.0167      0.1533   1471.3540    703.0000     52.9532
            2          48      0.0167      0.1567   1472.2038    703.0000     53.0071
            2          49      0.0167      0.1600   1473.0931    703.0000     53.0636
            2          50      0.0167      0.1633   1474.0210    703.0000     53.1226
            2          51      0.0167      0.1667   1474.9863    703.0000     53.1841
            2          52      0.0167      0.1700   1475.9878    703.0000     53.2481
            2          53      0.0167      0.1733   1477.0244    703.0000     53.3144
            2          54      0.0167      0.1767   1478.0949    703.0000     53.3829
            2          55      0.0167      0.1800   1479.1981    703.0000     53.4537
            2          56      0.0167      0.1833   1480.3327    703.0000     53.5267
            2          57      0.0167      0.1867   1481.4975    703.0000     53.6017
            2          58      0.0167      0.1900   1482.6911    703.0000     53.6788
            2          59      0.0167      0.1933   1483.9123    703.0000     53.7578
            2          60      0.0167      0.1967   1485.1597    703.0000     53.8386
            2          61      0.0167      0.2000   1486.4320    703.0000     53.9213
            3           1      0.0333      0.0000   1477.1416    703.0000     53.3219
            3           2      0.0333      0.0033   1475.7409    703.0000     53.2323
            3           3      0.0333      0.0067   1474.3750    703.0000     53.1452
            3           4      0.0333      0.0100   1473.0455    703.0000     53.0606
            3           5      0.0333      0.0133   1471.7539    703.0000     52.9786
            3           6      0.0333      0.0167   1470.5017    703.0000     52.8993
            3           7      0.0333      0.0200   1469.2904    703.0000     52.8227
            3           8      0.0333      0.0233   1468.1212    703.0000     52.7489
            3           9      0.0333      0.0267   1466.9957    703.0000     52.6781
            3          10      0.0333      0.0300   1465.9151    703.0000     52.6102
            3          11      0.0333      0.0333   1464.8807    703.0000     52.5453
            3          12      0.0333      0.0367   1463.8938    703.0000     52.4836
            3          13      0.0333      0.0400   1462.9555    703.0000     52.4249
            3          14      0.0333      0.0433   1462.0670    703.0000     52.3695
            3          15      0.0333      0.0467   1461.2293    703.0000     52.3174
            3          16      0.0333      0.0500   1460.4436    703.0000     52.2685
            3          17      0.0333      0.0533   1459.7107    703.0000     52.2230
            3          18      0.0333      0.0567   1459.0316    703.0000     52.1809
            3          19      0.0333      0.0600   1458.4070    703.0000     52.1422
            3          20      0.0333      0.0633   1457.8378    703.0000     52.1070
            3          21      0.0333      0.0667   1457.3247    703.0000     52.0752
            3          22      0.0333      0.0700   1456.8684    703.0000     52.0471
            3          23      0.0333      0.0733   1456.4692    703.0000     52.0224
            3          24      0.0333      0.0767   1456.1279    703.0000     52.0014
            3          25      0.0333      0.0800   1455.8447    703.0000     51.9839
            3          26      0.0333      0.0833   1455.6201    703.0000     51.9701
            3          27      0.0333      0.0867   1455.4543    703.0000     51.9599
            3          28      0.0333      0.0900   1455.3474    703.0000     51.9533
            3          29      0.0333      0.0933   1455.2997    703.0000     51.9504
            3          30      0.0333      0.0967   1455.3111    703.0000     51.9511
            3          31      0.0333      0.1000   1455.3817    703.0000     51.9554
            3          32      0.0333      0.1033   1455.5112    703.0000     51.9634
            3          33      0.0333      0.1067   1455.6995    703.0000     51.9750
            3          34      0.0333      0.1100   1455.9463    703.0000     51.9902
            3          35      0.0333      0.1133   1456.2513    703.0000     52.0090
            3          36      0.0333      0.1167   1456.6141    703.0000     52.0314
            3          37      0.0333      0.1200   1457.0342    703.0000     52.0573
            3          38      0.0333      0.1233   1457.5110    703.0000     52.0868
            3          39      0.0333      0.1267   1458.0439    703.0000     52.1197
            3          40      0.0333      0.1300   1458.6321    703.0000     52.1561
            3          41      0.0333      0.1333   1459.2750    703.0000     52.1960
            3          42      0.0333      0.1367   1459.9716    703.0000     52.2392
            3          43      0.0333      0.1400   1460.7211    703.0000     52.2857
            3          44      0.0333      0.1433   1461.5226    703.0000     52.3356
            3          45      0.0333      0.1467   1462.3749    703.0000     52.3887
            3          46      0.0333      0.1500   1463.2770    703.0000     52.4450
            3          47      0.0333      0.1533   1464.2278    703.0000     52.5045
            3          48      0.0333      0.1567   1465.2262    703.0000     52.5670
            3          49      0.0333      0.1600   1466.2708    703.0000     52.6325
            3          50      0.0333      0.1633   1467.3605    703.0000     52.7010
            3          51      0.0333      0.1667   1468.4938    703.0000     52.7724
            3          52      0.0333      0.1700   1469.6694    703.0000     52.8466
            3          53      0.0333      0.1733   1470.8860    703.0000     52.9236
            3          54      0.0333      0.1767   1472.1421    703.0000     53.0032
            3          55      0.0333      0.1800   1473.4363    703.0000     53.0854
            3          56      0.0333      0.1833   1474.7670    703.0000     53.1702
            3          57      0.0333      0.1867   1476.1327    703.0000     53.2573
            3          58      0.0333      0.1900   1477.5320    703.0000     53.3469
            3          59      0.0333      0.1933   1478.9631    703.0000     53.4386
            3          60      0.0333      0.1967   1480.4247    703.0000     53.5326
            3          61      0.0333      0.2000   1481.9150    703.0000     53.6287
            4           1      0.0500      0.0000   1472.0084    703.0000     52.9947
            4           2      0.0500      0.0033   1470.4060    703.0000     52.8932
            4           3      0.0500      0.0067   1468.8430    703.0000     52.7944
            4           4      0.0500      0.0100   1467.3212    703.0000     52.6986
            4           5      0.0500      0.0133   1465.8424    703.0000     52.6056
            4           6      0.0500      0.0167   1464.4084    703.0000     52.5158
            4           7      0.0500      0.0200   1463.0208    703.0000     52.4290
            4           8      0.0500      0.0233   1461.6812    703.0000     52.3455
            4           9      0.0500      0.0267   1460.3914    703.0000     52.2653
            4          10      0.0500      0.0300   1459.1527    703.0000     52.1884
            4          11      0.0500      0.0333   1457.9668    703.0000     52.1149
            4          12      0.0500      0.0367   1456.8351    703.0000     52.0450
            4          13      0.0500      0.0400   1455.7590    703.0000     51.9786
            4          14      0.0500      0.0433   1454.7399    703.0000     51.9159
            4          15      0.0500      0.0467   1453.7789    703.0000     51.8569
            4          16      0.0500      0.0500   1452.8774    703.0000     51.8016
            4          17      0.0500      0.0533   1452.0364    703.0000     51.7501
            4          18      0.0500      0.0567   1451.2570    703.0000     51.7025
            4          19      0.0500      0.0600   1450.5402    703.0000     51.6587
            4          20      0.0500      0.0633   1449.8870    703.0000     51.6189
            4          21      0.0500      0.0667   1449.2980    703.0000     51.5830
            4          22      0.0500      0.0700   1448.7742    703.0000     51.5512
            4          23      0.0500      0.0733   1448.3162    703.0000     51.5233
            4          24      0.0500      0.0767   1447.9245    703.0000     51.4996
            4          25      0.0500      0.0800   1447.5996    703.0000     51.4798
            4          26      0.0500      0.0833   1447.3419    703.0000     51.4642
            4          27      0.0500      0.0867   1447.1519    703.0000     51.4527
            4          28      0.0500      0.0900   1447.0296    703.0000     51.4453
            4          29      0.0500      0.0933   1446.9752    703.0000     51.4420
            4          30      0.0500      0.0967   1446.9889    703.0000     51.4428
            4          31      0.0500      0.1000   1447.0704    703.0000     51.4478
            4          32      0.0500      0.1033   1447.2197    703.0000     51.4568
            4          33      0.0500      0.1067   1447.4366    703.0000     51.4700
            4          34      0.0500      0.1100   1447.7208    703.0000     51.4872
            4          35      0.0500      0.1133   1448.0718    703.0000     51.5085
            4          36      0.0500      0.1167   1448.4891    703.0000     51.5338
            4          37      0.0500      0.1200   1448.9723    703.0000     51.5632
            4          38      0.0500      0.1233   1449.5205    703.0000     51.5966
            4          39      0.0500      0.1267   1450.1331    703.0000     51.6339
            4          40      0.0500      0.1300   1450.8092    703.0000     51.6751
            4          41      0.0500      0.1333   1451.5479    703.0000     51.7202
            4          42      0.0500      0.1367   1452.3483    703.0000     51.7692
            4          43      0.0500      0.1400   1453.2093    703.0000     51.8219
            4          44      0.0500      0.1433   1454.1297    703.0000     51.8784
            4          45      0.0500      0.1467   1455.1084    703.0000     51.9386
            4          46      0.0500      0.1500   1456.1441    703.0000     52.0024
            4          47      0.0500      0.1533   1457.2355    703.0000     52.0697
            4          48      0.0500      0.1567   1458.3812    703.0000     52.1406
            4          49      0.0500      0.1600   1459.5797    703.0000     52.2149
            4          50      0.0500      0.1633   1460.8295    703.0000     52.2925
            4          51      0.0500      0.1667   1462.1292    703.0000     52.3734
            4          52      0.0500      0.1700   1463.4771    703.0000     52.4575
            4          53      0.0500      0.1733   1464.8715    703.0000     52.5448
            4          54      0.0500      0.1767   1466.3109    703.0000     52.6351
            4          55      0.0500      0.1800   1467.7935    703.0000     52.7283
            4          56      0.0500      0.1833   1469.3175    703.0000     52.8244
            4          57      0.0500      0.1867   1470.8813    703.0000     52.9233
            4          58      0.0500      0.1900   1472.4829    703.0000     53.0248
            4          59      0.0500      0.1933   1474.1206    703.0000     53.1290
            4          60      0.0500      0.1967   1475.7926    703.0000     53.2356
            4          61      0.0500      0.2000   1477.4970    703.0000     53.3446
            5           1      0.0667      0.0000   1467.0001    703.0000     52.6784
            5           2      0.0667      0.0033   1465.2004    703.0000     52.5654
            5           3      0.0667      0.0067   1463.4445    703.0000     52.4555
            5           4      0.0667      0.0100   1461.7346    703.0000     52.3488
            5           5      0.0667      0.0133   1460.0724    703.0000     52.2454
            5           6      0.0667      0.0167   1458.4602    703.0000     52.1455
            5           7      0.0667      0.0200   1456.8998    703.0000     52.0490
            5           8      0.0667      0.0233   1455.3931    703.0000     51.9561
            5           9      0.0667      0.0267   1453.9419    703.0000     51.8669
            5          10      0.0667      0.0300   1452.5481    703.0000     51.7814
            5          11      0.0667      0.0333   1451.2134    703.0000     51.6998
            5          12      0.0667      0.0367   1449.9395    703.0000     51.6221
            5          13      0.0667      0.0400   1448.7279    703.0000     51.5484
            5          14      0.0667      0.0433   1447.5802    703.0000     51.4787
            5          15      0.0667      0.0467   1446.4980    703.0000     51.4131
            5          16      0.0667      0.0500   1445.4825    703.0000     51.3517
            5          17      0.0667      0.0533   1444.5351    703.0000     51.2945
            5          18      0.0667      0.0567   1443.6571    703.0000     51.2416
            5          19      0.0667      0.0600   1442.8496    703.0000     51.1930
            5          20      0.0667      0.0633   1442.1135    703.0000     51.1488
            5          21      0.0667      0.0667   1441.4500    703.0000     51.1090
            5          22      0.0667      0.0700   1440.8598    703.0000     51.0737
            5          23      0.0667      0.0733   1440.3438    703.0000     51.0428
            5          24      0.0667      0.0767   1439.9026    703.0000     51.0164
            5          25      0.0667      0.0800   1439.5367    703.0000     50.9946
            5          26      0.0667      0.0833   1439.2467    703.0000     50.9773
            5          27      0.0667      0.0867   1439.0330    703.0000     50.9645
            5          28      0.0667      0.0900   1438.8957    703.0000     50.9563
            5          29      0.0667      0.0933   1438.8350    703.0000     50.9527
            5          30      0.0667      0.0967   1438.8511    703.0000     50.9537
            5          31      0.0667      0.1000   1438.9438    703.0000     50.9592
            5          32      0.0667      0.1033   1439.1130    703.0000     50.9693
            5          33      0.0667      0.1067   1439.3584    703.0000     50.9839
            5          34      0.0667      0.1100   1439.6797    703.0000     51.0031
            5          35      0.0667      0.1133   1440.0763    703.0000     51.0268
            5          36      0.0667      0.1167   1440.5478    703.0000     51.0550
            5          37      0.0667      0.1200   1441.0934    703.0000     51.0877
            5          38      0.0667      0.1233   1441.7124    703.0000     51.1248
            5          39      0.0667      0.1267   1442.4040    703.0000     51.1663
            5          40      0.0667      0.1300   1443.1670    703.0000     51.2121
            5          41      0.0667      0.1333   1444.0006    703.0000     51.2623
            5          42      0.0667      0.1367   1444.9036    703.0000     51.3167
            5          43      0.0667      0.1400   1445.8747    703.0000     51.3754
            5          44      0.0667      0.1433   1446.9127    703.0000     51.4382
            5          45      0.0667      0.1467   1448.0161    703.0000     51.5051
            5          46      0.0667      0.1500   1449.1835    703.0000     51.5761
            5          47      0.0667      0.1533   1450.4134    703.0000     51.6510
            5          48      0.0667      0.1567   1451.7042    703.0000     51.7298
            5          49      0.0667      0.1600   1453.0542    703.0000     51.8124
            5          50      0.0667      0.1633   1454.4617    703.0000     51.8988
            5          51      0.0667      0.1667   1455.9249    703.0000     51.9889
            5          52      0.0667      0.1700   1457.4420    703.0000     52.0825
            5          53      0.0667      0.1733   1459.0111    703.0000     52.1796
            5          54      0.0667      0.1767   1460.6303    703.0000     52.2801
            5          55      0.0667      0.1800   1462.2977    703.0000     52.3839
            5          56      0.0667      0.1833   1464.0112    703.0000     52.4909
            5          57      0.0667      0.1867   1465.7689    703.0000     52.6010
            5          58      0.0667      0.1900   1467.5686    703.0000     52.7141
            5          59      0.0667      0.1933   1469.4083    703.0000     52.8301
            5          60      0.0667      0.1967   1471.2859    703.0000     52.9489
            5          61      0.0667      0.2000   1473.1993    703.0000     53.0704
            6           1      0.0833      0.0000   1462.1418    703.0000     52.3742
            6           2      0.0833      0.0033   1460.1504    703.0000     52.2503
            6           3      0.0833      0.0067   1458.2069    703.0000     52.1298
            6           4      0.0833      0.0100   1456.3138    703.0000     52.0128
            6           5      0.0833      0.0133   1454.4732    703.0000     51.8995
            6           6      0.0833      0.0167   1452.6874    703.0000     51.7900
            6           7      0.0833      0.0200   1450.9585    703.0000     51.6842
            6           8      0.0833      0.0233   1449.2889    703.0000     51.5825
            6           9      0.0833      0.0267   1447.6804    703.0000     51.4847
            6          10      0.0833      0.0300   1446.1352    703.0000     51.3911
            6          11      0.0833      0.0333   1444.6552    703.0000     51.3018
            6          12      0.0833      0.0367   1443.2424    703.0000     51.2167
            6          13      0.0833      0.0400   1441.8985    703.0000     51.1359
            6          14      0.0833      0.0433   1440.6254    703.0000     51.0597
            6          15      0.0833      0.0467   1439.4246    703.0000     50.9879
            6          16      0.0833      0.0500   1438.2978    703.0000     50.9207
            6          17      0.0833      0.0533   1437.2465    703.0000     50.8582
            6          18      0.0833      0.0567   1436.2720    703.0000     50.8003
            6          19      0.0833      0.0600   1435.3757    703.0000     50.7472
            6          20      0.0833      0.0633   1434.5588    703.0000     50.6988
            6          21      0.0833      0.0667   1433.8223    703.0000     50.6553
            6          22      0.0833      0.0700   1433.1673    703.0000     50.6167
            6          23      0.0833      0.0733   1432.5947    703.0000     50.5830
            6          24      0.0833      0.0767   1432.1051    703.0000     50.5542
            6          25      0.0833      0.0800   1431.6993    703.0000     50.5303
            6          26      0.0833      0.0833   1431.3778    703.0000     50.5114
            6          27      0.0833      0.0867   1431.1411    703.0000     50.4975
            6          28      0.0833      0.0900   1430.9893    703.0000     50.4886
            6          29      0.0833      0.0933   1430.9228    703.0000     50.4847
            6          30      0.0833      0.0967   1430.9415    703.0000     50.4858
            6          31      0.0833      0.1000   1431.0454    703.0000     50.4919
            6          32      0.0833      0.1033   1431.2343    703.0000     50.5030
            6          33      0.0833      0.1067   1431.5080    703.0000     50.5191
            6          34      0.0833      0.1100   1431.8659    703.0000     50.5401
            6          35      0.0833      0.1133   1432.3076    703.0000     50.5661
            6          36      0.0833      0.1167   1432.8325    703.0000     50.5970
            6          37      0.0833      0.1200   1433.4397    703.0000     50.6328
            6          38      0.0833      0.1233   1434.1283    703.0000     50.6734
            6          39      0.0833      0.1267   1434.8975    703.0000     50.7189
            6          40      0.0833      0.1300   1435.7460    703.0000     50.7691
            6          41      0.0833      0.1333   1436.6728    703.0000     50.8241
            6          42      0.0833      0.1367   1437.6765    703.0000     50.8837
            6          43      0.0833      0.1400   1438.7556    703.0000     50.9480
            6          44      0.0833      0.1433   1439.9088    703.0000     51.0168
            6          45      0.0833      0.1467   1441.1345    703.0000     51.0901
            6          46      0.0833      0.1500   1442.4310    703.0000     51.1679
            6          47      0.0833      0.1533   1443.7965    703.0000     51.2500
            6          48      0.0833      0.1567   1445.2293    703.0000     51.3364
            6          49      0.0833      0.1600   1446.7275    703.0000     51.4270
            6          50      0.0833      0.1633   1448.2891    703.0000     51.5217
            6          51      0.0833      0.1667   1449.9120    703.0000     51.6204
            6          52      0.0833      0.1700   1451.5944    703.0000     51.7231
            6          53      0.0833      0.1733   1453.3339    703.0000     51.8296
            6          54      0.0833      0.1767   1455.1285    703.0000     51.9398
            6          55      0.0833      0.1800   1456.9760    703.0000     52.0537
            6          56      0.0833      0.1833   1458.8740    703.0000     52.1711
            6          57      0.0833      0.1867   1460.8204    703.0000     52.2919
            6          58      0.0833      0.1900   1462.8127    703.0000     52.4160
