 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                         61
 Nodes in Y direction:                         61
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:             1024

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:             1024

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    1940.0000000000000       seconds
 Maximum Temperature :    1267.8259416750348
 Minimum Temperature :    830.15825214687777
 Average(algebraic, non-weigthed) Temperature :    946.30549583335505
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            1           1      0.0000      0.0000   1226.1339    703.0000     41.2450
            1           2      0.0000      0.0033   1219.2170    703.0000     41.0368
            1           3      0.0000      0.0067   1212.4785    703.0000     40.8408
            1           4      0.0000      0.0100   1205.9250    703.0000     40.6567
            1           5      0.0000      0.0133   1199.5638    711.7342     40.4842
            1           6      0.0000      0.0167   1193.4059    718.1973     40.3229
            1           7      0.0000      0.0200   1187.4615    725.1635     40.1726
            1           8      0.0000      0.0233   1181.7404    732.5347     40.0330
            1           9      0.0000      0.0267   1176.2523    740.2140     39.9037
            1          10      0.0000      0.0300   1171.0064    748.1052     39.7843
            1          11      0.0000      0.0333   1166.0111    756.1149     39.6745
            1          12      0.0000      0.0367   1161.2743    764.1521     39.5738
            1          13      0.0000      0.0400   1156.8031    772.1299     39.4819
            1          14      0.0000      0.0433   1152.6038    779.9656     39.3983
            1          15      0.0000      0.0467   1148.6820    787.5812     39.3227
            1          16      0.0000      0.0500   1145.0424    794.9039     39.2545
            1          17      0.0000      0.0533   1141.6891    801.8664     39.1935
            1          18      0.0000      0.0567   1138.6255    808.4072     39.1393
            1          19      0.0000      0.0600   1135.8544    814.4703     39.0914
            1          20      0.0000      0.0633   1133.3780    820.0061     39.0497
            1          21      0.0000      0.0667   1131.1980    824.9706     39.0136
            1          22      0.0000      0.0700   1129.3155    829.3259     38.9831
            1          23      0.0000      0.0733   1127.7314    833.0400     38.9579
            1          24      0.0000      0.0767   1126.4459    836.0866     38.9376
            1          25      0.0000      0.0800   1125.4591    838.4454     38.9223
            1          26      0.0000      0.0833   1124.7706    840.1013     38.9116
            1          27      0.0000      0.0867   1124.3798    841.0448     38.9056
            1          28      0.0000      0.0900   1124.2863    841.2710     38.9042
            1          29      0.0000      0.0933   1124.4894    840.7799     38.9073
            1          30      0.0000      0.0967   1124.9884    839.5765     38.9150
            1          31      0.0000      0.1000   1125.7826    837.6701     38.9273
            1          32      0.0000      0.1033   1126.8713    835.0753     38.9443
            1          33      0.0000      0.1067   1128.2533    831.8113     38.9661
            1          34      0.0000      0.1100   1129.9276    827.9029     38.9930
            1          35      0.0000      0.1133   1131.8924    823.3800     39.0250
            1          36      0.0000      0.1167   1134.1457    818.2781     39.0625
            1          37      0.0000      0.1200   1136.6852    812.6379     39.1057
            1          38      0.0000      0.1233   1139.5080    806.5054     39.1548
            1          39      0.0000      0.1267   1142.6109    799.9318     39.2101
            1          40      0.0000      0.1300   1145.9903    792.9732     39.2721
            1          41      0.0000      0.1333   1149.6419    785.6908     39.3410
            1          42      0.0000      0.1367   1153.5610    778.1505     39.4171
            1          43      0.0000      0.1400   1157.7424    770.4227     39.5010
            1          44      0.0000      0.1433   1162.1799    762.5825     39.5928
            1          45      0.0000      0.1467   1166.8667    754.7087     39.6930
            1          46      0.0000      0.1500   1171.7955    746.8840     39.8020
            1          47      0.0000      0.1533   1176.9578    739.1937     39.9200
            1          48      0.0000      0.1567   1182.3446    731.7257     40.0475
            1          49      0.0000      0.1600   1187.9460    724.5692     40.1847
            1          50      0.0000      0.1633   1193.7516    717.8141     40.3318
            1          51      0.0000      0.1667   1199.7504    711.5503     40.4892
            1          52      0.0000      0.1700   1205.9308    703.0000     40.6569
            1          53      0.0000      0.1733   1212.2794    703.0000     40.8352
            1          54      0.0000      0.1767   1218.7862    703.0000     41.0241
            1          55      0.0000      0.1800   1225.4405    703.0000     41.2238
            1          56      0.0000      0.1833   1232.2309    703.0000     41.4344
            1          57      0.0000      0.1867   1239.1460    703.0000     41.6559
            1          58      0.0000      0.1900   1246.1743    703.0000     41.8882
            1          59      0.0000      0.1933   1253.3042    703.0000     42.1313
            1          60      0.0000      0.1967   1260.5244    703.0000     42.3851
            1          61      0.0000      0.2000   1267.8259    703.0000     42.6494
            2           1      0.0167      0.0000   1188.5124    723.8803     40.1988
            2           2      0.0167      0.0033   1180.4514    734.2852     40.0022
            2           3      0.0167      0.0067   1172.5963    745.6570     39.8200
            2           4      0.0167      0.0100   1164.9610    757.8596     39.6519
            2           5      0.0167      0.0133   1157.5590    770.7546     39.4972
            2           6      0.0167      0.0167   1150.4038    784.2026     39.3556
            2           7      0.0167      0.0200   1143.5080    798.0641     39.2264
            2           8      0.0167      0.0233   1136.8840    812.2012     39.1091
            2           9      0.0167      0.0267   1130.5430    826.4788     39.0030
            2          10      0.0167      0.0300   1124.4952    840.7659     38.9074
