 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                         61
 Nodes in Y direction:                         61
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:             1404

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:             1404

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    3060.0000000000000       seconds
 Maximum Temperature :    1358.4907624738628
 Minimum Temperature :    1029.1493374091526
 Average(algebraic, non-weigthed) Temperature :    1146.3842410083419
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            1           1      0.0000      0.0000   1344.4928    703.0000     45.8847
            1           2      0.0000      0.0033   1341.6637    703.0000     45.7508
            1           3      0.0000      0.0067   1338.9072    703.0000     45.6213
            1           4      0.0000      0.0100   1336.2263    703.0000     45.4963
            1           5      0.0000      0.0133   1333.6242    703.0000     45.3760
            1           6      0.0000      0.0167   1331.1039    703.0000     45.2604
            1           7      0.0000      0.0200   1328.6683    703.0000     45.1495
            1           8      0.0000      0.0233   1326.3206    703.0000     45.0433
            1           9      0.0000      0.0267   1324.0638    703.0000     44.9420
            1          10      0.0000      0.0300   1321.9007    703.0000     44.8456
            1          11      0.0000      0.0333   1319.8342    703.0000     44.7540
            1          12      0.0000      0.0367   1317.8671    703.0000     44.6675
            1          13      0.0000      0.0400   1316.0021    703.0000     44.5859
            1          14      0.0000      0.0433   1314.2418    703.0000     44.5093
            1          15      0.0000      0.0467   1312.5886    703.0000     44.4378
            1          16      0.0000      0.0500   1311.0448    703.0000     44.3714
            1          17      0.0000      0.0533   1309.6127    703.0000     44.3101
            1          18      0.0000      0.0567   1308.2943    703.0000     44.2539
            1          19      0.0000      0.0600   1307.0916    703.0000     44.2028
            1          20      0.0000      0.0633   1306.0061    703.0000     44.1569
            1          21      0.0000      0.0667   1305.0396    703.0000     44.1162
            1          22      0.0000      0.0700   1304.1933    703.0000     44.0807
            1          23      0.0000      0.0733   1303.4686    703.0000     44.0503
            1          24      0.0000      0.0767   1302.8663    703.0000     44.0251
            1          25      0.0000      0.0800   1302.3873    703.0000     44.0051
            1          26      0.0000      0.0833   1302.0322    703.0000     43.9903
            1          27      0.0000      0.0867   1301.8013    703.0000     43.9807
            1          28      0.0000      0.0900   1301.6949    703.0000     43.9763
            1          29      0.0000      0.0933   1301.7130    703.0000     43.9771
            1          30      0.0000      0.0967   1301.8552    703.0000     43.9830
            1          31      0.0000      0.1000   1302.1213    703.0000     43.9940
            1          32      0.0000      0.1033   1302.5104    703.0000     44.0103
            1          33      0.0000      0.1067   1303.0217    703.0000     44.0316
            1          34      0.0000      0.1100   1303.6543    703.0000     44.0581
            1          35      0.0000      0.1133   1304.4068    703.0000     44.0896
            1          36      0.0000      0.1167   1305.2779    703.0000     44.1262
            1          37      0.0000      0.1200   1306.2658    703.0000     44.1679
            1          38      0.0000      0.1233   1307.3688    703.0000     44.2146
            1          39      0.0000      0.1267   1308.5849    703.0000     44.2663
            1          40      0.0000      0.1300   1309.9121    703.0000     44.3229
            1          41      0.0000      0.1333   1311.3479    703.0000     44.3844
            1          42      0.0000      0.1367   1312.8901    703.0000     44.4508
            1          43      0.0000      0.1400   1314.5360    703.0000     44.5221
            1          44      0.0000      0.1433   1316.2830    703.0000     44.5981
            1          45      0.0000      0.1467   1318.1284    703.0000     44.6789
            1          46      0.0000      0.1500   1320.0691    703.0000     44.7644
            1          47      0.0000      0.1533   1322.1024    703.0000     44.8545
            1          48      0.0000      0.1567   1324.2251    703.0000     44.9492
            1          49      0.0000      0.1600   1326.4341    703.0000     45.0484
            1          50      0.0000      0.1633   1328.7263    703.0000     45.1521
