 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                        111
 Nodes in Y direction:                        111
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:             1288

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    800.00000000000000       seconds
 Maximum Temperature :    888.08545253072066
 Minimum Temperature :    515.57446524843851
 Average(algebraic, non-weigthed) Temperature :    595.17355030231840
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            1           1      0.0000      0.0000    789.3488    666.4606     41.7661
            1           2      0.0000      0.0018    785.9246    664.5767     41.8690
            1           3      0.0000      0.0036    782.6030    662.8106     41.9700
            1           4      0.0000      0.0055    779.3814    661.1521     42.0690
            1           5      0.0000      0.0073    776.2577    659.5926     42.1661
            1           6      0.0000      0.0091    773.2299    658.1242     42.2611
            1           7      0.0000      0.0109    770.2960    656.7399     42.3540
            1           8      0.0000      0.0127    767.4546    655.4333     42.4448
            1           9      0.0000      0.0145    764.7042    654.1989     42.5335
            1          10      0.0000      0.0164    762.0434    653.0315     42.6200
            1          11      0.0000      0.0182    759.4710    651.9266     42.7043
            1          12      0.0000      0.0200    756.9857    650.8801     42.7864
            1          13      0.0000      0.0218    754.5867    649.8884     42.8662
            1          14      0.0000      0.0236    752.2728    648.9481     42.9436
            1          15      0.0000      0.0255    750.0430    648.0561     43.0188
            1          16      0.0000      0.0273    747.8961    647.2098     43.0915
            1          17      0.0000      0.0291    745.8312    646.4067     43.1620
            1          18      0.0000      0.0309    743.8474    645.6447     43.2300
            1          19      0.0000      0.0327    741.9437    644.9216     43.2956
            1          20      0.0000      0.0345    740.1194    644.2359     43.3588
            1          21      0.0000      0.0364    738.3737    643.5859     43.4196
            1          22      0.0000      0.0382    736.7059    642.9702     43.4779
            1          23      0.0000      0.0400    735.1152    642.3875     43.5337
            1          24      0.0000      0.0418    733.6010    641.8368     43.5871
            1          25      0.0000      0.0436    732.1628    641.3171     43.6380
            1          26      0.0000      0.0455    730.7998    640.8273     43.6864
            1          27      0.0000      0.0473    729.5116    640.3668     43.7323
            1          28      0.0000      0.0491    728.2976    639.9349     43.7756
            1          29      0.0000      0.0509    727.1574    639.5308     43.8165
            1          30      0.0000      0.0527    726.0906    639.1542     43.8548
            1          31      0.0000      0.0545    725.0965    638.8044     43.8907
            1          32      0.0000      0.0564    724.1750    638.4810     43.9239
            1          33      0.0000      0.0582    723.3256    638.1837     43.9547
            1          34      0.0000      0.0600    722.5480    637.9121     43.9829
            1          35      0.0000      0.0618    721.8418    637.6660     44.0085
            1          36      0.0000      0.0636    721.2068    637.4450     44.0316
            1          37      0.0000      0.0655    720.6427    637.2490     44.0522
            1          38      0.0000      0.0673    720.1493    637.0778     44.0702
            1          39      0.0000      0.0691    719.7264    636.9312     44.0856
            1          40      0.0000      0.0709    719.3738    636.8090     44.0985
            1          41      0.0000      0.0727    719.0914    636.7112     44.1088
            1          42      0.0000      0.0745    718.8789    636.6377     44.1166
            1          43      0.0000      0.0764    718.7364    636.5885     44.1218
            1          44      0.0000      0.0782    718.6637    636.5633     44.1245
            1          45      0.0000      0.0800    718.6608    636.5623     44.1246
            1          46      0.0000      0.0818    718.7277    636.5854     44.1221
            1          47      0.0000      0.0836    718.8643    636.6327     44.1171
            1          48      0.0000      0.0855    719.0706    636.7041     44.1096
            1          49      0.0000      0.0873    719.3468    636.7997     44.0995
            1          50      0.0000      0.0891    719.6928    636.9195     44.0868
            1          51      0.0000      0.0909    720.1088    637.0637     44.0716
            1          52      0.0000      0.0927    720.5948    637.2324     44.0539
            1          53      0.0000      0.0945    721.1511    637.4256     44.0336
            1          54      0.0000      0.0964    721.7777    637.6436     44.0108
            1          55      0.0000      0.0982    722.4748    637.8866     43.9855
            1          56      0.0000      0.1000    723.2426    638.1547     43.9577
            1          57      0.0000      0.1018    724.0814    638.4482     43.9273
            1          58      0.0000      0.1036    724.9915    638.7674     43.8944
            1          59      0.0000      0.1055    725.9729    639.1127     43.8591
            1          60      0.0000      0.1073    727.0262    639.4844     43.8212
            1          61      0.0000      0.1091    728.1515    639.8830     43.7809
            1          62      0.0000      0.1109    729.3492    640.3089     43.7380
            1          63      0.0000      0.1127    730.6197    640.7628     43.6928
            1          64      0.0000      0.1145    731.9633    641.2452     43.6450
            1          65      0.0000      0.1164    733.3805    641.7569     43.5949
            1          66      0.0000      0.1182    734.8715    642.2987     43.5423
            1          67      0.0000      0.1200    736.4370    642.8714     43.4873
            1          68      0.0000      0.1218    738.0773    643.4761     43.4299
            1          69      0.0000      0.1236    739.7930    644.1139     43.3701
            1          70      0.0000      0.1255    741.5844    644.7861     43.3080
            1          71      0.0000      0.1273    743.4523    645.4940     43.2436
            1          72      0.0000      0.1291    745.3970    646.2392     43.1768
            1          73      0.0000      0.1309    747.4192    647.0234     43.1078
            1          74      0.0000      0.1327    749.5195    647.8487     43.0365
            1          75      0.0000      0.1345    751.6986    648.7171     42.9629
            1          76      0.0000      0.1364    753.9569    649.6309     42.8872
            1          77      0.0000      0.1382    756.2954    650.5930     42.8093
            1          78      0.0000      0.1400    758.7146    651.6060     42.7292
            1          79      0.0000      0.1418    761.2150    652.6732     42.6471
            1          80      0.0000      0.1436    763.7972    653.7981     42.5629
            1          81      0.0000      0.1455    766.4617    654.9844     42.4768
            1          82      0.0000      0.1473    769.2093    656.2363     42.3886
            1          83      0.0000      0.1491    772.0404    657.5585     42.2986
            1          84      0.0000      0.1509    774.9558    658.9562     42.2068
            1          85      0.0000      0.1527    777.9561    660.4348     42.1132
            1          86      0.0000      0.1545    781.0420    662.0004     42.0179
            1          87      0.0000      0.1564    784.2141    663.6600     41.9209
            1          88      0.0000      0.1582    787.4732    665.4206     41.8223
            1          89      0.0000      0.1600    790.8200    667.2905     41.7223
            1          90      0.0000      0.1618    794.2551    669.2783     41.6209
            1          91      0.0000      0.1636    797.7792    671.3937     41.5181
            1          92      0.0000      0.1655    801.3932    673.6470     41.4141
            1          93      0.0000      0.1673    805.0977    676.0498     41.3090
            1          94      0.0000      0.1691    808.8934    678.6143     41.2029
            1          95      0.0000      0.1709    812.7811    681.3541     41.0958
            1          96      0.0000      0.1727    816.7615    684.2838     40.9879
            1          97      0.0000      0.1745    820.8355    687.4194     40.8793
            1          98      0.0000      0.1764    825.0036    690.7781     40.7701
            1          99      0.0000      0.1782    829.2667    694.3787     40.6605
            1         100      0.0000      0.1800    833.6255    698.2417     40.5506
            1         101      0.0000      0.1818    838.0807    702.3889     40.4406
            1         102      0.0000      0.1836    842.6331    706.8442     40.3306
            1         103      0.0000      0.1855    847.2835    711.6335     40.2207
            1         104      0.0000      0.1873    852.0324    716.7845     40.1111
            1         105      0.0000      0.1891    856.8806    722.3273     40.0021
            1         106      0.0000      0.1909    861.8288    728.2943     39.8937
            1         107      0.0000      0.1927    866.8775    734.7204     39.7862
            1         108      0.0000      0.1945    872.0272    741.6429     39.6798
            1         109      0.0000      0.1964    877.2783    749.1021     39.5747
            1         110      0.0000      0.1982    882.6311    757.1407     39.4711
            1         111      0.0000      0.2000    888.0855    765.8043     39.3692
            2           1      0.0091      0.0000    768.8918    656.0901     42.3988
            2           2      0.0091      0.0018    765.4646    654.5373     42.5089
            2           3      0.0091      0.0036    762.1376    653.0724     42.6170
            2           4      0.0091      0.0055    758.9092    651.6883     42.7228
            2           5      0.0091      0.0073    755.7778    650.3786     42.8265
            2           6      0.0091      0.0091    752.7419    649.1374     42.9279
            2           7      0.0091      0.0109    749.8000    647.9598     43.0270
            2           8      0.0091      0.0127    746.9509    646.8409     43.1237
            2           9      0.0091      0.0145    744.1930    645.7768     43.2181
            2          10      0.0091      0.0164    741.5252    644.7637     43.3101
            2          11      0.0091      0.0182    738.9461    643.7984     43.3996
            2          12      0.0091      0.0200    736.4547    642.8779     43.4867
            2          13      0.0091      0.0218    734.0498    641.9997     43.5712
            2          14      0.0091      0.0236    731.7302    641.1613     43.6533
            2          15      0.0091      0.0255    729.4950    640.3609     43.7328
            2          16      0.0091      0.0273    727.3432    639.5965     43.8098
            2          17      0.0091      0.0291    725.2737    638.8666     43.8843
            2          18      0.0091      0.0309    723.2858    638.1698     43.9561
            2          19      0.0091      0.0327    721.3784    637.5047     44.0254
            2          20      0.0091      0.0345    719.5508    636.8703     44.0920
            2          21      0.0091      0.0364    717.8022    636.2657     44.1561
            2          22      0.0091      0.0382    716.1318    635.6899     44.2175
            2          23      0.0091      0.0400    714.5389    635.1423     44.2763
            2          24      0.0091      0.0418    713.0228    634.6222     44.3324
            2          25      0.0091      0.0436    711.5829    634.1291     44.3859
            2          26      0.0091      0.0455    710.2186    633.6625     44.4368
            2          27      0.0091      0.0473    708.9293    633.2219     44.4850
            2          28      0.0091      0.0491    707.7145    632.8071     44.5305
            2          29      0.0091      0.0509    706.5736    632.4176     44.5734
            2          30      0.0091      0.0527    705.5062    632.0533     44.6136
            2          31      0.0091      0.0545    704.5119    631.7140     44.6512
            2          32      0.0091      0.0564    703.5901    631.3994     44.6861
            2          33      0.0091      0.0582    702.7407    631.1094     44.7183
            2          34      0.0091      0.0600    701.9631    630.8439     44.7478
            2          35      0.0091      0.0618    701.2571    630.6027     44.7746
            2          36      0.0091      0.0636    700.6223    630.3858     44.7988
            2          37      0.0091      0.0655    700.0585    630.1930     44.8203
            2          38      0.0091      0.0673    699.5655    630.0244     44.8391
            2          39      0.0091      0.0691    699.1431    629.8799     44.8553
            2          40      0.0091      0.0709    698.7910    629.7594     44.8688
            2          41      0.0091      0.0727    698.5091    629.6628     44.8795
            2          42      0.0091      0.0745    698.2972    629.5903     44.8877
            2          43      0.0091      0.0764    698.1553    629.5417     44.8931
            2          44      0.0091      0.0782    698.0833    629.5171     44.8958
            2          45      0.0091      0.0800    698.0811    629.5163     44.8959
            2          46      0.0091      0.0818    698.1488    629.5395     44.8933
            2          47      0.0091      0.0836    698.2862    629.5865     44.8881
            2          48      0.0091      0.0855    698.4934    629.6575     44.8801
            2          49      0.0091      0.0873    698.7704    629.7523     44.8695
            2          50      0.0091      0.0891    699.1174    629.8711     44.8563
            2          51      0.0091      0.0909    699.5345    630.0138     44.8403
