 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                        111
 Nodes in Y direction:                        111
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:             2264

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:             2264

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    1740.0000000000000       seconds
 Maximum Temperature :    1235.8236861328119
 Minimum Temperature :    775.73764536842361
 Average(algebraic, non-weigthed) Temperature :    891.87671266946325
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            1           1      0.0000      0.0000   1185.1573    728.0541     40.1158
            1           2      0.0000      0.0018   1180.6891    733.9600     40.0079
            1           3      0.0000      0.0036   1176.2927    740.1553     39.9046
            1           4      0.0000      0.0055   1171.9701    746.6154     39.8059
            1           5      0.0000      0.0073   1167.7234    753.3151     39.7117
            1           6      0.0000      0.0091   1163.5548    760.2291     39.6219
            1           7      0.0000      0.0109   1159.4665    767.3321     39.5363
            1           8      0.0000      0.0127   1155.4608    774.5986     39.4549
            1           9      0.0000      0.0145   1151.5399    782.0033     39.3776
            1          10      0.0000      0.0164   1147.7059    789.5210     39.3042
            1          11      0.0000      0.0182   1143.9609    797.1269     39.2347
            1          12      0.0000      0.0200   1140.3068    804.7964     39.1689
            1          13      0.0000      0.0218   1136.7453    812.5057     39.1067
            1          14      0.0000      0.0236   1133.2782    820.2314     39.0480
            1          15      0.0000      0.0255   1129.9069    827.9507     38.9927
            1          16      0.0000      0.0273   1126.6328    835.6418     38.9406
            1          17      0.0000      0.0291   1123.4571    843.2835     38.8916
            1          18      0.0000      0.0309   1120.3806    850.8557     38.8455
            1          19      0.0000      0.0327   1117.4044    858.3391     38.8024
            1          20      0.0000      0.0345   1114.5289    865.7154     38.7620
            1          21      0.0000      0.0364   1111.7546    872.9676     38.7241
            1          22      0.0000      0.0382   1109.0819    880.0796     38.6888
            1          23      0.0000      0.0400   1106.5109    887.0362     38.6558
            1          24      0.0000      0.0418   1104.0416    893.8235     38.6251
            1          25      0.0000      0.0436   1101.6740    900.4284     38.5964
            1          26      0.0000      0.0455   1099.4077    906.8388     38.5698
            1          27      0.0000      0.0473   1097.2426    913.0435     38.5451
            1          28      0.0000      0.0491   1095.1783    919.0321     38.5223
            1          29      0.0000      0.0509   1093.2145    924.7949     38.5011
            1          30      0.0000      0.0527   1091.3508    930.3230     38.4815
            1          31      0.0000      0.0545   1089.5867    935.6082     38.4635
            1          32      0.0000      0.0564   1087.9217    940.6433     38.4469
            1          33      0.0000      0.0582   1086.3551    945.4224     38.4316
            1          34      0.0000      0.0600   1084.8860    949.9404     38.4177
