 ====================================================================================
               Transient state solution for a 2D rectangular plate
                    for applications in steel reheating
                 e.g. Reheating furnaces for rolling processing
 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 October 26th, 2017
 ====================================================================================
                              Input parameters:

 Lenght in X direction (meters):           1.0000
 Lenght in Y direction (meters):           0.2000
 Nodes in X direction:                        111
 Nodes in Y direction:                        111
 ====================================================================================

                       STAGE                1/  5
                       START Time:         0.0000
                       END Time:        1140.0000
                       Iterations:             2415

 ====================================================================================
 Temperature of fluid at left face (T left):             1223.1500
 Temperature of fluid at right face (T right):           1223.1500
 Temperature of fluid at bottom face (T bottom):         1223.1500
 Temperature of fluid at top face (T top):               1223.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 ====================================================================================

                       STAGE                2/  5
                       START Time:      1140.0000
                       END Time:        3060.0000
                       Iterations:             2415

 ====================================================================================
 Temperature of fluid at left face (T left):             1423.1500
 Temperature of fluid at right face (T right):           1423.1500
 Temperature of fluid at bottom face (T bottom):         1423.1500
 Temperature of fluid at top face (T top):               1423.1500
 ------------------------------------------------------------------------------------
 Heat transfer coefficient at left face (H left):          50.0000
 Heat transfer coefficient at right face (H right):        50.0000
 Heat transfer coefficient at bottom face (H bottom):       8.0000
 Heat transfer coefficient at top face (H top):           150.0000
 ====================================================================================


 SOLUTION of LINEAR SYSTEM: TDMA (tri-diagonal matrix algorithm)
      ADI approach employed in solution.
 Tolerance:       0.0010

 ====================================================================================
                    Calculation Results
 Current time:    1940.0000000000000       seconds
 Maximum Temperature :    1267.6423539992895
 Minimum Temperature :    828.56688385291409
 Average(algebraic, non-weigthed) Temperature :    942.60070383395077
 ====================================================================================
            I           J        X(m)        Y(m)        T(K)  Cp(J/kg.K) K(W/sq-m.K)
 ====================================================================================
            1           1      0.0000      0.0000   1225.9064    703.0000     41.2380
            1           2      0.0000      0.0018   1222.1080    703.0000     41.1230
            1           3      0.0000      0.0036   1218.3620    703.0000     41.0116
            1           4      0.0000      0.0055   1214.6692    703.0000     40.9038
            1           5      0.0000      0.0073   1211.0307    703.0000     40.7996
            1           6      0.0000      0.0091   1207.4477    703.0000     40.6989
            1           7      0.0000      0.0109   1203.9214    703.0000     40.6017
            1           8      0.0000      0.0127   1200.4531    703.0000     40.5079
            1           9      0.0000      0.0145   1197.0439    714.2858     40.4175
            1          10      0.0000      0.0164   1193.6965    717.8750     40.3304
            1          11      0.0000      0.0182   1190.4127    721.6163     40.2466
            1          12      0.0000      0.0200   1187.1940    725.4936     40.1660
            1          13      0.0000      0.0218   1184.0421    729.4910     40.0886
            1          14      0.0000      0.0236   1180.9586    733.5925     40.0143
            1          15      0.0000      0.0255   1177.9451    737.7823     39.9431
            1          16      0.0000      0.0273   1175.0031    742.0446     39.8749
            1          17      0.0000      0.0291   1172.1340    746.3638     39.8096
            1          18      0.0000      0.0309   1169.3394    750.7246     39.7472
            1          19      0.0000      0.0327   1166.6206    755.1119     39.6877
            1          20      0.0000      0.0345   1163.9788    759.5106     39.6309
            1          21      0.0000      0.0364   1161.4154    763.9064     39.5768
            1          22      0.0000      0.0382   1158.9315    768.2851     39.5253
            1          23      0.0000      0.0400   1156.5282    772.6328     39.4764
            1          24      0.0000      0.0418   1154.2064    776.9362     39.4299
            1          25      0.0000      0.0436   1151.9672    781.1824     39.3859
            1          26      0.0000      0.0455   1149.8113    785.3589     39.3442
            1          27      0.0000      0.0473   1147.7396    789.4537     39.3048
            1          28      0.0000      0.0491   1145.7528    793.4554     39.2677
            1          29      0.0000      0.0509   1143.8514    797.3530     39.2327
            1          30      0.0000      0.0527   1142.0362    801.1362     39.1998
            1          31      0.0000      0.0545   1140.3074    804.7950     39.1689
            1          32      0.0000      0.0564   1138.6657    808.3202     39.1400
            1          33      0.0000      0.0582   1137.1112    811.7031     39.1130
            1          34      0.0000      0.0600   1135.6444    814.9353     39.0879
            1          35      0.0000      0.0618   1134.2655    818.0094     39.0645
            1          36      0.0000      0.0636   1132.9746    820.9183     39.0429
            1          37      0.0000      0.0655   1131.7719    823.6554     39.0231
            1          38      0.0000      0.0673   1130.6574    826.2148     39.0048
            1          39      0.0000      0.0691   1129.6312    828.5910     38.9882
            1          40      0.0000      0.0709   1128.6934    830.7792     38.9732
            1          41      0.0000      0.0727   1127.8438    832.7749     38.9596
            1          42      0.0000      0.0745   1127.0825    834.5743     38.9476
            1          43      0.0000      0.0764   1126.4093    836.1738     38.9371
            1          44      0.0000      0.0782   1125.8243    837.5706     38.9279
            1          45      0.0000      0.0800   1125.3272    838.7620     38.9202
            1          46      0.0000      0.0818   1124.9179    839.7462     38.9139
            1          47      0.0000      0.0836   1124.5965    840.5213     38.9090
            1          48      0.0000      0.0855   1124.3627    841.0862     38.9054
            1          49      0.0000      0.0873   1124.2164    841.4401     38.9031
            1          50      0.0000      0.0891   1124.1576    841.5826     38.9022
            1          51      0.0000      0.0909   1124.1861    841.5136     38.9027
            1          52      0.0000      0.0927   1124.3017    841.2336     38.9044
            1          53      0.0000      0.0945   1124.5045    840.7434     38.9075
            1          54      0.0000      0.0964   1124.7943    840.0440     38.9120
            1          55      0.0000      0.0982   1125.1710    839.1371     38.9178
            1          56      0.0000      0.1000   1125.6346    838.0247     38.9250
            1          57      0.0000      0.1018   1126.1848    836.7091     38.9335
            1          58      0.0000      0.1036   1126.8217    835.1930     38.9435
            1          59      0.0000      0.1055   1127.5451    833.4798     38.9549
            1          60      0.0000      0.1073   1128.3548    831.5729     38.9678
            1          61      0.0000      0.1091   1129.2509    829.4765     38.9821
            1          62      0.0000      0.1109   1130.2331    827.1951     38.9979
            1          63      0.0000      0.1127   1131.3012    824.7335     39.0153
            1          64      0.0000      0.1145   1132.4551    822.0972     39.0343
            1          65      0.0000      0.1164   1133.6946    819.2922     39.0550
            1          66      0.0000      0.1182   1135.0193    816.3247     39.0772
            1          67      0.0000      0.1200   1136.4290    813.2016     39.1013
            1          68      0.0000      0.1218   1137.9233    809.9303     39.1271
            1          69      0.0000      0.1236   1139.5019    806.5186     39.1547
            1          70      0.0000      0.1255   1141.1642    802.9749     39.1841
            1          71      0.0000      0.1273   1142.9098    799.3080     39.2156
            1          72      0.0000      0.1291   1144.7381    795.5273     39.2489
            1          73      0.0000      0.1309   1146.6484    791.6425     39.2844
            1          74      0.0000      0.1327   1148.6402    787.6639     39.3219
            1          75      0.0000      0.1345   1150.7127    783.6022     39.3616
            1          76      0.0000      0.1364   1152.8650    779.4687     39.4035
            1          77      0.0000      0.1382   1155.0963    775.2749     39.4476
            1          78      0.0000      0.1400   1157.4056    771.0328     39.4941
            1          79      0.0000      0.1418   1159.7920    766.7550     39.5430
            1          80      0.0000      0.1436   1162.2543    762.4541     39.5944
            1          81      0.0000      0.1455   1164.7914    758.1433     39.6482
            1          82      0.0000      0.1473   1167.4021    753.8362     39.7047
            1          83      0.0000      0.1491   1170.0850    749.5464     39.7638
            1          84      0.0000      0.1509   1172.8388    745.2879     39.8255
            1          85      0.0000      0.1527   1175.6621    741.0751     39.8900
            1          86      0.0000      0.1545   1178.5533    736.9223     39.9573
            1          87      0.0000      0.1564   1181.5109    732.8441     40.0275
